,predicted_ranking,predicted_ranking_weights,predicted_ranking_arr,true_ranking,true_ranking_weights,true_ranking_arr
letter-recognition,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'HDy', 'ACC', 'PCC', 'PACC', 'CC')","[0.09442853 0.09412676 0.09400518 0.09377086 0.09372019 0.09357674
 0.09224757 0.09169478 0.08450721 0.08412321 0.08379896]","(np.float64(1.042493312919079), np.float64(1.0391617678082514), np.float64(1.037819542283906), np.float64(1.0352326526840134), np.float64(1.0346732935331389), np.float64(1.0330895216131841), np.float64(1.0184155055509625), np.float64(1.0123126729390153), np.float64(0.932961736753009), np.float64(0.928722359202134), np.float64(0.9251426281348174))","('DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC')","[0.09881881 0.09822924 0.0979229  0.09752408 0.09744894 0.09641431
 0.09632761 0.08969791 0.0816521  0.07460624 0.07135786]","(np.float64(1.099865648641054), np.float64(1.0933037325957276), np.float64(1.0898941095525676), np.float64(1.0854551663454353), np.float64(1.084618843712207), np.float64(1.0731033243777612), np.float64(1.0721383367240367), np.float64(0.9983489474692359), np.float64(0.9087980932036015), np.float64(0.8303767632109234), np.float64(0.7942218924513781))"
magic,"('DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC')","[0.09394259 0.09375319 0.09363954 0.09362872 0.09328237 0.09318496
 0.09308755 0.09114475 0.08755679 0.0835846  0.08319496]","(np.float64(1.0352345855675034), np.float64(1.0331473187834943), np.float64(1.0318949587136523), np.float64(1.0317756863256458), np.float64(1.0279589699198632), np.float64(1.0268855184329546), np.float64(1.0258120669438842), np.float64(1.0044026733636446), np.float64(0.9648638768566488), np.float64(0.921090910597461), np.float64(0.9167971046415072))","('DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC')","[0.09394259 0.09375319 0.09363954 0.09362872 0.09328237 0.09318496
 0.09308755 0.09114475 0.08755679 0.0835846  0.08319496]","(np.float64(1.035234585567515), np.float64(1.0331473187837963), np.float64(1.0318949587135655), np.float64(1.0317756863259242), np.float64(1.0279589699214107), np.float64(1.0268855184326413), np.float64(1.0258120669438717), np.float64(1.0044026733623033), np.float64(0.9648638768592953), np.float64(0.9210909105950298), np.float64(0.916797104639952))"
mozilla,"('DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09261515 0.09229868 0.09226656 0.0922664  0.09208728 0.09203664
 0.09182488 0.09175876 0.08906336 0.08778681 0.08599547]","(np.float64(1.0195857268821267), np.float64(1.0161018252098606), np.float64(1.0157482055448719), np.float64(1.0157463967645637), np.float64(1.0137745609633235), np.float64(1.0132170259337543), np.float64(1.0108857856695639), np.float64(1.0101579309495285), np.float64(0.9804846401219207), np.float64(0.9664312544900068), np.float64(0.9467107498213507))","('DyS', 'X', 'ACC', 'MAX', 'SORD', 'SMM', 'MS', 'HDy', 'CC', 'PACC', 'PCC')","[0.09358171 0.09323121 0.09321528 0.09321528 0.09307721 0.09304535
 0.09293914 0.09260989 0.08852614 0.0846548  0.08190398]","(np.float64(1.0312032403870823), np.float64(1.0273410804436984), np.float64(1.0271655277189995), np.float64(1.0271655277189995), np.float64(1.025644070771606), np.float64(1.0252929653222074), np.float64(1.0241226138242125), np.float64(1.0204945241804277), np.float64(0.9754945090825192), np.float64(0.9328351969806009), np.float64(0.90252309318253))"
namao,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09332802 0.09302426 0.09302111 0.09281311 0.09270429 0.09241126
 0.09198155 0.09185371 0.08790476 0.08618782 0.0847701 ]","(np.float64(1.0286231428424681), np.float64(1.025275240856446), np.float64(1.0252405722583964), np.float64(1.0229480714703254), np.float64(1.0217487050900935), np.float64(1.01851905297813), np.float64(1.0137829830102802), np.float64(1.0123739381147068), np.float64(0.9688502416778167), np.float64(0.9499268287352218), np.float64(0.9343013286899493))","('DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.0918789  0.09171501 0.09163819 0.09162283 0.0914487  0.09140261
 0.09132066 0.09106972 0.09095192 0.08917992 0.08777154]","(np.float64(1.0108350694067791), np.float64(1.0090320401285129), np.float64(1.0081868701543257), np.float64(1.0080178361594883), np.float64(1.0061021175513303), np.float64(1.005595015566818), np.float64(1.0046935009276852), np.float64(1.00193261234534), np.float64(1.000636685051586), np.float64(0.9811414309803336), np.float64(0.9656466481202338))"
occupancy,"('DyS', 'SORD', 'SMM', 'MS', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09251182 0.09232578 0.09231745 0.09230324 0.09209721 0.09204963
 0.09204516 0.09085315 0.09022418 0.08768825 0.08558414]","(np.float64(1.0184743942355157), np.float64(1.0164262509585833), np.float64(1.0163345717542267), np.float64(1.0161781182723177), np.float64(1.0139099802119271), np.float64(1.0133861186762423), np.float64(1.0133369438967799), np.float64(1.0002138882492426), np.float64(0.9932895090391567), np.float64(0.9653711909109551), np.float64(0.9422067094064865))","('SORD', 'MS', 'MAX', 'DyS', 'SMM', 'ACC', 'CC', 'X', 'HDy', 'PACC', 'PCC')","[0.09130868 0.09129858 0.09128847 0.09127332 0.09117227 0.09116217
 0.0911268  0.09112175 0.09055084 0.08996982 0.08972731]","(np.float64(1.0044280813653907), np.float64(1.004316927170406), np.float64(1.0042057729754217), np.float64(1.0040390416829452), np.float64(1.0029274997331008), np.float64(1.002816345538116), np.float64(1.0024273058556707), np.float64(1.0023717287581786), np.float64(0.9960915167415575), np.float64(0.9897001505299524), np.float64(0.987032449850326))"
page-blocks,"('SORD', 'DyS', 'SMM', 'MS', 'X', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC')","[0.09394357 0.09384283 0.0937898  0.09369436 0.09366254 0.09344514
 0.09330197 0.09309517 0.0874533  0.08237879 0.08139253]","(np.float64(1.0359520146688173), np.float64(1.0348410305603166), np.float64(1.0342563020830087), np.float64(1.033203790822028), np.float64(1.032852953734346), np.float64(1.0304555669740967), np.float64(1.028876800082779), np.float64(1.0265963590180798), np.float64(0.9643812489394773), np.float64(0.9084227335776272), np.float64(0.8975467838832724))","('SORD', 'DyS', 'SMM', 'MS', 'X', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC')","[0.09394357 0.09384283 0.0937898  0.09369436 0.09366254 0.09344514
 0.09330197 0.09309517 0.0874533  0.08237879 0.08139253]","(np.float64(1.0359520146725), np.float64(1.034841030563848), np.float64(1.0342563020856101), np.float64(1.0332037908247824), np.float64(1.0328529537378395), np.float64(1.0304555669770648), np.float64(1.028876800085823), np.float64(1.0265963590206955), np.float64(0.9643812489361979), np.float64(0.908422733568844), np.float64(0.8975467838736215))"
parity5_plus_5,"('HDy', 'SMM', 'DyS', 'SORD', 'ACC', 'MS', 'MAX', 'CC', 'PCC', 'X', 'PACC')","[0.09274329 0.09255954 0.09251045 0.09242806 0.09203879 0.09195022
 0.09115351 0.09071771 0.09038671 0.08997244 0.08353929]","(np.float64(1.0223386329763622), np.float64(1.0203131823808393), np.float64(1.0197719885333187), np.float64(1.0188637911477518), np.float64(1.014572699285872), np.float64(1.013596382897594), np.float64(1.004814036556889), np.float64(1.000010024255205), np.float64(0.9963613748958103), np.float64(0.9917947188973215), np.float64(0.9208800453633084))","('SMM', 'MS', 'PCC', 'PACC', 'CC', 'SORD', 'ACC', 'MAX', 'X', 'DyS', 'HDy')","[0.09340742 0.09239823 0.09228469 0.09149626 0.09148995 0.09038614
 0.09024107 0.09024107 0.09024107 0.08948418 0.08832991]","(np.float64(1.0277008186576768), np.float64(1.01659730290474), np.float64(1.0153481573825345), np.float64(1.006673535700552), np.float64(1.0066041387270963), np.float64(0.9944596683723216), np.float64(0.9928635379828366), np.float64(0.9928635379828366), np.float64(0.9928635379828366), np.float64(0.9845359011681337), np.float64(0.9718362550257119))"
pendigits,"('DyS', 'SORD', 'SMM', 'MS', 'X', 'MAX', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09250496 0.09233259 0.09232193 0.09228557 0.09210183 0.09195913
 0.09194602 0.09174315 0.08993519 0.08695353 0.0859161 ]","(np.float64(1.0184751867832496), np.float64(1.016577438268786), np.float64(1.0164600013398557), np.float64(1.0160597332737953), np.float64(1.014036739884891), np.float64(1.0124655840789316), np.float64(1.0123213138511744), np.float64(1.0100877096684422), np.float64(0.9901821447271222), np.float64(0.9573542583273229), np.float64(0.945932172509619))","('DyS', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'SMM', 'CC', 'PACC', 'HDy', 'PCC')","[0.09148101 0.09141521 0.09135954 0.09125325 0.09122795 0.09122795
 0.09121276 0.09064085 0.09058517 0.09020052 0.08939579]","(np.float64(1.0063333944686232), np.float64(1.0056096093481919), np.float64(1.0049971757847498), np.float64(1.0038279844363607), np.float64(1.003549605543887), np.float64(1.003549605543887), np.float64(1.003382578208403), np.float64(0.9970912152384994), np.float64(0.9964787816750574), np.float64(0.9922474225094586), np.float64(0.9833949737287977))"
phoneme,"('DyS', 'MS', 'HDy', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09455309 0.09419701 0.0941751  0.09402719 0.09395597 0.09356702
 0.09347937 0.09157295 0.08654943 0.08217783 0.08174505]","(np.float64(1.0428068330149676), np.float64(1.0388796617673814), np.float64(1.038637989687604), np.float64(1.0370067031729808), np.float64(1.0362212689236003), np.float64(1.031931589560978), np.float64(1.0309649012535451), np.float64(1.0099394305767158), np.float64(0.9545361069758128), np.float64(0.9063225276651589), np.float64(0.9015495041485918))","('DyS', 'HDy', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09475374 0.094464   0.09405399 0.09395559 0.09391732 0.09347451
 0.09344171 0.09196567 0.0863458  0.08213637 0.08149128]","(np.float64(1.0451244414527079), np.float64(1.0419286331541984), np.float64(1.0374062629204586), np.float64(1.036320894064361), np.float64(1.0358988061758787), np.float64(1.0310146463234398), np.float64(1.0306528567047406), np.float64(1.0143723238632771), np.float64(0.95238570252615), np.float64(0.9059560347930876), np.float64(0.8988408389586702))"
php50jXam,"('DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09153672 0.09130928 0.09126885 0.0912638  0.09125369 0.09113744
 0.09112734 0.09111723 0.09063709 0.0898537  0.08949486]","(np.float64(1.0069471556821312), np.float64(1.0044452660782266), np.float64(1.0040004857043705), np.float64(1.0039448881579607), np.float64(1.0038336930639975), np.float64(1.0025549494892327), np.float64(1.002443754393605), np.float64(1.0023325593023948), np.float64(0.9970507923561441), np.float64(0.9884331726101037), np.float64(0.9844857467919588))","('DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09153672 0.09130928 0.09126885 0.0912638  0.09125369 0.09113744
 0.09112734 0.09111723 0.09063709 0.0898537  0.08949486]","(np.float64(1.0069471556800638), np.float64(1.004445266076568), np.float64(1.004000485702613), np.float64(1.0039448881558686), np.float64(1.0038336930623801), np.float64(1.0025549494872599), np.float64(1.0024437543937712), np.float64(1.0023325593002828), np.float64(0.9970507923595691), np.float64(0.9884331726141943), np.float64(0.9844857467953453))"
phpGUrE90,"('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PACC', 'CC', 'PCC')","[0.09346407 0.09304991 0.09285876 0.0927207  0.09214193 0.09131891
 0.09111714 0.09010828 0.08992774 0.08916844 0.08412412]","(np.float64(1.028861651348207), np.float64(1.0243024834935892), np.float64(1.022198252175288), np.float64(1.0206785295554364), np.float64(1.0143073847328234), np.float64(1.0052474998887613), np.float64(1.0030263668331376), np.float64(0.991920701543608), np.float64(0.98993337195877), np.float64(0.9815748975568658), np.float64(0.9260465711083462))","('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'PACC', 'X', 'CC', 'PCC')","[0.09346163 0.09292055 0.09281976 0.09257574 0.0920824  0.09168985
 0.09132913 0.0899499  0.08993929 0.08910114 0.0841306 ]","(np.float64(1.0288313699688494), np.float64(1.0228750925006986), np.float64(1.0217655898350628), np.float64(1.0190794254866808), np.float64(1.0136487019127791), np.float64(1.0093274810045127), np.float64(1.005356629359079), np.float64(0.9901739613030083), np.float64(0.9900571715487307), np.float64(0.9808307809608108), np.float64(0.9261147810818182))"
phpMD2hR6,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09360636 0.09326309 0.09322505 0.09318071 0.09289542 0.09273436
 0.09250925 0.09235605 0.08780211 0.08499148 0.08343612]","(np.float64(1.0313493530604108), np.float64(1.0275672479154119), np.float64(1.0271480677617224), np.float64(1.0266595064934738), np.float64(1.0235162302765102), np.float64(1.0217416311729357), np.float64(1.019261415552436), np.float64(1.0175734520610258), np.float64(0.967398481742391), np.float64(0.9364311278439006), np.float64(0.9192941900593875))","('DyS', 'MAX', 'SMM', 'HDy', 'MS', 'SORD', 'X', 'ACC', 'PCC', 'CC', 'PACC')","[0.09586815 0.09513326 0.09481984 0.09438755 0.09438755 0.09431731
 0.09307447 0.09218287 0.08497984 0.08353166 0.07731749]","(np.float64(1.058834427993324), np.float64(1.0507177528011167), np.float64(1.047256229557381), np.float64(1.0424817147384355), np.float64(1.0424817147384355), np.float64(1.041705856080357), np.float64(1.0279791259758884), np.float64(1.018131689161813), np.float64(0.9385763359911328), np.float64(0.9225817113476653), np.float64(0.8539480608253228))"
phpV5QYya,"('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09387519 0.09355738 0.09348151 0.09342273 0.09301333 0.09274548
 0.09265017 0.09248918 0.08595967 0.08541751 0.08338786]","(np.float64(1.0347394742841485), np.float64(1.0312364772282727), np.float64(1.0304001376529346), np.float64(1.0297522276953863), np.float64(1.02523967771117), np.float64(1.0222872678598443), np.float64(1.0212367361054708), np.float64(1.0194622214530438), np.float64(0.9474907039566745), np.float64(0.9415146930243765), np.float64(0.919142885459797))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'X', 'MAX', 'ACC', 'PACC', 'CC', 'PCC')","[0.09194774 0.09185519 0.09169579 0.09162895 0.09156725 0.09126388
 0.09126388 0.09120218 0.09042062 0.08917115 0.08798338]","(np.float64(1.0115868162343278), np.float64(1.0105685687690749), np.float64(1.008814920356695), np.float64(1.008079519409568), np.float64(1.0074006877660662), np.float64(1.0040630988521817), np.float64(1.0040630988521815), np.float64(1.0033842672086801), np.float64(0.9947857330576563), np.float64(0.981039392276743), np.float64(0.967971883139332))"
phpWfYmlu,"('DyS', 'SORD', 'MS', 'SMM', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09384066 0.09344793 0.09338337 0.09310899 0.09301215 0.09281309
 0.09239884 0.09212984 0.08708886 0.08610433 0.08267194]","(np.float64(1.0337987409105758), np.float64(1.0294721696561748), np.float64(1.0287609524625512), np.float64(1.0257382793919767), np.float64(1.0246714536096648), np.float64(1.0224785339312292), np.float64(1.017914890276788), np.float64(1.0149514853091706), np.float64(0.9594172762022538), np.float64(0.9485712140242317), np.float64(0.9107581666323922))","('DyS', 'SORD', 'MS', 'SMM', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09375557 0.09357791 0.09344332 0.09338948 0.09278651 0.092625
 0.09231275 0.092232   0.08699372 0.08610541 0.08277832]","(np.float64(1.0328510403460558), np.float64(1.0308938609140146), np.float64(1.0294111492230744), np.float64(1.0288180645466982), np.float64(1.0221755161712855), np.float64(1.0203962621421572), np.float64(1.0169563710191756), np.float64(1.0160667440046114), np.float64(0.9583596049932133), np.float64(0.9485737078330072), np.float64(0.9119210748329619))"
phphQEck0,"('DyS', 'SMM', 'SORD', 'MS', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09303488 0.09260668 0.0925632  0.09252297 0.09202196 0.09184441
 0.09171146 0.09148637 0.08799854 0.0872302  0.08697933]","(np.float64(1.0247867414864695), np.float64(1.02007000538168), np.float64(1.0195911692295019), np.float64(1.0191480115412015), np.float64(1.0136292837672856), np.float64(1.0116735754440964), np.float64(1.010209090105938), np.float64(1.0077297213789136), np.float64(0.9693110406792966), np.float64(0.9608477037221359), np.float64(0.9580843619750196))","('DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC')","[0.09388673 0.09342165 0.09296702 0.09291999 0.09290954 0.09268484
 0.09224067 0.09207345 0.08798704 0.08625214 0.08265693]","(np.float64(1.0341874052483857), np.float64(1.0290644515807492), np.float64(1.0240566204674422), np.float64(1.0235385689729617), np.float64(1.0234234464186327), np.float64(1.0209483115005613), np.float64(1.0160556029415828), np.float64(1.0142136420723205), np.float64(0.969200723329718), np.float64(0.9500903793111197), np.float64(0.9104882206219758))"
phplE7q6h,"('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09745626 0.09740868 0.09598151 0.09576743 0.09571391 0.09077232
 0.09030254 0.09009441 0.08711518 0.08577126 0.07361649]","(np.float64(1.07796764801918), np.float64(1.077441446602768), np.float64(1.061655404081433), np.float64(1.0592874977036932), np.float64(1.0586955211090374), np.float64(1.0040363488793047), np.float64(0.9988401098832128), np.float64(0.9965379786818979), np.float64(0.9635846149153248), np.float64(0.9487194248753814), np.float64(0.8142749627368643))","('DyS', 'HDy', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09703007 0.09674529 0.09577232 0.09557654 0.09501293 0.09148888
 0.09139989 0.09112698 0.08707492 0.08534849 0.07342368]","(np.float64(1.0731667566077718), np.float64(1.0700171394973534), np.float64(1.0592559477034236), np.float64(1.0570905859400106), np.float64(1.0508569687423068), np.float64(1.0118804570008777), np.float64(1.010896201653872), np.float64(1.0078778185897213), np.float64(0.9630613917893903), np.float64(0.9439668380574779), np.float64(0.8120766215587019))"
phpmPOD5A,"('DyS', 'MAX', 'X', 'SORD', 'SMM', 'MS', 'HDy', 'ACC', 'PACC', 'PCC', 'CC')","[0.09820824 0.09799128 0.09798106 0.09757133 0.09661119 0.09544495
 0.09203857 0.09113353 0.07881281 0.07878181 0.07542523]","(np.float64(1.0915830362475756), np.float64(1.0891715619298594), np.float64(1.0890579067721915), np.float64(1.0845038266081333), np.float64(1.0738318005077834), np.float64(1.0608690399067087), np.float64(1.0230072766614018), np.float64(1.012947733785858), np.float64(0.876003070294617), np.float64(0.8756585221214958), np.float64(0.8383502505014852))","('HDy', 'SORD', 'SMM', 'PACC', 'PCC', 'X', 'MAX', 'DyS', 'ACC', 'CC', 'MS')","[0.09913951 0.09574072 0.09289911 0.09141562 0.09141562 0.08897099
 0.08897099 0.08825363 0.08773127 0.08773127 0.08773127]","(np.float64(1.0920120863535803), np.float64(1.0545747135809873), np.float64(1.0232746150334098), np.float64(1.0069341224093067), np.float64(1.0069341224093067), np.float64(0.9800068317470527), np.float64(0.9800068317470526), np.float64(0.9721050911823456), np.float64(0.9663513965963938), np.float64(0.9663513965963938), np.float64(0.9663513965963938))"
phpwRjVjk,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'PCC', 'SMM', 'ACC', 'CC', 'PACC')","[0.10508454 0.10150581 0.09838857 0.09838072 0.09160404 0.0889908
 0.08750913 0.08576251 0.0844473  0.08386766 0.07445891]","(np.float64(1.165784573099607), np.float64(1.1260829431270591), np.float64(1.0915009694244502), np.float64(1.0914138559176345), np.float64(1.016234942669793), np.float64(0.9872441956683438), np.float64(0.970806825981326), np.float64(0.9514303062290029), np.float64(0.9368395814542801), np.float64(0.9304092652895533), np.float64(0.8260306687238917))","('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'PCC', 'ACC', 'SMM', 'CC', 'PACC')","[0.10519162 0.10232221 0.09820758 0.09820156 0.09168072 0.08817968
 0.08767437 0.08556893 0.08469067 0.08368006 0.07460261]","(np.float64(1.1670640124837746), np.float64(1.1352289040321148), np.float64(1.0895785598372816), np.float64(1.0895118195679911), np.float64(1.0171653676568817), np.float64(0.9783225309296993), np.float64(0.9727163483092813), np.float64(0.9493572540575392), np.float64(0.9396131747410985), np.float64(0.9284008095002625), np.float64(0.8276897431406092))"
phpxijhaP,"('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09121406 0.0911837  0.09117358 0.09113816 0.09111792 0.09100661
 0.09096107 0.09095095 0.0907688  0.09050569 0.08997947]","(np.float64(1.0033687023723281), np.float64(1.003034753007929), np.float64(1.0029234365525383), np.float64(1.0025338289597052), np.float64(1.0023111960488296), np.float64(1.001086715043271), np.float64(1.0005857909956055), np.float64(1.00047447454139), np.float64(0.9984707783442329), np.float64(0.9955765505118688), np.float64(0.9897880948457206))","('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09121406 0.0911837  0.09117358 0.09113816 0.09111792 0.09100661
 0.09096107 0.09095095 0.0907688  0.09050569 0.08997947]","(np.float64(1.0033687023698101), np.float64(1.0030347530046861), np.float64(1.0029234365496447), np.float64(1.002533828957), np.float64(1.0023111960469173), np.float64(1.0010867150414624), np.float64(1.0005857909937765), np.float64(1.000474474538735), np.float64(0.9984707783479909), np.float64(0.995576550516916), np.float64(0.9897880948547657))"
pol,"('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09329105 0.09320757 0.0931096  0.09304048 0.09240152 0.09203006
 0.09201776 0.09190742 0.08994687 0.08583082 0.08321684]","(np.float64(1.0275858658601225), np.float64(1.0266663955665376), np.float64(1.025587269076924), np.float64(1.024825940543734), np.float64(1.0177878480104616), np.float64(1.0136963207256555), np.float64(1.0135608133411438), np.float64(1.0123453617995355), np.float64(0.990750285991843), np.float64(0.9454126253644721), np.float64(0.9166200440285969))","('DyS', 'MS', 'SMM', 'SORD', 'MAX', 'ACC', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09247524 0.09237612 0.09227177 0.09226133 0.09214133 0.09192221
 0.09172916 0.09144743 0.09012744 0.08832745 0.08492052]","(np.float64(1.0178100994277712), np.float64(1.0167190487810474), np.float64(1.0155705744160746), np.float64(1.0154557269795774), np.float64(1.014134981459859), np.float64(1.0117231852934168), np.float64(1.0095985077182175), np.float64(1.0064976269327917), np.float64(0.991969426215889), np.float64(0.9721582434201126), np.float64(0.9346605554037595))"
pollen,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'X', 'ACC', 'SMM', 'CC', 'PCC', 'PACC')","[0.09524598 0.09511375 0.09409661 0.09381363 0.09267893 0.09111503
 0.09043457 0.090366   0.08694582 0.08639024 0.08379944]","(np.float64(1.0512594683504681), np.float64(1.0498000152385873), np.float64(1.0385735271008019), np.float64(1.0354501217282446), np.float64(1.022926132956587), np.float64(1.0056648468210265), np.float64(0.9981543838890892), np.float64(0.9973975934166954), np.float64(0.9596479670597269), np.float64(0.9535159008514345), np.float64(0.9249204511777007))","('PCC', 'CC', 'MS', 'SORD', 'HDy', 'DyS', 'ACC', 'MAX', 'X', 'SMM', 'PACC')","[0.10043696 0.09802707 0.09285227 0.09010786 0.08955488 0.08941152
 0.08923402 0.08923402 0.08775258 0.08756825 0.08582057]","(np.float64(1.1069450330962485), np.float64(1.0803848687247646), np.float64(1.0233519945219745), np.float64(0.9931050084671966), np.float64(0.9870104665009354), np.float64(0.9854304000652381), np.float64(0.983474127335327), np.float64(0.983474127335327), np.float64(0.9671467741664544), np.float64(0.9651152601777007), np.float64(0.9458534979139614))"
puma32H,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'HDy', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09283472 0.09265916 0.0925157  0.09250638 0.09233422 0.09212425
 0.09195841 0.09193765 0.0886409  0.08758939 0.08489921]","(np.float64(1.0221547297458788), np.float64(1.0202217023307667), np.float64(1.0186421482175254), np.float64(1.0185394759851167), np.float64(1.0166439180329927), np.float64(1.0143321344219776), np.float64(1.012506124427899), np.float64(1.0122775507392867), np.float64(0.9759787625266769), np.float64(0.9644011455748874), np.float64(0.9347808789611114))","('MAX', 'DyS', 'ACC', 'X', 'SORD', 'HDy', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.09319962 0.09319395 0.09300694 0.09300694 0.0929276  0.09271792
 0.09234389 0.09232122 0.08715852 0.08681283 0.08331059]","(np.float64(1.0264740132817152), np.float64(1.0264115978332842), np.float64(1.0243518880350628), np.float64(1.0243518880350628), np.float64(1.0234780717570295), np.float64(1.0211687001650849), np.float64(1.0170492805686426), np.float64(1.0167996187749184), np.float64(0.9599391452543268), np.float64(0.9561318029000392), np.float64(0.9175590557697142))"
puma8NH,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'HDy', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09288905 0.09269364 0.09268407 0.09263085 0.09234382 0.09225066
 0.09203954 0.09181266 0.08902497 0.08700789 0.08462285]","(np.float64(1.0228383149690423), np.float64(1.0206865732096402), np.float64(1.020581228180556), np.float64(1.019995264267038), np.float64(1.0168346628923537), np.float64(1.015808844595638), np.float64(1.0134840389049453), np.float64(1.010985792527516), np.float64(0.9802894166234779), np.float64(0.9580785482775896), np.float64(0.9318159361893605))","('DyS', 'X', 'ACC', 'HDy', 'MAX', 'SORD', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.0937447  0.09318039 0.09308988 0.0930047  0.09294614 0.09277578
 0.09238183 0.09223276 0.0883145  0.08590285 0.08242646]","(np.float64(1.0326882897514253), np.float64(1.0264718167932785), np.float64(1.025474835281123), np.float64(1.0245364997402706), np.float64(1.0238913940559344), np.float64(1.0220147229742298), np.float64(1.0176749210977873), np.float64(1.016032833901296), np.float64(0.9728693990220864), np.float64(0.9463027740217036), np.float64(0.9080069547606658))"
quake,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'PCC', 'X', 'ACC', 'SMM', 'CC', 'PACC')","[0.0957148  0.0948577  0.09374952 0.09325321 0.09223277 0.08966646
 0.08966501 0.08964573 0.08938138 0.08928894 0.08254449]","(np.float64(1.0568034423020785), np.float64(1.0473400671744728), np.float64(1.0351044456580754), np.float64(1.029624640243748), np.float64(1.018357730527196), np.float64(0.9900227230341644), np.float64(0.9900066583419038), np.float64(0.9897937823714403), np.float64(0.9868750983853924), np.float64(0.9858544114450755), np.float64(0.9113877822185981))","('PCC', 'DyS', 'MAX', 'HDy', 'SORD', 'SMM', 'ACC', 'X', 'CC', 'MS', 'PACC')","[0.09650547 0.09569624 0.09557782 0.09491334 0.09249225 0.09166987
 0.09050538 0.09020274 0.08614347 0.08391317 0.08238026]","(np.float64(1.0641884037070297), np.float64(1.055264918092525), np.float64(1.0539590421489387), np.float64(1.0466316271321499), np.float64(1.0199337189521667), np.float64(1.0108651360105967), np.float64(0.9980240225653327), np.float64(0.9946867840428351), np.float64(0.9499242586432441), np.float64(0.9253302617057055), np.float64(0.9084264231026185))"
