,predicted_ranking,predicted_ranking_weights,predicted_ranking_arr,true_ranking,true_ranking_weights,true_ranking_arr
letter-recognition,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'HDy', 'ACC', 'PCC', 'CC', 'PACC')","[0.0949333  0.09462934 0.09443768 0.09425146 0.09406962 0.09400062
 0.09263544 0.09143666 0.08431365 0.08303687 0.08225535]","(np.float64(1.049054053334482), np.float64(1.0456951584126613), np.float64(1.043577253927268), np.float64(1.0415194604853217), np.float64(1.0395099942032382), np.float64(1.0387475428574189), np.float64(1.0236616602749562), np.float64(1.0104146541523944), np.float64(0.9317023251134267), np.float64(0.9175933720151886), np.float64(0.9089572637563389))","('DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC')","[0.09881881 0.09822924 0.0979229  0.09752408 0.09744894 0.09641431
 0.09632761 0.08969791 0.0816521  0.07460624 0.07135786]","(np.float64(1.099865648641054), np.float64(1.0933037325957276), np.float64(1.0898941095525676), np.float64(1.0854551663454353), np.float64(1.084618843712207), np.float64(1.0731033243777612), np.float64(1.0721383367240367), np.float64(0.9983489474692359), np.float64(0.9087980932036015), np.float64(0.8303767632109234), np.float64(0.7942218924513781))"
magic,"('DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC')","[0.09394259 0.09375319 0.09363954 0.09362872 0.09328237 0.09318496
 0.09308755 0.09114475 0.08755679 0.0835846  0.08319496]","(np.float64(1.0352345855678966), np.float64(1.03314731878406), np.float64(1.0318949587140125), np.float64(1.0317756863261442), np.float64(1.0279589699203044), np.float64(1.0268855184330694), np.float64(1.025812066944157), np.float64(1.0044026733633655), np.float64(0.9648638768564202), np.float64(0.9210909105958538), np.float64(0.9167971046413055))","('DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC')","[0.09394259 0.09375319 0.09363954 0.09362872 0.09328237 0.09318496
 0.09308755 0.09114475 0.08755679 0.0835846  0.08319496]","(np.float64(1.035234585567515), np.float64(1.0331473187837963), np.float64(1.0318949587135655), np.float64(1.0317756863259242), np.float64(1.0279589699214107), np.float64(1.0268855184326413), np.float64(1.0258120669438717), np.float64(1.0044026733623033), np.float64(0.9648638768592953), np.float64(0.9210909105950298), np.float64(0.916797104639952))"
mozilla,"('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09246223 0.09214557 0.09211641 0.09209356 0.09196448 0.09191606
 0.09189435 0.0916865  0.08925216 0.08831041 0.08615827]","(np.float64(1.0176998690111059), np.float64(1.0142144690489054), np.float64(1.013893532349251), np.float64(1.0136420882072472), np.float64(1.0122213362541126), np.float64(1.0116883936305228), np.float64(1.0114494060588943), np.float64(1.0091616610172147), np.float64(0.9823677772320895), np.float64(0.9720022694274943), np.float64(0.9483144032569687))","('DyS', 'X', 'ACC', 'MAX', 'SORD', 'SMM', 'MS', 'HDy', 'CC', 'PACC', 'PCC')","[0.09358171 0.09323121 0.09321528 0.09321528 0.09307721 0.09304535
 0.09293914 0.09260989 0.08852614 0.0846548  0.08190398]","(np.float64(1.0312032403870823), np.float64(1.0273410804436984), np.float64(1.0271655277189995), np.float64(1.0271655277189995), np.float64(1.025644070771606), np.float64(1.0252929653222074), np.float64(1.0241226138242125), np.float64(1.0204945241804277), np.float64(0.9754945090825192), np.float64(0.9328351969806009), np.float64(0.90252309318253))"
namao,"('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.092614   0.09250612 0.09249474 0.09237313 0.09191476 0.09183657
 0.0917204  0.09168394 0.08978832 0.08782382 0.08524419]","(np.float64(1.0195691513658576), np.float64(1.0183815159342977), np.float64(1.0182563150995871), np.float64(1.0169175235589445), np.float64(1.0118713922149136), np.float64(1.011010626593453), np.float64(1.0097317565832298), np.float64(1.0093303571372039), np.float64(0.9884618044214766), np.float64(0.966835074785541), np.float64(0.9384364462113156))","('DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.0918789  0.09171501 0.09163819 0.09162283 0.0914487  0.09140261
 0.09132066 0.09106972 0.09095192 0.08917992 0.08777154]","(np.float64(1.0108350694067791), np.float64(1.0090320401285129), np.float64(1.0081868701543257), np.float64(1.0080178361594883), np.float64(1.0061021175513303), np.float64(1.005595015566818), np.float64(1.0046935009276852), np.float64(1.00193261234534), np.float64(1.000636685051586), np.float64(0.9811414309803336), np.float64(0.9656466481202338))"
occupancy,"('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09249431 0.09225698 0.09223197 0.09221524 0.09199717 0.09198869
 0.09197627 0.09153142 0.08968044 0.08803264 0.08559488]","(np.float64(1.0181211344509489), np.float64(1.015508775337309), np.float64(1.015233459787884), np.float64(1.0150493449281135), np.float64(1.0126489925575932), np.float64(1.0125555492594072), np.float64(1.0124188489165915), np.float64(1.0075222386284288), np.float64(0.9871478442276368), np.float64(0.9690097885515665), np.float64(0.9421763794568105))","('SORD', 'MS', 'MAX', 'DyS', 'SMM', 'ACC', 'CC', 'X', 'HDy', 'PACC', 'PCC')","[0.09130868 0.09129858 0.09128847 0.09127332 0.09117227 0.09116217
 0.0911268  0.09112175 0.09055084 0.08996982 0.08972731]","(np.float64(1.0044280813653907), np.float64(1.004316927170406), np.float64(1.0042057729754217), np.float64(1.0040390416829452), np.float64(1.0029274997331008), np.float64(1.002816345538116), np.float64(1.0024273058556707), np.float64(1.0023717287581786), np.float64(0.9960915167415575), np.float64(0.9897001505299524), np.float64(0.987032449850326))"
page-blocks,"('SORD', 'DyS', 'SMM', 'MS', 'X', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC')","[0.09394357 0.09384283 0.0937898  0.09369436 0.09366254 0.09344514
 0.09330197 0.09309517 0.0874533  0.08237879 0.08139253]","(np.float64(1.0359520146699954), np.float64(1.034841030561411), np.float64(1.034256302084104), np.float64(1.0332037908231178), np.float64(1.0328529537354985), np.float64(1.0304555669751134), np.float64(1.0288768000837487), np.float64(1.0265963590189926), np.float64(0.9643812489382034), np.float64(0.9084227335745598), np.float64(0.8975467838800578))","('SORD', 'DyS', 'SMM', 'MS', 'X', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC')","[0.09394357 0.09384283 0.0937898  0.09369436 0.09366254 0.09344514
 0.09330197 0.09309517 0.0874533  0.08237879 0.08139253]","(np.float64(1.0359520146725), np.float64(1.034841030563848), np.float64(1.0342563020856101), np.float64(1.0332037908247824), np.float64(1.0328529537378395), np.float64(1.0304555669770648), np.float64(1.028876800085823), np.float64(1.0265963590206955), np.float64(0.9643812489361979), np.float64(0.908422733568844), np.float64(0.8975467838736215))"
parity5_plus_5,"('HDy', 'PCC', 'SMM', 'DyS', 'SORD', 'CC', 'ACC', 'MS', 'MAX', 'X', 'PACC')","[0.09292917 0.09282969 0.09244589 0.09234865 0.09230667 0.09208988
 0.0920744  0.09163247 0.09071475 0.08932683 0.08130161]","(np.float64(1.024827591960216), np.float64(1.0237306162855604), np.float64(1.019497944130574), np.float64(1.018425596494772), np.float64(1.0179626412524303), np.float64(1.0155718998638843), np.float64(1.0154011700325296), np.float64(1.0105275376339105), np.float64(1.0004068803798696), np.float64(0.9851008903487154), np.float64(0.896598309769896))","('SMM', 'MS', 'PCC', 'PACC', 'CC', 'SORD', 'ACC', 'MAX', 'X', 'DyS', 'HDy')","[0.09340742 0.09239823 0.09228469 0.09149626 0.09148995 0.09038614
 0.09024107 0.09024107 0.09024107 0.08948418 0.08832991]","(np.float64(1.0277008186576768), np.float64(1.01659730290474), np.float64(1.0153481573825345), np.float64(1.006673535700552), np.float64(1.0066041387270963), np.float64(0.9944596683723216), np.float64(0.9928635379828366), np.float64(0.9928635379828366), np.float64(0.9928635379828366), np.float64(0.9845359011681337), np.float64(0.9718362550257119))"
pendigits,"('DyS', 'SORD', 'SMM', 'MS', 'X', 'MAX', 'PACC', 'ACC', 'HDy', 'CC', 'PCC')","[0.09269927 0.09251279 0.09246765 0.09244161 0.09233865 0.09217841
 0.09215693 0.09213861 0.08940088 0.08628287 0.08538234]","(np.float64(1.0208204424592977), np.float64(1.0187669235475145), np.float64(1.0182697929966387), np.float64(1.0179830700003432), np.float64(1.0168493226657351), np.float64(1.0150846326455862), np.float64(1.0148481058146275), np.float64(1.0146464540845785), np.float64(0.9844980906865601), np.float64(0.9501619963567625), np.float64(0.940245131100229))","('DyS', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'SMM', 'CC', 'PACC', 'HDy', 'PCC')","[0.09148101 0.09141521 0.09135954 0.09125325 0.09122795 0.09122795
 0.09121276 0.09064085 0.09058517 0.09020052 0.08939579]","(np.float64(1.0063333944686232), np.float64(1.0056096093481919), np.float64(1.0049971757847498), np.float64(1.0038279844363607), np.float64(1.003549605543887), np.float64(1.003549605543887), np.float64(1.003382578208403), np.float64(0.9970912152384994), np.float64(0.9964787816750574), np.float64(0.9922474225094586), np.float64(0.9833949737287977))"
phoneme,"('DyS', 'MS', 'HDy', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09455309 0.09419701 0.0941751  0.09402719 0.09395597 0.09356702
 0.09347937 0.09157295 0.08654943 0.08217783 0.08174505]","(np.float64(1.042806833015289), np.float64(1.0388796617676832), np.float64(1.0386379896890574), np.float64(1.0370067031731975), np.float64(1.0362212689237305), np.float64(1.031931589561192), np.float64(1.0309649012537638), np.float64(1.0099394305759504), np.float64(0.9545361069753743), np.float64(0.9063225276645318), np.float64(0.9015495041479443))","('DyS', 'HDy', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09475374 0.094464   0.09405399 0.09395559 0.09391732 0.09347451
 0.09344171 0.09196567 0.0863458  0.08213637 0.08149128]","(np.float64(1.0451244414527079), np.float64(1.0419286331541984), np.float64(1.0374062629204586), np.float64(1.036320894064361), np.float64(1.0358988061758787), np.float64(1.0310146463234398), np.float64(1.0306528567047406), np.float64(1.0143723238632771), np.float64(0.95238570252615), np.float64(0.9059560347930876), np.float64(0.8988408389586702))"
php50jXam,"('DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09153672 0.09130928 0.09126885 0.0912638  0.09125369 0.09113744
 0.09112734 0.09111723 0.09063709 0.0898537  0.08949486]","(np.float64(1.0069471556809182), np.float64(1.0044452660773278), np.float64(1.0040004857035665), np.float64(1.0039448881568913), np.float64(1.0038336930631657), np.float64(1.0025549494882915), np.float64(1.002443754393771), np.float64(1.0023325593011558), np.float64(0.9970507923575423), np.float64(0.9884331726109576), np.float64(0.9844857467949554))","('DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09153672 0.09130928 0.09126885 0.0912638  0.09125369 0.09113744
 0.09112734 0.09111723 0.09063709 0.0898537  0.08949486]","(np.float64(1.0069471556800638), np.float64(1.004445266076568), np.float64(1.004000485702613), np.float64(1.0039448881558686), np.float64(1.0038336930623801), np.float64(1.0025549494872599), np.float64(1.0024437543937712), np.float64(1.0023325593002828), np.float64(0.9970507923595691), np.float64(0.9884331726141943), np.float64(0.9844857467953453))"
phpGUrE90,"('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PACC', 'CC', 'PCC')","[0.09346407 0.09304991 0.09285876 0.0927207  0.09214193 0.09131891
 0.09111714 0.09010828 0.08992774 0.08916844 0.08412412]","(np.float64(1.0288616513490354), np.float64(1.0243024834937713), np.float64(1.0221982521755049), np.float64(1.020678529555594), np.float64(1.0143073847327684), np.float64(1.0052474998886949), np.float64(1.003026366832748), np.float64(0.9919207015430005), np.float64(0.9899333719586594), np.float64(0.9815748975572633), np.float64(0.9260465711078599))","('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'PACC', 'X', 'CC', 'PCC')","[0.09346163 0.09292055 0.09281976 0.09257574 0.0920824  0.09168985
 0.09132913 0.0899499  0.08993929 0.08910114 0.0841306 ]","(np.float64(1.0288313699688494), np.float64(1.0228750925006986), np.float64(1.0217655898350628), np.float64(1.0190794254866808), np.float64(1.0136487019127791), np.float64(1.0093274810045127), np.float64(1.005356629359079), np.float64(0.9901739613030083), np.float64(0.9900571715487307), np.float64(0.9808307809608108), np.float64(0.9261147810818182))"
phpMD2hR6,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'ACC', 'X', 'HDy', 'PACC', 'CC', 'PCC')","[0.09321963 0.09297593 0.09295516 0.09285699 0.09266445 0.09257275
 0.09246614 0.09184062 0.08830239 0.08603836 0.08410757]","(np.float64(1.0266961623287718), np.float64(1.0240120648713373), np.float64(1.0237832796545951), np.float64(1.0227021234979228), np.float64(1.020581537665811), np.float64(1.0195715846881581), np.float64(1.018397410887985), np.float64(1.0115080319350613), np.float64(0.9725389972208323), np.float64(0.947603493492783), np.float64(0.9263383699999633))","('DyS', 'MAX', 'SMM', 'HDy', 'MS', 'SORD', 'X', 'ACC', 'PCC', 'CC', 'PACC')","[0.09586815 0.09513326 0.09481984 0.09438755 0.09438755 0.09431731
 0.09307447 0.09218287 0.08497984 0.08353166 0.07731749]","(np.float64(1.058834427993324), np.float64(1.0507177528011167), np.float64(1.047256229557381), np.float64(1.0424817147384355), np.float64(1.0424817147384355), np.float64(1.041705856080357), np.float64(1.0279791259758884), np.float64(1.018131689161813), np.float64(0.9385763359911328), np.float64(0.9225817113476653), np.float64(0.8539480608253228))"
phpV5QYya,"('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'X', 'MAX', 'ACC', 'CC', 'PACC', 'PCC')","[0.09420747 0.09383002 0.09375338 0.09366938 0.09329876 0.09284976
 0.09283156 0.09276076 0.0849784  0.08472762 0.08309288]","(np.float64(1.038787800132308), np.float64(1.0346258208461327), np.float64(1.0337807624619542), np.float64(1.0328544417116476), np.float64(1.0287678011206398), np.float64(1.0238168976231428), np.float64(1.0236161870179803), np.float64(1.022835557075078), np.float64(0.9370225918731252), np.float64(0.9342573012647781), np.float64(0.9162316996289621))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'X', 'MAX', 'ACC', 'PACC', 'CC', 'PCC')","[0.09194774 0.09185519 0.09169579 0.09162895 0.09156725 0.09126388
 0.09126388 0.09120218 0.09042062 0.08917115 0.08798338]","(np.float64(1.0115868162343278), np.float64(1.0105685687690749), np.float64(1.008814920356695), np.float64(1.008079519409568), np.float64(1.0074006877660662), np.float64(1.0040630988521817), np.float64(1.0040630988521815), np.float64(1.0033842672086801), np.float64(0.9947857330576563), np.float64(0.981039392276743), np.float64(0.967971883139332))"
phpWfYmlu,"('DyS', 'SORD', 'MS', 'SMM', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09384066 0.09344793 0.09338337 0.09310899 0.09301215 0.09281309
 0.09239884 0.09212984 0.08708886 0.08610433 0.08267194]","(np.float64(1.0337987409113107), np.float64(1.0294721696568254), np.float64(1.0287609524633117), np.float64(1.025738279392626), np.float64(1.0246714536101589), np.float64(1.022478533931607), np.float64(1.0179148902770294), np.float64(1.0149514853092807), np.float64(0.9594172762015805), np.float64(0.9485712140230182), np.float64(0.910758166630633))","('DyS', 'SORD', 'MS', 'SMM', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09375557 0.09357791 0.09344332 0.09338948 0.09278651 0.092625
 0.09231275 0.092232   0.08699372 0.08610541 0.08277832]","(np.float64(1.0328510403460558), np.float64(1.0308938609140146), np.float64(1.0294111492230744), np.float64(1.0288180645466982), np.float64(1.0221755161712855), np.float64(1.0203962621421572), np.float64(1.0169563710191756), np.float64(1.0160667440046114), np.float64(0.9583596049932133), np.float64(0.9485737078330072), np.float64(0.9119210748329619))"
phphQEck0,"('DyS', 'SMM', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09308391 0.09264011 0.09257719 0.09249044 0.09176898 0.09171043
 0.09157272 0.09156477 0.08767529 0.08752048 0.08739568]","(np.float64(1.0253491879403305), np.float64(1.0204605753376872), np.float64(1.0197675523827117), np.float64(1.0188120132949832), np.float64(1.0108648298584857), np.float64(1.0102198638579287), np.float64(1.0087029997949886), np.float64(1.0086154599403876), np.float64(0.9657715189997447), np.float64(0.9640662816106891), np.float64(0.9626914984427767))","('DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC')","[0.09388673 0.09342165 0.09296702 0.09291999 0.09290954 0.09268484
 0.09224067 0.09207345 0.08798704 0.08625214 0.08265693]","(np.float64(1.0341874052483857), np.float64(1.0290644515807492), np.float64(1.0240566204674422), np.float64(1.0235385689729617), np.float64(1.0234234464186327), np.float64(1.0209483115005613), np.float64(1.0160556029415828), np.float64(1.0142136420723205), np.float64(0.969200723329718), np.float64(0.9500903793111197), np.float64(0.9104882206219758))"
phplE7q6h,"('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09745626 0.09740868 0.09598151 0.09576743 0.09571391 0.09077232
 0.09030254 0.09009441 0.08711518 0.08577126 0.07361649]","(np.float64(1.0779676480205511), np.float64(1.0774414466040776), np.float64(1.061655404082634), np.float64(1.0592874977043292), np.float64(1.0586955211099431), np.float64(1.0040363488794137), np.float64(0.9988401098831684), np.float64(0.9965379786820202), np.float64(0.9635846149144693), np.float64(0.9487194248741906), np.float64(0.8142749627340983))","('DyS', 'HDy', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09703007 0.09674529 0.09577232 0.09557654 0.09501293 0.09148888
 0.09139989 0.09112698 0.08707492 0.08534849 0.07342368]","(np.float64(1.0731667566077718), np.float64(1.0700171394973534), np.float64(1.0592559477034236), np.float64(1.0570905859400106), np.float64(1.0508569687423068), np.float64(1.0118804570008777), np.float64(1.010896201653872), np.float64(1.0078778185897213), np.float64(0.9630613917893903), np.float64(0.9439668380574779), np.float64(0.8120766215587019))"
phpmPOD5A,"('DyS', 'X', 'MAX', 'SORD', 'SMM', 'MS', 'HDy', 'ACC', 'PACC', 'PCC', 'CC')","[0.09896483 0.09893032 0.09876553 0.09827108 0.09714353 0.09586917
 0.0921045  0.09068448 0.07767565 0.07759771 0.0739932 ]","(np.float64(1.101520557726003), np.float64(1.1011364594993933), np.float64(1.0993021921614667), np.float64(1.093798741335075), np.float64(1.0812486559987833), np.float64(1.0670645448052378), np.float64(1.0251621057282547), np.float64(1.0093567529588496), np.float64(0.864562972158524), np.float64(0.8636953843862671), np.float64(0.8235757068143328))","('HDy', 'SORD', 'SMM', 'PACC', 'PCC', 'X', 'MAX', 'DyS', 'ACC', 'CC', 'MS')","[0.09913951 0.09574072 0.09289911 0.09141562 0.09141562 0.08897099
 0.08897099 0.08825363 0.08773127 0.08773127 0.08773127]","(np.float64(1.0920120863535803), np.float64(1.0545747135809873), np.float64(1.0232746150334098), np.float64(1.0069341224093067), np.float64(1.0069341224093067), np.float64(0.9800068317470527), np.float64(0.9800068317470526), np.float64(0.9721050911823456), np.float64(0.9663513965963938), np.float64(0.9663513965963938), np.float64(0.9663513965963938))"
phpwRjVjk,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'PCC', 'SMM', 'ACC', 'CC', 'PACC')","[0.1051024  0.10151718 0.09839578 0.09838878 0.09159997 0.08898338
 0.0875189  0.08574892 0.08443515 0.0838705  0.07443902]","(np.float64(1.1659940063755199), np.float64(1.1262199783739761), np.float64(1.0915915746661355), np.float64(1.0915138834786888), np.float64(1.0161996409328393), np.float64(0.9871714960459012), np.float64(0.9709246608931602), np.float64(0.9512887261264815), np.float64(0.9367138955580512), np.float64(0.9304497664144074), np.float64(0.8258180164252216))","('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'PCC', 'ACC', 'SMM', 'CC', 'PACC')","[0.10519162 0.10232221 0.09820758 0.09820156 0.09168072 0.08817968
 0.08767437 0.08556893 0.08469067 0.08368006 0.07460261]","(np.float64(1.1670640124837746), np.float64(1.1352289040321148), np.float64(1.0895785598372816), np.float64(1.0895118195679911), np.float64(1.0171653676568817), np.float64(0.9783225309296993), np.float64(0.9727163483092813), np.float64(0.9493572540575392), np.float64(0.9396131747410985), np.float64(0.9284008095002625), np.float64(0.8276897431406092))"
phpxijhaP,"('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09121406 0.0911837  0.09117358 0.09113816 0.09111792 0.09100661
 0.09096107 0.09095095 0.0907688  0.09050569 0.08997947]","(np.float64(1.0033687023714006), np.float64(1.0030347530067756), np.float64(1.002923436551491), np.float64(1.0025338289587922), np.float64(1.002311196047934), np.float64(1.0010867150424523), np.float64(1.0005857909947635), np.float64(1.0004744745403484), np.float64(0.9984707783456482), np.float64(0.9955765505139029), np.float64(0.9897880948492458))","('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09121406 0.0911837  0.09117358 0.09113816 0.09111792 0.09100661
 0.09096107 0.09095095 0.0907688  0.09050569 0.08997947]","(np.float64(1.0033687023698101), np.float64(1.0030347530046861), np.float64(1.0029234365496447), np.float64(1.002533828957), np.float64(1.0023111960469173), np.float64(1.0010867150414624), np.float64(1.0005857909937765), np.float64(1.000474474538735), np.float64(0.9984707783479909), np.float64(0.995576550516916), np.float64(0.9897880948547657))"
pol,"('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09327684 0.09317017 0.09308003 0.09307253 0.09253301 0.09217465
 0.09204808 0.09186952 0.08965482 0.08574767 0.08337267]","(np.float64(1.0274051353639742), np.float64(1.0262302013130304), np.float64(1.025237404307393), np.float64(1.0251547662367926), np.float64(1.0192121447268607), np.float64(1.0152649387894785), np.float64(1.0138709284689347), np.float64(1.0119041670810014), np.float64(0.9875101428740964), np.float64(0.9444745386643899), np.float64(0.9183149389817187))","('DyS', 'MS', 'SMM', 'SORD', 'MAX', 'ACC', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09247524 0.09237612 0.09227177 0.09226133 0.09214133 0.09192221
 0.09172916 0.09144743 0.09012744 0.08832745 0.08492052]","(np.float64(1.0178100994277712), np.float64(1.0167190487810474), np.float64(1.0155705744160746), np.float64(1.0154557269795774), np.float64(1.014134981459859), np.float64(1.0117231852934168), np.float64(1.0095985077182175), np.float64(1.0064976269327917), np.float64(0.991969426215889), np.float64(0.9721582434201126), np.float64(0.9346605554037595))"
pollen,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'X', 'ACC', 'SMM', 'CC', 'PCC', 'PACC')","[0.09435088 0.09379818 0.09354219 0.09328371 0.09275804 0.09147195
 0.09100659 0.09082315 0.08768843 0.0867615  0.08451537]","(np.float64(1.0408151377741341), np.float64(1.0347181198916289), np.float64(1.031894211195961), np.float64(1.0290427560493896), np.float64(1.0232440068412174), np.float64(1.0090566369882112), np.float64(1.0039231453216846), np.float64(1.0018995429064697), np.float64(0.9673195012032968), np.float64(0.9570942288782514), np.float64(0.9323163839479776))","('PCC', 'CC', 'MS', 'SORD', 'HDy', 'DyS', 'ACC', 'MAX', 'X', 'SMM', 'PACC')","[0.10043696 0.09802707 0.09285227 0.09010786 0.08955488 0.08941152
 0.08923402 0.08923402 0.08775258 0.08756825 0.08582057]","(np.float64(1.1069450330962485), np.float64(1.0803848687247646), np.float64(1.0233519945219745), np.float64(0.9931050084671966), np.float64(0.9870104665009354), np.float64(0.9854304000652381), np.float64(0.983474127335327), np.float64(0.983474127335327), np.float64(0.9671467741664544), np.float64(0.9651152601777007), np.float64(0.9458534979139614))"
puma32H,"('DyS', 'SORD', 'SMM', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09266068 0.09248595 0.09234983 0.09231958 0.09222327 0.09218804
 0.09193859 0.09190881 0.08875963 0.08779216 0.08537347]","(np.float64(1.0201747987894831), np.float64(1.0182511310794546), np.float64(1.0167524088343352), np.float64(1.0164194441133731), np.float64(1.0153590298641026), np.float64(1.014971156601816), np.float64(1.0122247548139098), np.float64(1.0118969605891273), np.float64(0.9772250578060351), np.float64(0.9665734393849802), np.float64(0.9399442182452178))","('MAX', 'DyS', 'ACC', 'X', 'SORD', 'HDy', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.09319962 0.09319395 0.09300694 0.09300694 0.0929276  0.09271792
 0.09234389 0.09232122 0.08715852 0.08681283 0.08331059]","(np.float64(1.0264740132817152), np.float64(1.0264115978332842), np.float64(1.0243518880350628), np.float64(1.0243518880350628), np.float64(1.0234780717570295), np.float64(1.0211687001650849), np.float64(1.0170492805686426), np.float64(1.0167996187749184), np.float64(0.9599391452543268), np.float64(0.9561318029000392), np.float64(0.9175590557697142))"
puma8NH,"('DyS', 'SMM', 'SORD', 'MS', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09269595 0.09254831 0.09253567 0.09244985 0.09217803 0.09215898
 0.09188507 0.09187022 0.089235   0.08744859 0.08499433]","(np.float64(1.0205620291159063), np.float64(1.0189365915391504), np.float64(1.018797362932709), np.float64(1.0178524956575508), np.float64(1.0148598396425774), np.float64(1.014650075064724), np.float64(1.0116344837889157), np.float64(1.011470991177477), np.float64(0.9824577865942322), np.float64(0.9627897372576284), np.float64(0.9357688897131842))","('DyS', 'X', 'ACC', 'HDy', 'MAX', 'SORD', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.0937447  0.09318039 0.09308988 0.0930047  0.09294614 0.09277578
 0.09238183 0.09223276 0.0883145  0.08590285 0.08242646]","(np.float64(1.0326882897514253), np.float64(1.0264718167932785), np.float64(1.025474835281123), np.float64(1.0245364997402706), np.float64(1.0238913940559344), np.float64(1.0220147229742298), np.float64(1.0176749210977873), np.float64(1.016032833901296), np.float64(0.9728693990220864), np.float64(0.9463027740217036), np.float64(0.9080069547606658))"
quake,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'PCC', 'X', 'ACC', 'CC', 'SMM', 'PACC')","[0.09677598 0.09563881 0.09432611 0.09401422 0.09234409 0.08967594
 0.08963066 0.08862173 0.08861289 0.08836232 0.08199726]","(np.float64(1.0691649966434849), np.float64(1.0566016700501724), np.float64(1.0420991662917172), np.float64(1.0386534538078223), np.float64(1.0202021384225408), np.float64(0.9907248905045283), np.float64(0.9902246668168406), np.float64(0.9790781338960803), np.float64(0.9789804725114589), np.float64(0.9762122783145506), np.float64(0.9058921424785364))","('PCC', 'DyS', 'MAX', 'HDy', 'SORD', 'SMM', 'ACC', 'X', 'CC', 'MS', 'PACC')","[0.09650547 0.09569624 0.09557782 0.09491334 0.09249225 0.09166987
 0.09050538 0.09020274 0.08614347 0.08391317 0.08238026]","(np.float64(1.0641884037070297), np.float64(1.055264918092525), np.float64(1.0539590421489387), np.float64(1.0466316271321499), np.float64(1.0199337189521667), np.float64(1.0108651360105967), np.float64(0.9980240225653327), np.float64(0.9946867840428351), np.float64(0.9499242586432441), np.float64(0.9253302617057055), np.float64(0.9084264231026185))"
