,predicted_ranking,predicted_ranking_weights,predicted_ranking_arr,true_ranking,true_ranking_weights,true_ranking_arr
letter-recognition,"('DyS', 'SMM', 'SORD', 'MAX', 'MS', 'X', 'HDy', 'ACC', 'PCC', 'PACC', 'CC')","[0.09434736 0.0942697  0.09412953 0.09386374 0.09377496 0.09360879
 0.09194351 0.09171094 0.08483455 0.0838507  0.08366622]","(np.float64(1.041944866567722), np.float64(1.0410872581458301), np.float64(1.0395392566602857), np.float64(1.036603967111374), np.float64(1.0356234800603823), np.float64(1.033788330381568), np.float64(1.015397418196909), np.float64(1.012828991802007), np.float64(0.9368881434561325), np.float64(0.9260227602868191), np.float64(0.9239854335116597))","('DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC')","[0.09881881 0.09822924 0.0979229  0.09752408 0.09744894 0.09641431
 0.09632761 0.08969791 0.0816521  0.07460624 0.07135786]","(np.float64(1.099865648641054), np.float64(1.0933037325957276), np.float64(1.0898941095525676), np.float64(1.0854551663454353), np.float64(1.084618843712207), np.float64(1.0731033243777612), np.float64(1.0721383367240367), np.float64(0.9983489474692359), np.float64(0.9087980932036015), np.float64(0.8303767632109234), np.float64(0.7942218924513781))"
magic,"('DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC')","[0.09394259 0.09375319 0.09363954 0.09362872 0.09328237 0.09318496
 0.09308755 0.09114475 0.08755679 0.0835846  0.08319496]","(np.float64(1.035234585567021), np.float64(1.0331473187830413), np.float64(1.0318949587132342), np.float64(1.0317756863252512), np.float64(1.0279589699194083), np.float64(1.026885518432536), np.float64(1.0258120669434772), np.float64(1.004402673363799), np.float64(0.9648638768572934), np.float64(0.9210909105989102), np.float64(0.9167971046419046))","('DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC')","[0.09394259 0.09375319 0.09363954 0.09362872 0.09328237 0.09318496
 0.09308755 0.09114475 0.08755679 0.0835846  0.08319496]","(np.float64(1.035234585567515), np.float64(1.0331473187837963), np.float64(1.0318949587135655), np.float64(1.0317756863259242), np.float64(1.0279589699214107), np.float64(1.0268855184326413), np.float64(1.0258120669438717), np.float64(1.0044026733623033), np.float64(0.9648638768592953), np.float64(0.9210909105950298), np.float64(0.916797104639952))"
mozilla,"('DyS', 'SORD', 'SMM', 'X', 'MAX', 'HDy', 'MS', 'ACC', 'PACC', 'CC', 'PCC')","[0.09315581 0.09279398 0.09278186 0.09249952 0.09248375 0.09242735
 0.09207764 0.09114865 0.08742041 0.08712184 0.08608918]","(np.float64(1.0263843022949617), np.float64(1.0223976631661968), np.float64(1.0222640758238293), np.float64(1.019153312035246), np.float64(1.0189796046985162), np.float64(1.0183581903775136), np.float64(1.0145050784515168), np.float64(1.004269536212449), np.float64(0.9631920696395787), np.float64(0.9599023768698988), np.float64(0.9485246888913195))","('DyS', 'X', 'ACC', 'MAX', 'SORD', 'SMM', 'MS', 'HDy', 'CC', 'PACC', 'PCC')","[0.09358171 0.09323121 0.09321528 0.09321528 0.09307721 0.09304535
 0.09293914 0.09260989 0.08852614 0.0846548  0.08190398]","(np.float64(1.0312032403870823), np.float64(1.0273410804436984), np.float64(1.0271655277189995), np.float64(1.0271655277189995), np.float64(1.025644070771606), np.float64(1.0252929653222074), np.float64(1.0241226138242125), np.float64(1.0204945241804277), np.float64(0.9754945090825192), np.float64(0.9328351969806009), np.float64(0.90252309318253))"
namao,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09320495 0.09289133 0.09285562 0.09271269 0.09255276 0.0922966
 0.0919411  0.09188475 0.08830159 0.08631792 0.08504069]","(np.float64(1.0269801454263976), np.float64(1.0235245162181688), np.float64(1.0231311174245004), np.float64(1.0215562458434195), np.float64(1.019794047790891), np.float64(1.0169714820590314), np.float64(1.0130544867710933), np.float64(1.0124335707211372), np.float64(0.9729524384299096), np.float64(0.95109529562401), np.float64(0.9370221275079833))","('DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.0918789  0.09171501 0.09163819 0.09162283 0.0914487  0.09140261
 0.09132066 0.09106972 0.09095192 0.08917992 0.08777154]","(np.float64(1.0108350694067791), np.float64(1.0090320401285129), np.float64(1.0081868701543257), np.float64(1.0080178361594883), np.float64(1.0061021175513303), np.float64(1.005595015566818), np.float64(1.0046935009276852), np.float64(1.00193261234534), np.float64(1.000636685051586), np.float64(0.9811414309803336), np.float64(0.9656466481202338))"
occupancy,"('DyS', 'SMM', 'SORD', 'MS', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09224841 0.0920901  0.092085   0.09206766 0.09188939 0.0918465
 0.09183139 0.09085858 0.0903579  0.08824436 0.08648073]","(np.float64(1.015402073655917), np.float64(1.0136595194463285), np.float64(1.0136034012334343), np.float64(1.0134125180827203), np.float64(1.0114502069974725), np.float64(1.0109781667107516), np.float64(1.010811827808031), np.float64(1.0001038252458416), np.float64(0.9945927150608231), np.float64(0.9713284263348014), np.float64(0.9519157078632993))","('SORD', 'MS', 'MAX', 'DyS', 'SMM', 'ACC', 'CC', 'X', 'HDy', 'PACC', 'PCC')","[0.09130868 0.09129858 0.09128847 0.09127332 0.09117227 0.09116217
 0.0911268  0.09112175 0.09055084 0.08996982 0.08972731]","(np.float64(1.0044280813653907), np.float64(1.004316927170406), np.float64(1.0042057729754217), np.float64(1.0040390416829452), np.float64(1.0029274997331008), np.float64(1.002816345538116), np.float64(1.0024273058556707), np.float64(1.0023717287581786), np.float64(0.9960915167415575), np.float64(0.9897001505299524), np.float64(0.987032449850326))"
page-blocks,"('SORD', 'DyS', 'SMM', 'MS', 'X', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC')","[0.09394357 0.09384283 0.0937898  0.09369436 0.09366254 0.09344514
 0.09330197 0.09309517 0.0874533  0.08237879 0.08139253]","(np.float64(1.0359520146681196), np.float64(1.0348410305597493), np.float64(1.0342563020823892), np.float64(1.033203790821438), np.float64(1.0328529537336097), np.float64(1.0304555669730207), np.float64(1.028876800082119), np.float64(1.0265963590175065), np.float64(0.9643812489409037), np.float64(0.9084227335794729), np.float64(0.8975467838848175))","('SORD', 'DyS', 'SMM', 'MS', 'X', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC')","[0.09394357 0.09384283 0.0937898  0.09369436 0.09366254 0.09344514
 0.09330197 0.09309517 0.0874533  0.08237879 0.08139253]","(np.float64(1.0359520146725), np.float64(1.034841030563848), np.float64(1.0342563020856101), np.float64(1.0332037908247824), np.float64(1.0328529537378395), np.float64(1.0304555669770648), np.float64(1.028876800085823), np.float64(1.0265963590206955), np.float64(0.9643812489361979), np.float64(0.908422733568844), np.float64(0.8975467838736215))"
parity5_plus_5,"('HDy', 'DyS', 'SORD', 'SMM', 'ACC', 'MS', 'MAX', 'X', 'CC', 'PCC', 'PACC')","[0.09276843 0.09271413 0.09251791 0.09249955 0.09225308 0.0920378
 0.09156076 0.09063489 0.09008541 0.08879088 0.08413715]","(np.float64(1.0224488628431285), np.float64(1.0218503832630217), np.float64(1.0196877970194533), np.float64(1.0194854088138787), np.float64(1.0167689209082265), np.float64(1.0143962422099602), np.float64(1.0091385264383574), np.float64(0.9989340644329999), np.float64(0.9928779578032426), np.float64(0.9786102671103287), np.float64(0.9273190397669643))","('SMM', 'MS', 'PCC', 'PACC', 'CC', 'SORD', 'ACC', 'MAX', 'X', 'DyS', 'HDy')","[0.09340742 0.09239823 0.09228469 0.09149626 0.09148995 0.09038614
 0.09024107 0.09024107 0.09024107 0.08948418 0.08832991]","(np.float64(1.0277008186576768), np.float64(1.01659730290474), np.float64(1.0153481573825345), np.float64(1.006673535700552), np.float64(1.0066041387270963), np.float64(0.9944596683723216), np.float64(0.9928635379828366), np.float64(0.9928635379828366), np.float64(0.9928635379828366), np.float64(0.9845359011681337), np.float64(0.9718362550257119))"
pendigits,"('DyS', 'SMM', 'SORD', 'MS', 'X', 'MAX', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09240397 0.09228565 0.09227579 0.09224195 0.09206402 0.09196838
 0.09192129 0.0916452  0.08997913 0.08709468 0.08611993]","(np.float64(1.0172697331963103), np.float64(1.015967183126789), np.float64(1.0158586090658808), np.float64(1.0154860848500307), np.float64(1.0135272178943662), np.float64(1.0124742802450617), np.float64(1.0119559447794821), np.float64(1.008916488304433), np.float64(0.9905747484865831), np.float64(0.9588201034320698), np.float64(0.9480891070381734))","('DyS', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'SMM', 'CC', 'PACC', 'HDy', 'PCC')","[0.09148101 0.09141521 0.09135954 0.09125325 0.09122795 0.09122795
 0.09121276 0.09064085 0.09058517 0.09020052 0.08939579]","(np.float64(1.0063333944686232), np.float64(1.0056096093481919), np.float64(1.0049971757847498), np.float64(1.0038279844363607), np.float64(1.003549605543887), np.float64(1.003549605543887), np.float64(1.003382578208403), np.float64(0.9970912152384994), np.float64(0.9964787816750574), np.float64(0.9922474225094586), np.float64(0.9833949737287977))"
phoneme,"('DyS', 'MS', 'HDy', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09455309 0.09419701 0.0941751  0.09402719 0.09395597 0.09356702
 0.09347937 0.09157295 0.08654943 0.08217783 0.08174505]","(np.float64(1.0428068330137956), np.float64(1.0388796617661407), np.float64(1.0386379896864844), np.float64(1.0370067031719605), np.float64(1.0362212689224628), np.float64(1.0319315895601637), np.float64(1.0309649012527435), np.float64(1.0099394305767742), np.float64(0.9545361069767595), np.float64(0.9063225276682356), np.float64(0.9015495041508969))","('DyS', 'HDy', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09475374 0.094464   0.09405399 0.09395559 0.09391732 0.09347451
 0.09344171 0.09196567 0.0863458  0.08213637 0.08149128]","(np.float64(1.0451244414527079), np.float64(1.0419286331541984), np.float64(1.0374062629204586), np.float64(1.036320894064361), np.float64(1.0358988061758787), np.float64(1.0310146463234398), np.float64(1.0306528567047406), np.float64(1.0143723238632771), np.float64(0.95238570252615), np.float64(0.9059560347930876), np.float64(0.8988408389586702))"
php50jXam,"('DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09153672 0.09130928 0.09126885 0.0912638  0.09125369 0.09113744
 0.09112734 0.09111723 0.09063709 0.0898537  0.08949486]","(np.float64(1.0069471556820213), np.float64(1.004445266078169), np.float64(1.0040004857043139), np.float64(1.00394488815785), np.float64(1.0038336930639018), np.float64(1.0025549494892334), np.float64(1.0024437543935392), np.float64(1.0023325593023398), np.float64(0.9970507923561434), np.float64(0.988433172610213), np.float64(0.9844857467923923))","('DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09153672 0.09130928 0.09126885 0.0912638  0.09125369 0.09113744
 0.09112734 0.09111723 0.09063709 0.0898537  0.08949486]","(np.float64(1.0069471556800638), np.float64(1.004445266076568), np.float64(1.004000485702613), np.float64(1.0039448881558686), np.float64(1.0038336930623801), np.float64(1.0025549494872599), np.float64(1.0024437543937712), np.float64(1.0023325593002828), np.float64(0.9970507923595691), np.float64(0.9884331726141943), np.float64(0.9844857467953453))"
phpGUrE90,"('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PACC', 'CC', 'PCC')","[0.09346407 0.09304991 0.09285876 0.0927207  0.09214193 0.09131891
 0.09111714 0.09010828 0.08992774 0.08916844 0.08412412]","(np.float64(1.0288616513484128), np.float64(1.0243024834947845), np.float64(1.0221982521762505), np.float64(1.0206785295562155), np.float64(1.014307384734076), np.float64(1.00524749988897), np.float64(1.003026366835052), np.float64(0.9919207015455266), np.float64(0.989933371955739), np.float64(0.9815748975540707), np.float64(0.9260465711075037))","('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'PACC', 'X', 'CC', 'PCC')","[0.09346163 0.09292055 0.09281976 0.09257574 0.0920824  0.09168985
 0.09132913 0.0899499  0.08993929 0.08910114 0.0841306 ]","(np.float64(1.0288313699688494), np.float64(1.0228750925006986), np.float64(1.0217655898350628), np.float64(1.0190794254866808), np.float64(1.0136487019127791), np.float64(1.0093274810045127), np.float64(1.005356629359079), np.float64(0.9901739613030083), np.float64(0.9900571715487307), np.float64(0.9808307809608108), np.float64(0.9261147810818182))"
phpMD2hR6,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'SMM', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09446598 0.09386431 0.09384394 0.09346996 0.09304008 0.09244598
 0.09228186 0.09150714 0.08629238 0.08498773 0.08380066]","(np.float64(1.0415656818893906), np.float64(1.0349317469513792), np.float64(1.0347071580646316), np.float64(1.0305837090496828), np.float64(1.025843963863946), np.float64(1.0192935505719538), np.float64(1.0174839459352416), np.float64(1.0089420034572956), np.float64(0.9514449620886053), np.float64(0.9370601722694942), np.float64(0.9239716651685512))","('DyS', 'MAX', 'SMM', 'HDy', 'MS', 'SORD', 'X', 'ACC', 'PCC', 'CC', 'PACC')","[0.09586815 0.09513326 0.09481984 0.09438755 0.09438755 0.09431731
 0.09307447 0.09218287 0.08497984 0.08353166 0.07731749]","(np.float64(1.058834427993324), np.float64(1.0507177528011167), np.float64(1.047256229557381), np.float64(1.0424817147384355), np.float64(1.0424817147384355), np.float64(1.041705856080357), np.float64(1.0279791259758884), np.float64(1.018131689161813), np.float64(0.9385763359911328), np.float64(0.9225817113476653), np.float64(0.8539480608253228))"
phpV5QYya,"('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.0934849  0.09323611 0.09318317 0.09312662 0.09266707 0.09252088
 0.09241938 0.09233623 0.08669641 0.08620952 0.08411971]","(np.float64(1.0300927723230744), np.float64(1.0273514842850042), np.float64(1.0267680581944991), np.float64(1.0261450152503928), np.float64(1.0210813398588685), np.float64(1.0194704489966488), np.float64(1.0183520134264026), np.float64(1.0174358337222145), np.float64(0.9552916458516918), np.float64(0.9499267199785234), np.float64(0.9268995013428628))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'X', 'MAX', 'ACC', 'PACC', 'CC', 'PCC')","[0.09194774 0.09185519 0.09169579 0.09162895 0.09156725 0.09126388
 0.09126388 0.09120218 0.09042062 0.08917115 0.08798338]","(np.float64(1.0115868162343278), np.float64(1.0105685687690749), np.float64(1.008814920356695), np.float64(1.008079519409568), np.float64(1.0074006877660662), np.float64(1.0040630988521817), np.float64(1.0040630988521815), np.float64(1.0033842672086801), np.float64(0.9947857330576563), np.float64(0.981039392276743), np.float64(0.967971883139332))"
phpWfYmlu,"('DyS', 'SORD', 'MS', 'SMM', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09384066 0.09344793 0.09338337 0.09310899 0.09301215 0.09281309
 0.09239884 0.09212984 0.08708886 0.08610433 0.08267194]","(np.float64(1.0337987409105291), np.float64(1.0294721696561475), np.float64(1.028760952462562), np.float64(1.0257382793920389), np.float64(1.0246714536094756), np.float64(1.0224785339313618), np.float64(1.0179148902764672), np.float64(1.0149514853093935), np.float64(0.9594172762026751), np.float64(0.9485712140238767), np.float64(0.9107581666325393))","('DyS', 'SORD', 'MS', 'SMM', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09375557 0.09357791 0.09344332 0.09338948 0.09278651 0.092625
 0.09231275 0.092232   0.08699372 0.08610541 0.08277832]","(np.float64(1.0328510403460558), np.float64(1.0308938609140146), np.float64(1.0294111492230744), np.float64(1.0288180645466982), np.float64(1.0221755161712855), np.float64(1.0203962621421572), np.float64(1.0169563710191756), np.float64(1.0160667440046114), np.float64(0.9583596049932133), np.float64(0.9485737078330072), np.float64(0.9119210748329619))"
phphQEck0,"('DyS', 'SMM', 'SORD', 'MS', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09302873 0.09260172 0.09258304 0.09253559 0.09216224 0.09193897
 0.09183096 0.09150214 0.08808982 0.08705979 0.08666701]","(np.float64(1.0247210131136866), np.float64(1.020017519652025), np.float64(1.0198117759277223), np.float64(1.0192890449404122), np.float64(1.0151766342299744), np.float64(1.0127171975585119), np.float64(1.0115274763890327), np.float64(1.0079055202778173), np.float64(0.97031844241559), np.float64(0.9589725266915029), np.float64(0.9546460218573355))","('DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC')","[0.09388673 0.09342165 0.09296702 0.09291999 0.09290954 0.09268484
 0.09224067 0.09207345 0.08798704 0.08625214 0.08265693]","(np.float64(1.0341874052483857), np.float64(1.0290644515807492), np.float64(1.0240566204674422), np.float64(1.0235385689729617), np.float64(1.0234234464186327), np.float64(1.0209483115005613), np.float64(1.0160556029415828), np.float64(1.0142136420723205), np.float64(0.969200723329718), np.float64(0.9500903793111197), np.float64(0.9104882206219758))"
phplE7q6h,"('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09745626 0.09740868 0.09598151 0.09576743 0.09571391 0.09077232
 0.09030254 0.09009441 0.08711518 0.08577126 0.07361649]","(np.float64(1.0779676480182303), np.float64(1.0774414466021847), np.float64(1.0616554040807096), np.float64(1.0592874977022144), np.float64(1.0586955211084403), np.float64(1.0040363488794648), np.float64(0.998840109883972), np.float64(0.9965379786821446), np.float64(0.9635846149158288), np.float64(0.948719424875144), np.float64(0.8142749627390845))","('DyS', 'HDy', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09703007 0.09674529 0.09577232 0.09557654 0.09501293 0.09148888
 0.09139989 0.09112698 0.08707492 0.08534849 0.07342368]","(np.float64(1.0731667566077718), np.float64(1.0700171394973534), np.float64(1.0592559477034236), np.float64(1.0570905859400106), np.float64(1.0508569687423068), np.float64(1.0118804570008777), np.float64(1.010896201653872), np.float64(1.0078778185897213), np.float64(0.9630613917893903), np.float64(0.9439668380574779), np.float64(0.8120766215587019))"
phpmPOD5A,"('DyS', 'MAX', 'X', 'SORD', 'SMM', 'MS', 'HDy', 'ACC', 'PCC', 'PACC', 'CC')","[0.09827058 0.09789607 0.0978113  0.09774719 0.09689741 0.0955327
 0.09238964 0.09121825 0.07930861 0.07757741 0.07535085]","(np.float64(1.0924313282153624), np.float64(1.0882680535223321), np.float64(1.0873257429069216), np.float64(1.0866130031219385), np.float64(1.0771663674201355), np.float64(1.06199547405721), np.float64(1.0270554726214984), np.float64(1.0140336265041845), np.float64(0.8816393175068966), np.float64(0.8623943101924153), np.float64(0.8376426008870996))","('HDy', 'SORD', 'SMM', 'PACC', 'PCC', 'X', 'MAX', 'DyS', 'ACC', 'CC', 'MS')","[0.09913951 0.09574072 0.09289911 0.09141562 0.09141562 0.08897099
 0.08897099 0.08825363 0.08773127 0.08773127 0.08773127]","(np.float64(1.0920120863535803), np.float64(1.0545747135809873), np.float64(1.0232746150334098), np.float64(1.0069341224093067), np.float64(1.0069341224093067), np.float64(0.9800068317470527), np.float64(0.9800068317470526), np.float64(0.9721050911823456), np.float64(0.9663513965963938), np.float64(0.9663513965963938), np.float64(0.9663513965963938))"
phpwRjVjk,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'PCC', 'SMM', 'ACC', 'CC', 'PACC')","[0.10506574 0.10149346 0.09838038 0.09837199 0.09160591 0.08899492
 0.08750367 0.08577274 0.08445869 0.08387264 0.07447986]","(np.float64(1.1655631213571112), np.float64(1.125933468241707), np.float64(1.091398019467559), np.float64(1.0913049306470752), np.float64(1.016244449722889), np.float64(0.9872790188222246), np.float64(0.9707355891439559), np.float64(0.9515331844892161), np.float64(0.9369555477487355), np.float64(0.9304541891760871), np.float64(0.8262538813128744))","('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'PCC', 'ACC', 'SMM', 'CC', 'PACC')","[0.10519162 0.10232221 0.09820758 0.09820156 0.09168072 0.08817968
 0.08767437 0.08556893 0.08469067 0.08368006 0.07460261]","(np.float64(1.1670640124837746), np.float64(1.1352289040321148), np.float64(1.0895785598372816), np.float64(1.0895118195679911), np.float64(1.0171653676568817), np.float64(0.9783225309296993), np.float64(0.9727163483092813), np.float64(0.9493572540575392), np.float64(0.9396131747410985), np.float64(0.9284008095002625), np.float64(0.8276897431406092))"
phpxijhaP,"('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09121406 0.0911837  0.09117358 0.09113816 0.09111792 0.09100661
 0.09096107 0.09095095 0.0907688  0.09050569 0.08997947]","(np.float64(1.0033687023715165), np.float64(1.0030347530076578), np.float64(1.0029234365523736), np.float64(1.0025338289602583), np.float64(1.002311196048564), np.float64(1.0010867150425038), np.float64(1.000585790995227), np.float64(1.000474474541047), np.float64(0.9984707783431196), np.float64(0.9955765505135623), np.float64(0.9897880948480988))","('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09121406 0.0911837  0.09117358 0.09113816 0.09111792 0.09100661
 0.09096107 0.09095095 0.0907688  0.09050569 0.08997947]","(np.float64(1.0033687023698101), np.float64(1.0030347530046861), np.float64(1.0029234365496447), np.float64(1.002533828957), np.float64(1.0023111960469173), np.float64(1.0010867150414624), np.float64(1.0005857909937765), np.float64(1.000474474538735), np.float64(0.9984707783479909), np.float64(0.995576550516916), np.float64(0.9897880948547657))"
pol,"('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09310639 0.09300326 0.09290975 0.09279567 0.09222886 0.09207
 0.09178651 0.09174749 0.09005116 0.08651775 0.08378316]","(np.float64(1.0253606090919758), np.float64(1.0242248240010094), np.float64(1.0231950992888719), np.float64(1.0219387706555132), np.float64(1.0156965838273457), np.float64(1.0139470843697702), np.float64(1.0108250959905136), np.float64(1.0103953703564457), np.float64(0.9917140481280761), np.float64(0.9528013270511815), np.float64(0.9226858734238362))","('DyS', 'MS', 'SMM', 'SORD', 'MAX', 'ACC', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09247524 0.09237612 0.09227177 0.09226133 0.09214133 0.09192221
 0.09172916 0.09144743 0.09012744 0.08832745 0.08492052]","(np.float64(1.0178100994277712), np.float64(1.0167190487810474), np.float64(1.0155705744160746), np.float64(1.0154557269795774), np.float64(1.014134981459859), np.float64(1.0117231852934168), np.float64(1.0095985077182175), np.float64(1.0064976269327917), np.float64(0.991969426215889), np.float64(0.9721582434201126), np.float64(0.9346605554037595))"
pollen,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'SMM', 'ACC', 'CC', 'PCC', 'PACC')","[0.0948657  0.09478022 0.09387537 0.0935335  0.09206294 0.09085413
 0.09071624 0.09067831 0.08771045 0.08698622 0.08393692]","(np.float64(1.0467130659152153), np.float64(1.0457698638472124), np.float64(1.0357861292187307), np.float64(1.032014082620591), np.float64(1.0157884277617475), np.float64(1.002450814182232), np.float64(1.000929425150972), np.float64(1.0005109174061686), np.float64(0.9677646397095513), np.float64(0.9597737327797481), np.float64(0.9261289468114282))","('PCC', 'CC', 'MS', 'SORD', 'HDy', 'DyS', 'ACC', 'MAX', 'X', 'SMM', 'PACC')","[0.10043696 0.09802707 0.09285227 0.09010786 0.08955488 0.08941152
 0.08923402 0.08923402 0.08775258 0.08756825 0.08582057]","(np.float64(1.1069450330962485), np.float64(1.0803848687247646), np.float64(1.0233519945219745), np.float64(0.9931050084671966), np.float64(0.9870104665009354), np.float64(0.9854304000652381), np.float64(0.983474127335327), np.float64(0.983474127335327), np.float64(0.9671467741664544), np.float64(0.9651152601777007), np.float64(0.9458534979139614))"
puma32H,"('DyS', 'SORD', 'SMM', 'MAX', 'HDy', 'MS', 'ACC', 'X', 'CC', 'PACC', 'PCC')","[0.0932155  0.09311112 0.09289978 0.0926543  0.09232668 0.09227755
 0.09190104 0.09184478 0.08746417 0.08643967 0.08586542]","(np.float64(1.0271838295386275), np.float64(1.0260336460665465), np.float64(1.0237047703327733), np.float64(1.0209997474693326), np.float64(1.017389539238507), np.float64(1.016848204212464), np.float64(1.0126992733056266), np.float64(1.0120793263666685), np.float64(0.9638073437861214), np.float64(0.9525179510794027), np.float64(0.9461900168570933))","('MAX', 'DyS', 'ACC', 'X', 'SORD', 'HDy', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.09319962 0.09319395 0.09300694 0.09300694 0.0929276  0.09271792
 0.09234389 0.09232122 0.08715852 0.08681283 0.08331059]","(np.float64(1.0264740132817152), np.float64(1.0264115978332842), np.float64(1.0243518880350628), np.float64(1.0243518880350628), np.float64(1.0234780717570295), np.float64(1.0211687001650849), np.float64(1.0170492805686426), np.float64(1.0167996187749184), np.float64(0.9599391452543268), np.float64(0.9561318029000392), np.float64(0.9175590557697142))"
puma8NH,"('DyS', 'SORD', 'SMM', 'MS', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09294518 0.09270144 0.09269162 0.09263893 0.09236231 0.09233952
 0.09207289 0.09176369 0.08898295 0.08681455 0.08468694]","(np.float64(1.0235154601399874), np.float64(1.0208314198017179), np.float64(1.0207232938581698), np.float64(1.020143132516037), np.float64(1.0170969371895864), np.float64(1.0168459167301294), np.float64(1.0139097917772901), np.float64(1.0105048554687028), np.float64(0.9798832729259139), np.float64(0.9560048161667298), np.float64(0.9325754448414926))","('DyS', 'X', 'ACC', 'HDy', 'MAX', 'SORD', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.0937447  0.09318039 0.09308988 0.0930047  0.09294614 0.09277578
 0.09238183 0.09223276 0.0883145  0.08590285 0.08242646]","(np.float64(1.0326882897514253), np.float64(1.0264718167932785), np.float64(1.025474835281123), np.float64(1.0245364997402706), np.float64(1.0238913940559344), np.float64(1.0220147229742298), np.float64(1.0176749210977873), np.float64(1.016032833901296), np.float64(0.9728693990220864), np.float64(0.9463027740217036), np.float64(0.9080069547606658))"
quake,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'SMM', 'ACC', 'PCC', 'X', 'CC', 'PACC')","[0.09538341 0.09454092 0.09366172 0.09304966 0.09181322 0.08996502
 0.0899364  0.08965397 0.08958218 0.08952865 0.08288486]","(np.float64(1.0527830096773587), np.float64(1.0434840999100323), np.float64(1.0337799833351937), np.float64(1.0270244604661984), np.float64(1.0133774481413442), np.float64(0.9929781346994844), np.float64(0.9926623018519996), np.float64(0.9895449905514131), np.float64(0.9887525888131299), np.float64(0.9881617324228933), np.float64(0.914831696003315))","('PCC', 'DyS', 'MAX', 'HDy', 'SORD', 'SMM', 'ACC', 'X', 'CC', 'MS', 'PACC')","[0.09650547 0.09569624 0.09557782 0.09491334 0.09249225 0.09166987
 0.09050538 0.09020274 0.08614347 0.08391317 0.08238026]","(np.float64(1.0641884037070297), np.float64(1.055264918092525), np.float64(1.0539590421489387), np.float64(1.0466316271321499), np.float64(1.0199337189521667), np.float64(1.0108651360105967), np.float64(0.9980240225653327), np.float64(0.9946867840428351), np.float64(0.9499242586432441), np.float64(0.9253302617057055), np.float64(0.9084264231026185))"
