quantifier,dataset,sample_size,sampling_seed,iteration,alpha,pred_prev,abs_error,run_time
Top-9+W,AedesSex,100,114,10,1.0,0.9903306629817521,0.009669337018247903,1.125569399970118
Top-9+W,ArabicDigit,100,623,1,0.0,0.008527768563193476,0.008527768563193476,0.4750037000630982
Top-9+W,ArabicDigit,100,243,2,0.0,0.00041499195508227235,0.00041499195508227235,0.4727382000419311
Top-9+W,ArabicDigit,100,18,3,0.0,0.000421286121858434,0.000421286121858434,0.47812500002328306
Top-9+W,ArabicDigit,100,549,4,0.0,0.005494112371216734,0.005494112371216734,0.4702238999889232
Top-9+W,ArabicDigit,100,447,5,0.0,0.020779696781802946,0.020779696781802946,0.4726566998870112
Top-9+W,ArabicDigit,100,954,6,0.0,0.01224662615536836,0.01224662615536836,0.47424539999337867
Top-9+W,ArabicDigit,100,562,7,0.0,0.0007518091468468283,0.0007518091468468283,0.47362660005455837
Top-9+W,ArabicDigit,100,739,8,0.0,0.00013344609888383134,0.00013344609888383134,0.47461969999130815
Top-9+W,ArabicDigit,100,84,9,0.0,0.00013344609888383134,0.00013344609888383134,0.4748440000694245
Top-9+W,ArabicDigit,100,51,10,0.0,0.003865687562428201,0.003865687562428201,0.47088440001243725
Top-9+W,ArabicDigit,100,949,1,0.05,0.04448503135742641,0.005514968642573594,0.47470269992481917
Top-9+W,ArabicDigit,100,144,2,0.05,0.023167376748127386,0.026832623251872616,0.4742568998481147
Top-9+W,ArabicDigit,100,940,3,0.05,0.03938925072964775,0.01061074927035225,0.47296019992791116
Top-9+W,ArabicDigit,100,575,4,0.05,0.04225785494850663,0.007742145051493371,0.46986870002001524
Top-9+W,ArabicDigit,100,304,5,0.05,0.04615347066352805,0.0038465293364719558,0.47599179996177554
Top-9+W,ArabicDigit,100,462,6,0.05,0.040145380463705145,0.009854619536294858,0.4753779999446124
Top-9+W,ArabicDigit,100,296,7,0.05,0.0530316573150234,0.0030316573150233964,0.4800348998978734
Top-9+W,ArabicDigit,100,22,8,0.05,0.049874593334096745,0.00012540666590325766,0.48115130013320595
Top-9+W,ArabicDigit,100,17,9,0.05,0.058694500965686625,0.008694500965686622,0.4674269000533968
Top-9+W,ArabicDigit,100,317,10,0.05,0.04066499552272156,0.00933500447727844,0.47231649997411296
Top-9+W,ArabicDigit,100,917,1,0.11,0.09988516129669199,0.01011483870330801,0.47618380008498207
Top-9+W,ArabicDigit,100,271,2,0.11,0.10945904652185473,0.0005409534781452702,0.4744027999113314
Top-9+W,ArabicDigit,100,605,3,0.11,0.1088706702275623,0.0011293297724376955,0.49988249997841194
Top-9+W,ArabicDigit,100,824,4,0.11,0.10914164843761831,0.0008583515623816901,0.5043328999308869
Top-9+W,ArabicDigit,100,68,5,0.11,0.1067514086670067,0.0032485913329932947,0.47558649990241975
Top-9+W,ArabicDigit,100,434,6,0.11,0.11692666914148168,0.006926669141481684,0.46731409995118156
Top-9+W,ArabicDigit,100,977,7,0.11,0.09929227898822852,0.010707721011771476,0.5219991999911144
Top-9+W,ArabicDigit,100,909,8,0.11,0.11880184787258127,0.008801847872581273,0.5268269999069162
Top-9+W,ArabicDigit,100,594,9,0.11,0.09659454478361813,0.013405455216381867,0.48747970012482256
Top-9+W,ArabicDigit,100,923,10,0.11,0.11761406687860217,0.007614066878602166,0.46153950004372746
Top-9+W,ArabicDigit,100,881,1,0.16,0.1659050008161143,0.005905000816114309,0.46531429985770956
Top-9+W,ArabicDigit,100,593,2,0.16,0.1428740494776262,0.017125950522373812,0.49528769979951903
Top-9+W,ArabicDigit,100,435,3,0.16,0.15497830088465653,0.005021699115343475,0.4773875000537373
Top-9+W,ArabicDigit,100,772,4,0.16,0.15681804404010805,0.003181955959891958,0.47767189994920045
Top-9+W,ArabicDigit,100,958,5,0.16,0.15537539798642658,0.004624602013573426,0.464553999947384
Top-9+W,ArabicDigit,100,295,6,0.16,0.1554060996743006,0.004593900325699396,0.4833604000741616
Top-9+W,ArabicDigit,100,403,7,0.16,0.15905011861650448,0.0009498813834955266,0.4762302999733947
Top-9+W,ArabicDigit,100,375,8,0.16,0.155202035280024,0.004797964719976011,0.4679362999740988
Top-9+W,ArabicDigit,100,37,9,0.16,0.14960126347903374,0.010398736520966262,0.46728159982012585
Top-9+W,ArabicDigit,100,651,10,0.16,0.16194980433847567,0.0019498043384756636,0.4624337999848649
Top-9+W,ArabicDigit,100,963,1,0.21,0.21742070499654256,0.007420704996542571,0.46140789991477504
Top-9+W,ArabicDigit,100,459,2,0.21,0.19761855668768163,0.012381443312318358,0.45670740003697574
Top-9+W,ArabicDigit,100,396,3,0.21,0.21073744862466504,0.0007374486246650436,0.45453650009585544
Top-9+W,ArabicDigit,100,392,4,0.21,0.20906523993100581,0.0009347600689941782,0.45954650006024167
Top-9+W,ArabicDigit,100,615,5,0.21,0.21109019991243358,0.001090199912433587,0.4631224000477232
Top-9+W,ArabicDigit,100,217,6,0.21,0.21123150552839168,0.0012315055283916854,0.4736947000492364
Top-9+W,ArabicDigit,100,810,7,0.21,0.22441963030325912,0.014419630303259129,0.4598814001074061
Top-9+W,ArabicDigit,100,695,8,0.21,0.21715917003687438,0.007159170036874385,0.45960350008681417
Top-9+W,ArabicDigit,100,166,9,0.21,0.20066146895747933,0.009338531042520665,0.4578516000765376
Top-9+W,ArabicDigit,100,78,10,0.21,0.2093432233190517,0.0006567766809482956,0.45827869995264336
Top-9+W,ArabicDigit,100,711,1,0.26,0.24725129913359473,0.012748700866405283,0.4613369000144303
Top-9+W,ArabicDigit,100,998,2,0.26,0.2705167358654663,0.010516735865466309,0.45878030004678294
Top-9+W,ArabicDigit,100,247,3,0.26,0.25464887864945807,0.005351121350541943,0.4584735000389628
Top-9+W,ArabicDigit,100,43,4,0.26,0.251606441835541,0.008393558164459025,0.4580702999373898
Top-9+W,ArabicDigit,100,443,5,0.26,0.25236128655316653,0.007638713446833478,0.4649415999301709
Top-9+W,ArabicDigit,100,198,6,0.26,0.27695494829295914,0.016954948292959127,0.463552100060042
Top-9+W,ArabicDigit,100,500,7,0.26,0.2547092663940247,0.005290733605975317,0.47678110015112907
Top-9+W,ArabicDigit,100,414,8,0.26,0.26838093703820365,0.00838093703820364,0.47338239988312125
Top-9+W,ArabicDigit,100,233,9,0.26,0.24556191106186734,0.01443808893813267,0.459231200045906
Top-9+W,ArabicDigit,100,175,10,0.26,0.2464098851217852,0.01359011487821482,0.4554491000599228
Top-9+W,ArabicDigit,100,255,1,0.32,0.3243928388182513,0.00439283881825131,0.4610654999851249
Top-9+W,ArabicDigit,100,429,2,0.32,0.31073880019642786,0.009261199803572151,0.45869229995878413
Top-9+W,ArabicDigit,100,269,3,0.32,0.3016868040172361,0.01831319598276393,0.46163440006785095
Top-9+W,ArabicDigit,100,214,4,0.32,0.32787120651608387,0.007871206516083862,0.4624279000563547
Top-9+W,ArabicDigit,100,984,5,0.32,0.31568059717611774,0.004319402823882268,0.45768389996374026
Top-9+W,ArabicDigit,100,309,6,0.32,0.30554015549758196,0.014459844502418051,0.4573414000333287
Top-9+W,ArabicDigit,100,265,7,0.32,0.31885706213378817,0.001142937866211835,0.4583764999988489
Top-9+W,ArabicDigit,100,2,8,0.32,0.33029323436898056,0.010293234368980553,0.45553069992456585
Top-9+W,ArabicDigit,100,807,9,0.32,0.31265968261122445,0.007340317388775552,0.4640620000427589
Top-9+W,ArabicDigit,100,277,10,0.32,0.3376405025243762,0.01764050252437621,0.4555306998663582
Top-9+W,ArabicDigit,100,109,1,0.37,0.37163678203417555,0.0016367820341755546,0.4705592999816872
Top-9+W,ArabicDigit,100,514,2,0.37,0.355740238049137,0.014259761950862981,0.51166070002364
Top-9+W,ArabicDigit,100,534,3,0.37,0.3849664959522681,0.014966495952268122,0.45897179999155924
Top-9+W,ArabicDigit,100,491,4,0.37,0.38903697741219645,0.019036977412196454,0.46223060006741434
Top-9+W,ArabicDigit,100,473,5,0.37,0.3459309058221,0.024069094177899986,0.4694133001030423
Top-9+W,ArabicDigit,100,734,6,0.37,0.3698630748681124,0.0001369251318876219,0.45753319992218167
Top-9+W,ArabicDigit,100,147,7,0.37,0.3560242922928175,0.013975707707182483,0.4611991999554448
Top-9+W,ArabicDigit,100,727,8,0.37,0.38655173703784657,0.01655173703784657,0.47199449996696785
Top-9+W,ArabicDigit,100,530,9,0.37,0.36146550227318464,0.00853449772681536,0.46741279994603246
Top-9+W,ArabicDigit,100,116,10,0.37,0.3477068149739268,0.022293185026073192,0.46172410005237907
Top-9+W,ArabicDigit,100,242,1,0.42,0.40982899866840594,0.010171001331594043,0.4576549999183044
Top-9+W,ArabicDigit,100,9,2,0.42,0.41751825744349347,0.0024817425565065165,0.46124580001924187
Top-9+W,ArabicDigit,100,486,3,0.42,0.43206627078693877,0.012066270786938782,0.4622626000782475
Top-9+W,ArabicDigit,100,524,4,0.42,0.4135795204901334,0.006420479509866572,0.46466689999215305
Top-9+W,ArabicDigit,100,321,5,0.42,0.4171151330987453,0.002884866901254668,0.46566829993389547
Top-9+W,ArabicDigit,100,419,6,0.42,0.4116402469637718,0.008359753036228157,0.4649860999779776
Top-9+W,ArabicDigit,100,724,7,0.42,0.41671265029927745,0.0032873497007225305,0.4662624000920914
Top-9+W,ArabicDigit,100,368,8,0.42,0.39093652574054305,0.029063474259456934,0.46395310008665547
Top-9+W,ArabicDigit,100,547,9,0.42,0.41013340311968877,0.009866596880311218,0.4633951999130659
Top-9+W,ArabicDigit,100,996,10,0.42,0.42227583800518237,0.0022758380051823845,0.4652436999604106
Top-9+W,ArabicDigit,100,334,1,0.47,0.45777971505985543,0.012220284940144543,0.45684880000771955
Top-9+W,ArabicDigit,100,485,2,0.47,0.47147521933727726,0.0014752193372772893,0.46047599997837096
Top-9+W,ArabicDigit,100,151,3,0.47,0.4793645349407804,0.009364534940780433,0.46593760018004104
Top-9+W,ArabicDigit,100,618,4,0.47,0.48933796261204743,0.019337962612047455,0.4590376000851393
Top-9+W,ArabicDigit,100,374,5,0.47,0.47062945093426783,0.0006294509342678611,0.4578918000916019
Top-9+W,ArabicDigit,100,331,6,0.47,0.45377602502090897,0.016223974979091005,0.46953549998579547
Top-9+W,ArabicDigit,100,770,7,0.47,0.48632991348214366,0.016329913482143688,0.47349129995564
Top-9+W,ArabicDigit,100,781,8,0.47,0.47591844056668137,0.005918440566681393,0.48118059983244166
Top-9+W,ArabicDigit,100,357,9,0.47,0.47584917357604634,0.0058491735760463626,0.49229879991617054
Top-9+W,ArabicDigit,100,763,10,0.47,0.4824744899691519,0.012474489969151903,0.4928580999840051
Top-9+W,ArabicDigit,100,934,1,0.53,0.5559440286920488,0.025944028692048815,0.4697500999318436
Top-9+W,ArabicDigit,100,802,2,0.53,0.5395479835141815,0.009547983514181513,0.49169359990628436
Top-9+W,ArabicDigit,100,745,3,0.53,0.5355885246930847,0.005588524693084684,0.46766930003650486
Top-9+W,ArabicDigit,100,246,4,0.53,0.5289653035981955,0.0010346964018045357,0.5158253000117838
Top-9+W,ArabicDigit,100,472,5,0.53,0.533028104406113,0.003028104406113008,0.48647139995591715
Top-9+W,ArabicDigit,100,250,6,0.53,0.5374231139115795,0.00742311391157946,0.5310409999219701
Top-9+W,ArabicDigit,100,316,7,0.53,0.5290832956711284,0.000916704328871587,0.5358802000409923
Top-9+W,ArabicDigit,100,329,8,0.53,0.5420408564595467,0.012040856459546667,0.5261162999668159
Top-9+W,ArabicDigit,100,11,9,0.53,0.5199022221434005,0.010097777856599488,0.5752484999829903
Top-9+W,ArabicDigit,100,79,10,0.53,0.5193728638338632,0.010627136166136864,0.5802957999403588
Top-9+W,ArabicDigit,100,790,1,0.58,0.5774137841489594,0.002586215851040574,0.486632400075905
Top-9+W,ArabicDigit,100,539,2,0.58,0.5804363273978609,0.000436327397860925,0.48477270011790097
Top-9+W,ArabicDigit,100,251,3,0.58,0.5702837056085382,0.00971629439146171,0.5048191000241786
Top-9+W,ArabicDigit,100,792,4,0.58,0.5859992946862757,0.005999294686275691,0.5503039001487195
Top-9+W,ArabicDigit,100,237,5,0.58,0.5577503901879585,0.022249609812041493,0.48831279994919896
Top-9+W,ArabicDigit,100,239,6,0.58,0.5701812209142403,0.009818779085759677,0.46246230002725497
Top-9+W,ArabicDigit,100,141,7,0.58,0.587345417277691,0.007345417277691002,0.49700799997663125
Top-9+W,ArabicDigit,100,476,8,0.58,0.5664638476106022,0.01353615238939776,0.5337703000404872
Top-9+W,ArabicDigit,100,753,9,0.58,0.5857552351793376,0.0057552351793376255,0.4830085000721738
Top-9+W,ArabicDigit,100,939,10,0.58,0.5654317048989284,0.014568295101071604,0.4767553000128828
Top-9+W,ArabicDigit,100,723,1,0.63,0.6425610278645336,0.012561027864533614,0.5125625999644399
Top-9+W,ArabicDigit,100,383,2,0.63,0.6337466616813612,0.003746661681361174,0.5068232000339776
Top-9+W,ArabicDigit,100,731,3,0.63,0.6327719447135376,0.0027719447135375885,0.5369875000906177
Top-9+W,ArabicDigit,100,516,4,0.63,0.6040032372039289,0.025996762796071105,0.5466233000624925
Top-9+W,ArabicDigit,100,965,5,0.63,0.6601349550848968,0.03013495508489683,0.48403730016434565
Top-9+W,ArabicDigit,100,690,6,0.63,0.6281088987270287,0.0018911012729713184,0.4838605000404641
Top-9+W,ArabicDigit,100,913,7,0.63,0.6078321165521934,0.022167883447806624,0.5075086001306772
Top-9+W,ArabicDigit,100,891,8,0.63,0.6225377730734143,0.007462226926585713,0.5275110999937169
Top-9+W,ArabicDigit,100,208,9,0.63,0.6417166696992616,0.01171666969926155,0.5050651998608373
Top-9+W,ArabicDigit,100,882,10,0.63,0.6114964731490126,0.01850352685098744,0.5161407000850886
Top-9+W,ArabicDigit,100,102,1,0.68,0.6723705751147419,0.007629424885258196,0.49550810002256185
Top-9+W,ArabicDigit,100,263,2,0.68,0.689804637921982,0.00980463792198194,0.5004727999912575
Top-9+W,ArabicDigit,100,412,3,0.68,0.6683331348520767,0.011666865147923366,0.47809910005889833
Top-9+W,ArabicDigit,100,308,4,0.68,0.6691272966332639,0.01087270336673618,0.48548489989480004
Top-9+W,ArabicDigit,100,565,5,0.68,0.6671419267992961,0.012858073200703979,0.4682561999652535
Top-9+W,ArabicDigit,100,145,6,0.68,0.6927066336229314,0.01270663362293134,0.4670264000305906
Top-9+W,ArabicDigit,100,285,7,0.68,0.6868348197220444,0.006834819722044361,0.48143380001420155
Top-9+W,ArabicDigit,100,780,8,0.68,0.6991467682544017,0.019146768254401647,0.47530580003513023
Top-9+W,ArabicDigit,100,24,9,0.68,0.6835018919109156,0.0035018919109155444,0.49532860005274415
Top-9+W,ArabicDigit,100,135,10,0.68,0.699697899657637,0.019697899657636908,0.4775574000668712
Top-9+W,ArabicDigit,100,788,1,0.74,0.7302855106397986,0.009714489360201362,0.5135967000387609
Top-9+W,ArabicDigit,100,545,2,0.74,0.7408810126651032,0.0008810126651032091,0.4977815999882296
Top-9+W,ArabicDigit,100,360,3,0.74,0.7526455181269991,0.0126455181269991,0.49626609997358173
Top-9+W,ArabicDigit,100,20,4,0.74,0.7410971139814179,0.0010971139814178743,0.4604940999415703
Top-9+W,ArabicDigit,100,101,5,0.74,0.7398262258342301,0.00017377416576991322,0.4743583000381477
Top-9+W,ArabicDigit,100,617,6,0.74,0.7405397168705405,0.000539716870540552,0.47535279992735013
Top-9+W,ArabicDigit,100,982,7,0.74,0.7398401680749388,0.00015983192506119348,0.46208069985732436
Top-9+W,ArabicDigit,100,276,8,0.74,0.7419598085756327,0.0019598085756327155,0.47256639995612204
Top-9+W,ArabicDigit,100,684,9,0.74,0.7449754348004698,0.004975434800469802,0.49729750002734363
Top-9+W,ArabicDigit,100,312,10,0.74,0.7320756598613803,0.007924340138619645,0.5248644999810494
Top-9+W,ArabicDigit,100,512,1,0.79,0.7847388903054981,0.0052611096945018865,0.5423971000709571
Top-9+W,ArabicDigit,100,804,2,0.79,0.7986995020860443,0.008699502086044308,0.45441810006741434
Top-9+W,ArabicDigit,100,762,3,0.79,0.7835498684871003,0.006450131512899748,0.46360239991918206
Top-9+W,ArabicDigit,100,865,4,0.79,0.7776817751835916,0.01231822481640843,0.46857610007282346
Top-9+W,ArabicDigit,100,220,5,0.79,0.779458610042659,0.010541389957340996,0.4666254999465309
Top-9+W,ArabicDigit,100,748,6,0.79,0.7975816714082486,0.007581671408248614,0.4749763999134302
Top-9+W,ArabicDigit,100,746,7,0.79,0.7958862675160184,0.005886267516018395,0.479749699938111
Top-9+W,ArabicDigit,100,995,8,0.79,0.8041444583364228,0.01414445833642275,0.46621519996551797
Top-9+W,ArabicDigit,100,892,9,0.79,0.797435039934136,0.007435039934135967,0.46666590007953346
Top-9+W,ArabicDigit,100,381,10,0.79,0.80421598556133,0.014215985561329969,0.4581529001588933
Top-9+W,ArabicDigit,100,972,1,0.84,0.851674175334287,0.011674175334287051,0.4699515999527648
Top-9+W,ArabicDigit,100,850,2,0.84,0.8589309542104785,0.018930954210478523,0.46408509998582304
Top-9+W,ArabicDigit,100,577,3,0.84,0.8426139534948177,0.0026139534948177445,0.4672967999940738
Top-9+W,ArabicDigit,100,201,4,0.84,0.8239923767840018,0.016007623215998135,0.4604459000984207
Top-9+W,ArabicDigit,100,238,5,0.84,0.8410231004272506,0.0010231004272506228,0.46570070006418973
Top-9+W,ArabicDigit,100,663,6,0.84,0.8394396782718438,0.0005603217281561212,0.45844229991780594
Top-9+W,ArabicDigit,100,703,7,0.84,0.8513514176890311,0.01135141768903114,0.45938249985920265
Top-9+W,ArabicDigit,100,647,8,0.84,0.842346836578148,0.0023468365781480482,0.4582065000431612
Top-9+W,ArabicDigit,100,964,9,0.84,0.8312052457161712,0.00879475428382881,0.461747299937997
Top-9+W,ArabicDigit,100,744,10,0.84,0.8516814410361819,0.011681441036181961,0.4644645999651402
Top-9+W,ArabicDigit,100,25,1,0.89,0.8894879434753272,0.0005120565246727882,0.4612070999573916
Top-9+W,ArabicDigit,100,38,2,0.89,0.8931212148088035,0.003121214808803452,0.46577580011216924
Top-9+W,ArabicDigit,100,871,3,0.89,0.8735783902353342,0.01642160976466578,0.45957350009121
Top-9+W,ArabicDigit,100,706,4,0.89,0.889964153890118,3.5846109882053945e-05,0.45718199998373166
Top-9+W,ArabicDigit,100,33,5,0.89,0.8798856951233,0.010114304876700064,0.4566163999843411
Top-9+W,ArabicDigit,100,229,6,0.89,0.8830585472304046,0.0069414527695954575,0.4686332999262959
Top-9+W,ArabicDigit,100,431,7,0.89,0.9010777686785679,0.011077768678567912,0.4661353000556119
Top-9+W,ArabicDigit,100,920,8,0.89,0.8839588158978844,0.0060411841021156265,0.46670899994205683
Top-9+W,ArabicDigit,100,751,9,0.89,0.8836728446771811,0.0063271553228189115,0.46979589998954907
Top-9+W,ArabicDigit,100,994,10,0.89,0.9007517722232344,0.010751772223234424,0.4622979999403469
Top-9+W,ArabicDigit,100,568,1,0.95,0.9621495588794353,0.012149558879435363,0.46134089992847294
Top-9+W,ArabicDigit,100,960,2,0.95,0.9394305095565865,0.010569490443413487,0.4567788999993354
Top-9+W,ArabicDigit,100,356,3,0.95,0.9521732964300534,0.002173296430053484,0.4630134999169968
Top-9+W,ArabicDigit,100,898,4,0.95,0.947900435937168,0.00209956406283196,0.46432830003323033
Top-9+W,ArabicDigit,100,590,5,0.95,0.9460809964517769,0.0039190035482230545,0.4695880999788642
Top-9+W,ArabicDigit,100,335,6,0.95,0.9442700294308402,0.0057299705691598035,0.46036079997429624
Top-9+W,ArabicDigit,100,799,7,0.95,0.9542407574044182,0.004240757404418205,0.46466510015306994
Top-9+W,ArabicDigit,100,330,8,0.95,0.9555302800325178,0.005530280032517876,0.4614240999799222
Top-9+W,ArabicDigit,100,12,9,0.95,0.9210201179415749,0.028979882058425055,0.47536049998598173
Top-9+W,ArabicDigit,100,829,10,0.95,0.9401544558169825,0.009845544183017418,0.47040510014630854
Top-9+W,ArabicDigit,100,754,1,1.0,0.9985298249212315,0.0014701750787684542,0.4596258999663405
Top-9+W,ArabicDigit,100,742,2,1.0,0.998739976522089,0.0012600234779109876,0.45930260012391955
Top-9+W,ArabicDigit,100,820,3,1.0,0.9983573760335503,0.0016426239664496523,0.46151810011360794
Top-9+W,ArabicDigit,100,344,4,1.0,0.9994586264720893,0.0005413735279107268,0.459911500045564
Top-9+W,ArabicDigit,100,928,5,1.0,0.9998612906934923,0.00013870930650772273,0.45989379996899515
Top-9+W,ArabicDigit,100,554,6,1.0,0.9997344675632411,0.00026553243675886407,0.46505179995438084
Top-9+W,ArabicDigit,100,379,7,1.0,0.9973594627506376,0.002640537249362418,0.4659515001112595
Top-9+W,ArabicDigit,100,348,8,1.0,0.9993454215524064,0.0006545784475936456,0.4635520000010729
Top-9+W,ArabicDigit,100,840,9,1.0,0.9997641181288522,0.00023588187114775838,0.4717449999297969
Top-9+W,ArabicDigit,100,114,10,1.0,0.9984606056162311,0.0015393943837689328,0.4692801999626681
Top-9+W,BNG,100,623,1,0.0,0.0006200622396151409,0.0006200622396151409,1.804795399948489
Top-9+W,BNG,100,243,2,0.0,0.0005335748855015105,0.0005335748855015105,1.7885146999033168
Top-9+W,BNG,100,18,3,0.0,6.198102218652213e-06,6.198102218652213e-06,1.7755837001022883
Top-9+W,BNG,100,549,4,0.0,6.198102218652213e-06,6.198102218652213e-06,1.7666124998941086
Top-9+W,BNG,100,447,5,0.0,6.198102218652213e-06,6.198102218652213e-06,1.8449445001315325
Top-9+W,BNG,100,954,6,0.0,6.198102218652213e-06,6.198102218652213e-06,1.8647225999156944
Top-9+W,BNG,100,562,7,0.0,0.007076618205966008,0.007076618205966008,1.8440327999414876
Top-9+W,BNG,100,739,8,0.0,0.002357163722869385,0.002357163722869385,1.8053219998837449
Top-9+W,BNG,100,84,9,0.0,6.198102218652213e-06,6.198102218652213e-06,1.8096914998604916
Top-9+W,BNG,100,51,10,0.0,0.0028161801460722044,0.0028161801460722044,1.839826500043273
Top-9+W,BNG,100,949,1,0.05,0.054994159096698775,0.004994159096698772,1.8590350998565555
Top-9+W,BNG,100,144,2,0.05,0.05297982719407876,0.0029798271940787574,1.803856500016991
Top-9+W,BNG,100,940,3,0.05,0.0356744725139746,0.014325527486025405,1.788310999982059
Top-9+W,BNG,100,575,4,0.05,0.047141685926091484,0.002858314073908519,1.7073661999893375
Top-9+W,BNG,100,304,5,0.05,0.04319770618352247,0.006802293816477532,1.729270500014536
Top-9+W,BNG,100,462,6,0.05,0.029903243512440045,0.020096756487559958,1.7015717998729087
Top-9+W,BNG,100,296,7,0.05,0.042437282037146196,0.007562717962853807,1.9474343000911176
Top-9+W,BNG,100,22,8,0.05,0.03859621192273424,0.011403788077265761,1.9058694000123069
Top-9+W,BNG,100,17,9,0.05,0.049906656439923196,9.334356007680705e-05,2.23993890004931
Top-9+W,BNG,100,317,10,0.05,0.062427218994025244,0.012427218994025241,6.367547799891327
Top-9+W,BNG,100,917,1,0.11,0.09193571074589484,0.018064289254105165,5.641480799939018
Top-9+W,BNG,100,271,2,0.11,0.11756390752802859,0.007563907528028588,6.143461200117599
Top-9+W,BNG,100,605,3,0.11,0.09382308016955619,0.01617691983044381,7.957763200160116
Top-9+W,BNG,100,824,4,0.11,0.10731996453440486,0.002680035465595143,7.642920999904163
Top-9+W,BNG,100,68,5,0.11,0.10183772378837111,0.008162276211628891,5.758686400018632
Top-9+W,BNG,100,434,6,0.11,0.1097227260001765,0.0002772739998234963,5.134733300132211
Top-9+W,BNG,100,977,7,0.11,0.1069153795049805,0.003084620495019494,8.170186799950898
Top-9+W,BNG,100,909,8,0.11,0.1273818671748847,0.0173818671748847,8.174518499930855
Top-9+W,BNG,100,594,9,0.11,0.112690441219943,0.002690441219942996,8.29588310001418
Top-9+W,BNG,100,923,10,0.11,0.10605391822454836,0.0039460817754516375,5.83723339997232
Top-9+W,BNG,100,881,1,0.16,0.15243445565296893,0.007565544347031078,7.138097400020342
Top-9+W,BNG,100,593,2,0.16,0.15722175297202892,0.0027782470279710814,7.1575664998963475
Top-9+W,BNG,100,435,3,0.16,0.1531661725581985,0.006833827441801499,7.567103200068232
Top-9+W,BNG,100,772,4,0.16,0.14577669503353588,0.014223304966464123,6.425284199940506
Top-9+W,BNG,100,958,5,0.16,0.1677521335725898,0.007752133572589803,5.5784738000365905
Top-9+W,BNG,100,295,6,0.16,0.15382495634991428,0.006175043650085726,6.696975200029556
Top-9+W,BNG,100,403,7,0.16,0.17192463779954348,0.011924637799543475,7.398751900007483
Top-9+W,BNG,100,375,8,0.16,0.17233189142686986,0.012331891426869857,7.461573200009298
Top-9+W,BNG,100,37,9,0.16,0.16024625439100862,0.0002462543910086157,7.346077100024559
Top-9+W,BNG,100,651,10,0.16,0.14112500607832562,0.018874993921674382,7.250288199924398
Top-9+W,BNG,100,963,1,0.21,0.20447236218087508,0.005527637819124909,7.596380100003444
Top-9+W,BNG,100,459,2,0.21,0.2328847904165931,0.02288479041659311,6.725373500143178
Top-9+W,BNG,100,396,3,0.21,0.20588081433601185,0.00411918566398814,6.891620700072963
Top-9+W,BNG,100,392,4,0.21,0.2044728198382796,0.00552718016172038,7.297201600042172
Top-9+W,BNG,100,615,5,0.21,0.20534019020692915,0.004659809793070846,5.946300299896393
Top-9+W,BNG,100,217,6,0.21,0.21497513610192245,0.004975136101922462,7.56598319998011
Top-9+W,BNG,100,810,7,0.21,0.19996205718973528,0.01003794281026471,7.50537540006917
Top-9+W,BNG,100,695,8,0.21,0.21577803852803626,0.005778038528036267,5.46337180014234
Top-9+W,BNG,100,166,9,0.21,0.20586305692126478,0.004136943078735217,1.936910099873785
Top-9+W,BNG,100,78,10,0.21,0.2179121595886214,0.007912159588621404,1.9136100000469014
Top-9+W,BNG,100,711,1,0.26,0.279620111723738,0.01962011172373801,2.055033599899616
Top-9+W,BNG,100,998,2,0.26,0.2574208659624714,0.00257913403752863,2.0074142999364994
Top-9+W,BNG,100,247,3,0.26,0.2587172335756078,0.0012827664243922343,1.8130108000477776
Top-9+W,BNG,100,43,4,0.26,0.26327299773849727,0.003272997738497263,1.7872320999740623
Top-9+W,BNG,100,443,5,0.26,0.2533612383845264,0.0066387616154736095,1.7655860998784192
Top-9+W,BNG,100,198,6,0.26,0.23491385773857598,0.025086142261424027,1.7394479000358842
Top-9+W,BNG,100,500,7,0.26,0.2559503581899868,0.004049641810013216,1.7560732000274584
Top-9+W,BNG,100,414,8,0.26,0.25595269294588824,0.004047307054111771,1.758814899949357
Top-9+W,BNG,100,233,9,0.26,0.26653221530102283,0.006532215301022826,1.7370170999784023
Top-9+W,BNG,100,175,10,0.26,0.24562923739421666,0.01437076260578335,1.7666184999980032
Top-9+W,BNG,100,255,1,0.32,0.3289583199066771,0.008958319906677115,1.7515521000023
Top-9+W,BNG,100,429,2,0.32,0.3045204498281231,0.01547955017187691,1.7563124000444077
Top-9+W,BNG,100,269,3,0.32,0.309683193961767,0.010316806038232984,1.7461284000310116
Top-9+W,BNG,100,214,4,0.32,0.3034240593874802,0.016575940612519824,1.734148499846924
Top-9+W,BNG,100,984,5,0.32,0.34188762509265214,0.02188762509265213,1.7541740000597201
Top-9+W,BNG,100,309,6,0.32,0.32129039145971905,0.0012903914597190425,1.7441899999394082
Top-9+W,BNG,100,265,7,0.32,0.31273196647509466,0.0072680335249053485,1.73979879997205
Top-9+W,BNG,100,2,8,0.32,0.33914889885729,0.019148898857289987,1.7151302000274882
Top-9+W,BNG,100,807,9,0.32,0.31485915508240025,0.005140844917599752,1.7533019000547938
Top-9+W,BNG,100,277,10,0.32,0.3069567173984006,0.013043282601599426,1.7539150000666268
Top-9+W,BNG,100,109,1,0.37,0.3990725838899198,0.02907258388991979,1.739486999984365
Top-9+W,BNG,100,514,2,0.37,0.3578838713743591,0.012116128625640876,1.7295605999534018
