quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
Top-3,namao,100,0.05,0.11,0.06,2.2685062999953516
Top-3,namao,100,0.11,0.11,0.0,2.2715733000004548
Top-3,namao,100,0.16,0.15,0.010000000000000009,2.2724133000010625
Top-3,namao,100,0.21,0.2,0.009999999999999981,2.2645197000019834
Top-3,namao,100,0.26,0.26,0.0,2.2738777000049595
Top-3,namao,100,0.32,0.32,0.0,2.2706794000041555
Top-3,namao,100,0.37,0.38,0.010000000000000009,2.270649500002037
Top-3,namao,100,0.42,0.48,0.06,2.270555899995088
Top-3,namao,100,0.47,0.48,0.010000000000000009,2.2699963000050047
Top-3,namao,100,0.53,0.51,0.020000000000000018,2.2642742000025464
Top-3,namao,100,0.58,0.53,0.04999999999999993,2.3072977000047104
Top-3,namao,100,0.63,0.67,0.040000000000000036,2.3081996999972034
Top-3,namao,100,0.68,0.68,0.0,2.294962400002987
Top-3,namao,100,0.74,0.74,0.0,2.2525526999961585
Top-3,namao,100,0.79,0.82,0.029999999999999916,2.252174200002628
Top-3,namao,100,0.84,0.86,0.020000000000000018,2.2582998999932897
Top-3,namao,100,0.89,0.89,0.0,2.2589952000053017
Top-3,namao,100,0.95,0.91,0.039999999999999925,2.263348100001167
Top-3,namao,100,1.0,1.0,0.0,2.2618828999984544
Top-3,occupancy,100,0.0,0.01,0.01,1.3792904000001727
Top-3,occupancy,100,0.05,0.06,0.009999999999999995,1.3813661000094726
Top-3,occupancy,100,0.11,0.12,0.009999999999999995,1.3800894000014523
Top-3,occupancy,100,0.16,0.17,0.010000000000000009,1.384757300002093
Top-3,occupancy,100,0.21,0.19,0.01999999999999999,1.3892592999982298
Top-3,occupancy,100,0.26,0.26,0.0,1.3818373999965843
Top-3,occupancy,100,0.32,0.31,0.010000000000000009,1.3772095999884186
Top-3,occupancy,100,0.37,0.36,0.010000000000000009,1.3775454999995418
Top-3,occupancy,100,0.42,0.41,0.010000000000000009,1.3772315999958664
Top-3,occupancy,100,0.47,0.49,0.020000000000000018,1.3851167000029818
Top-3,occupancy,100,0.53,0.55,0.020000000000000018,1.3823416000013822
Top-3,occupancy,100,0.58,0.58,0.0,1.379552300000796
Top-3,occupancy,100,0.63,0.63,0.0,1.38549160000548
Top-3,occupancy,100,0.68,0.67,0.010000000000000009,1.382883900005254
Top-3,occupancy,100,0.74,0.73,0.010000000000000009,1.3890731999999844
Top-3,occupancy,100,0.79,0.79,0.0,1.3806152999968617
Top-3,occupancy,100,0.84,0.84,0.0,1.3789334999964922
Top-3,occupancy,100,0.89,0.9,0.010000000000000009,1.3899485000001732
Top-3,occupancy,100,0.95,0.95,0.0,1.3860882999942987
Top-3,occupancy,100,1.0,0.99,0.010000000000000009,1.3660337000037543
Top-3,phoneme,100,0.0,0.0,0.0,0.5049414999957662
Top-3,phoneme,100,0.05,0.2,0.15000000000000002,0.5046788000036031
Top-3,phoneme,100,0.11,0.08,0.03,0.5020818999910261
Top-3,phoneme,100,0.16,0.16,0.0,0.507472900004359
Top-3,phoneme,100,0.21,0.14,0.06999999999999998,0.5053242000067257
Top-3,phoneme,100,0.26,0.28,0.020000000000000018,0.5033092000012402
Top-3,phoneme,100,0.32,0.28,0.03999999999999998,0.5051871000032406
Top-3,phoneme,100,0.37,0.26,0.10999999999999999,0.5059428000095068
Top-3,phoneme,100,0.42,0.44,0.020000000000000018,0.5063855999978841
Top-3,phoneme,100,0.47,0.46,0.009999999999999953,0.5068231999903219
Top-3,phoneme,100,0.53,0.46,0.07,0.5057722999990801
Top-3,phoneme,100,0.58,0.44,0.13999999999999996,0.504540599999018
Top-3,phoneme,100,0.63,0.82,0.18999999999999995,0.5027588999946602
Top-3,phoneme,100,0.68,0.72,0.039999999999999925,0.5025695000003907
Top-3,phoneme,100,0.74,0.68,0.05999999999999994,0.5020380999922054
Top-3,phoneme,100,0.79,0.92,0.13,0.5038718999931007
Top-3,phoneme,100,0.84,0.8,0.039999999999999925,0.5064418000038131
Top-3,phoneme,100,0.89,0.96,0.06999999999999995,0.5064369999963674
Top-3,phoneme,100,0.95,1.0,0.050000000000000044,0.5033393000048818
Top-3,phoneme,100,1.0,0.82,0.18000000000000005,0.5036777999994229
Top-3,spambase,100,0.0,0.0,0.0,0.4570973000008962
Top-3,spambase,100,0.05,0.03,0.020000000000000004,0.45941060000041034
Top-3,spambase,100,0.11,0.11,0.0,0.4605916999935289
Top-3,spambase,100,0.16,0.18,0.01999999999999999,0.4609827000022051
Top-3,spambase,100,0.21,0.19,0.01999999999999999,0.4596106000026339
Top-3,spambase,100,0.26,0.15,0.11000000000000001,0.4599212000030093
Top-3,spambase,100,0.32,0.35,0.02999999999999997,0.45650550000573276
Top-3,spambase,100,0.37,0.39,0.020000000000000018,0.45811249999678694
Top-3,spambase,100,0.42,0.43,0.010000000000000009,0.4590630999955465
Top-3,spambase,100,0.47,0.49,0.020000000000000018,0.46061919999920065
Top-3,spambase,100,0.53,0.58,0.04999999999999993,0.46131790000072215
Top-3,spambase,100,0.58,0.56,0.019999999999999907,0.4611551000052714
Top-3,spambase,100,0.63,0.63,0.0,0.4595165999926394
Top-3,spambase,100,0.68,0.68,0.0,0.46258129999478115
Top-3,spambase,100,0.74,0.8,0.06000000000000005,0.4609271000008448
Top-3,spambase,100,0.79,0.77,0.020000000000000018,0.4591989999971702
Top-3,spambase,100,0.84,0.89,0.050000000000000044,0.4591712999972515
Top-3,spambase,100,0.89,0.87,0.020000000000000018,0.45950449999509146
Top-3,spambase,100,0.95,0.94,0.010000000000000009,0.4602807999981451
Top-3,spambase,100,1.0,0.94,0.06000000000000005,0.45702840000012657
Top-3,winetype,100,0.0,0.0,0.0,0.5605299000017112
Top-3,winetype,100,0.05,0.03,0.020000000000000004,0.5634279000078095
Top-3,winetype,100,0.11,0.09,0.020000000000000004,0.562153999999282
Top-3,winetype,100,0.16,0.15,0.010000000000000009,0.5624227999942377
Top-3,winetype,100,0.21,0.2,0.009999999999999981,0.5640238000050886
Top-3,winetype,100,0.26,0.24,0.020000000000000018,0.564986700002919
Top-3,winetype,100,0.32,0.3,0.020000000000000018,0.5643034999811789
Top-3,winetype,100,0.37,0.36,0.010000000000000009,0.5639767999964533
Top-3,winetype,100,0.42,0.43,0.010000000000000009,0.5655037000105949
Top-3,winetype,100,0.47,0.46,0.009999999999999953,0.5670410000020638
Top-3,winetype,100,0.53,0.54,0.010000000000000009,0.560211399992113
Top-3,winetype,100,0.58,0.58,0.0,0.5629443999932846
Top-3,winetype,100,0.63,0.65,0.020000000000000018,0.5645054999913555
Top-3,winetype,100,0.68,0.69,0.009999999999999898,0.5654594999941764
Top-3,winetype,100,0.74,0.74,0.0,0.5611398000037298
Top-3,winetype,100,0.79,0.8,0.010000000000000009,0.5659065999934683
Top-3,winetype,100,0.84,0.84,0.0,0.5641074999875855
Top-3,winetype,100,0.89,0.9,0.010000000000000009,0.5796385000139708
Top-3,winetype,100,0.95,0.97,0.020000000000000018,0.5634676000045147
Top-3,winetype,100,1.0,0.98,0.020000000000000018,0.5655108000064502
Top-4,AedesQuinx,100,0.0,0.03,0.03,1.5348736999876564
Top-4,AedesQuinx,100,0.05,0.05,0.0,1.5902437000040663
Top-4,AedesQuinx,100,0.11,0.08,0.03,1.5891562000033446
Top-4,AedesQuinx,100,0.16,0.08,0.08,1.60152769999695
Top-4,AedesQuinx,100,0.21,0.1,0.10999999999999999,1.595158399999491
Top-4,AedesQuinx,100,0.26,0.19,0.07,1.5918954000007943
Top-4,AedesQuinx,100,0.32,0.29,0.030000000000000027,1.590511400005198
Top-4,AedesQuinx,100,0.37,0.25,0.12,1.5925724999906379
Top-4,AedesQuinx,100,0.42,0.37,0.04999999999999999,1.5391380000073696
Top-4,AedesQuinx,100,0.47,0.32,0.14999999999999997,1.5675914000021294
Top-4,AedesQuinx,100,0.53,0.52,0.010000000000000009,1.5253309000036097
Top-4,AedesQuinx,100,0.58,0.51,0.06999999999999995,1.5129627999995137
Top-4,AedesQuinx,100,0.63,0.73,0.09999999999999998,1.5150645000103395
Top-4,AedesQuinx,100,0.68,0.68,0.0,1.5143064000003505
Top-4,AedesQuinx,100,0.74,0.7,0.040000000000000036,1.5096475000027567
Top-4,AedesQuinx,100,0.79,0.78,0.010000000000000009,1.5096390999970026
Top-4,AedesQuinx,100,0.84,0.86,0.020000000000000018,1.5174422999989474
Top-4,AedesQuinx,100,0.89,0.9,0.010000000000000009,1.5163820999950985
Top-4,AedesQuinx,100,0.95,0.92,0.029999999999999916,1.5149296000017785
Top-4,AedesQuinx,100,1.0,1.0,0.0,1.601558300004399
Top-4,AedesSex,100,0.0,0.01,0.01,1.5950817999982974
Top-4,AedesSex,100,0.05,0.07,0.020000000000000004,1.598368400002073
Top-4,AedesSex,100,0.11,0.11,0.0,1.573539900004107
Top-4,AedesSex,100,0.16,0.18,0.01999999999999999,1.5789073000050848
Top-4,AedesSex,100,0.21,0.21,0.0,1.5690814000117825
Top-4,AedesSex,100,0.26,0.26,0.0,1.5787340000024415
Top-4,AedesSex,100,0.32,0.3,0.020000000000000018,1.5644969999993918
Top-4,AedesSex,100,0.37,0.36,0.010000000000000009,1.556336800007557
Top-4,AedesSex,100,0.42,0.44,0.020000000000000018,1.5547492999903625
Top-4,AedesSex,100,0.47,0.47,0.0,1.564068599996972
Top-4,AedesSex,100,0.53,0.53,0.0,1.5641150000083144
Top-4,AedesSex,100,0.58,0.54,0.039999999999999925,1.5602567000023555
Top-4,AedesSex,100,0.63,0.62,0.010000000000000009,1.5579293999981019
Top-4,AedesSex,100,0.68,0.69,0.009999999999999898,1.5633158999989973
Top-4,AedesSex,100,0.74,0.74,0.0,1.561728699991363
Top-4,AedesSex,100,0.79,0.79,0.0,1.5590368999983184
Top-4,AedesSex,100,0.84,0.84,0.0,1.5627220000096713
Top-4,AedesSex,100,0.89,0.88,0.010000000000000009,1.5664963999879546
Top-4,AedesSex,100,0.95,0.96,0.010000000000000009,1.5637014000094496
Top-4,AedesSex,100,1.0,1.0,0.0,1.5619935999930021
Top-4,ArabicDigit,100,0.0,0.01,0.01,0.6784353999973973
Top-4,ArabicDigit,100,0.05,0.03,0.020000000000000004,0.6799463999996078
Top-4,ArabicDigit,100,0.11,0.1,0.009999999999999995,0.6824993999980506
Top-4,ArabicDigit,100,0.16,0.15,0.010000000000000009,0.6793762000015704
Top-4,ArabicDigit,100,0.21,0.21,0.0,0.6826424000100815
Top-4,ArabicDigit,100,0.26,0.26,0.0,0.6837007999929483
Top-4,ArabicDigit,100,0.32,0.31,0.010000000000000009,0.6836924000017461
Top-4,ArabicDigit,100,0.37,0.36,0.010000000000000009,0.6805972999936785
Top-4,ArabicDigit,100,0.42,0.43,0.010000000000000009,0.6824350000024424
Top-4,ArabicDigit,100,0.47,0.47,0.0,0.6833186999938334
Top-4,ArabicDigit,100,0.53,0.53,0.0,0.6842943000010564
Top-4,ArabicDigit,100,0.58,0.58,0.0,0.6849834000022383
Top-4,ArabicDigit,100,0.63,0.62,0.010000000000000009,0.6840059999885852
Top-4,ArabicDigit,100,0.68,0.66,0.020000000000000018,0.6841593999924953
Top-4,ArabicDigit,100,0.74,0.74,0.0,0.6820825000031618
Top-4,ArabicDigit,100,0.79,0.77,0.020000000000000018,0.6786325999928522
Top-4,ArabicDigit,100,0.84,0.84,0.0,0.6800566000019899
Top-4,ArabicDigit,100,0.89,0.88,0.010000000000000009,0.683143199996266
Top-4,ArabicDigit,100,0.95,0.97,0.020000000000000018,0.6828342000007979
Top-4,ArabicDigit,100,1.0,1.0,0.0,0.682047499998589
Top-4,BNG,100,0.0,0.01,0.01,2.5261715999877197
Top-4,BNG,100,0.05,0.05,0.0,2.540552200007369
Top-4,BNG,100,0.11,0.13,0.020000000000000004,2.544716199990944
Top-4,BNG,100,0.16,0.15,0.010000000000000009,2.544578500004718
Top-4,BNG,100,0.21,0.21,0.0,2.536894700009725
Top-4,BNG,100,0.26,0.24,0.020000000000000018,2.5268456999983755
Top-4,BNG,100,0.32,0.31,0.010000000000000009,2.6399851000023773
Top-4,BNG,100,0.37,0.36,0.010000000000000009,2.634809499999392
Top-4,BNG,100,0.42,0.42,0.0,2.6215731000047526
Top-4,BNG,100,0.47,0.48,0.010000000000000009,2.6253969999888795
Top-4,BNG,100,0.53,0.53,0.0,2.58861700000125
Top-4,BNG,100,0.58,0.59,0.010000000000000009,2.600214700003562
Top-4,BNG,100,0.63,0.61,0.020000000000000018,2.5962808999975096
Top-4,BNG,100,0.68,0.69,0.009999999999999898,2.578097699995851
Top-4,BNG,100,0.74,0.75,0.010000000000000009,2.579768099996727
Top-4,BNG,100,0.79,0.8,0.010000000000000009,2.583957899987581
Top-4,BNG,100,0.84,0.86,0.020000000000000018,2.580231600011757
Top-4,BNG,100,0.89,0.89,0.0,2.58630550000089
Top-4,BNG,100,0.95,0.95,0.0,2.595864499999152
Top-4,BNG,100,1.0,1.0,0.0,2.439408400001412
Top-4,HTRU,100,0.0,0.0,0.0,1.0739451000044937
Top-4,HTRU,100,0.05,0.05,0.0,1.07727079999313
Top-4,HTRU,100,0.11,0.1,0.009999999999999995,1.0747672000070452
Top-4,HTRU,100,0.16,0.11,0.05,1.073272799992992
Top-4,HTRU,100,0.21,0.21,0.0,1.0860353000025498
Top-4,HTRU,100,0.26,0.3,0.03999999999999998,1.0797185999981593
Top-4,HTRU,100,0.32,0.3,0.020000000000000018,1.0787964000046486
Top-4,HTRU,100,0.37,0.37,0.0,1.0833951000022353
Top-4,HTRU,100,0.42,0.37,0.04999999999999999,1.0762282000068808
Top-4,HTRU,100,0.47,0.42,0.04999999999999999,1.0752189999984694
Top-4,HTRU,100,0.53,0.5,0.030000000000000027,1.0808867000087048
Top-4,HTRU,100,0.58,0.56,0.019999999999999907,1.0801267999995616
Top-4,HTRU,100,0.63,0.65,0.020000000000000018,1.0746263999899384
Top-4,HTRU,100,0.68,0.69,0.009999999999999898,1.0771134999959031
Top-4,HTRU,100,0.74,0.71,0.030000000000000027,1.0825784999979078
Top-4,HTRU,100,0.79,0.83,0.039999999999999925,1.0829006999992998
Top-4,HTRU,100,0.84,0.87,0.030000000000000027,1.1003204000007827
Top-4,HTRU,100,0.89,0.88,0.010000000000000009,1.1310315000082483
Top-4,HTRU,100,0.95,0.95,0.0,1.079385299992282
Top-4,HTRU,100,1.0,0.96,0.040000000000000036,1.0926592999967397
Top-4,anuranCalls,100,0.0,0.0,0.0,0.5634611000059522
Top-4,anuranCalls,100,0.05,0.03,0.020000000000000004,0.5656622999958927
Top-4,anuranCalls,100,0.11,0.11,0.0,0.5628247000058764
Top-4,anuranCalls,100,0.16,0.18,0.01999999999999999,0.5636057000010624
Top-4,anuranCalls,100,0.21,0.2,0.009999999999999981,0.5653880999961984
Top-4,anuranCalls,100,0.26,0.25,0.010000000000000009,0.5635235000008834
Top-4,anuranCalls,100,0.32,0.3,0.020000000000000018,0.5674648999993224
Top-4,anuranCalls,100,0.37,0.39,0.020000000000000018,0.5674523999987287
Top-4,anuranCalls,100,0.42,0.43,0.010000000000000009,0.5648648999849684
Top-4,anuranCalls,100,0.47,0.49,0.020000000000000018,0.5653520999985631
Top-4,anuranCalls,100,0.53,0.55,0.020000000000000018,0.5658932999940589
Top-4,anuranCalls,100,0.58,0.57,0.010000000000000009,0.5658924999952433
Top-4,anuranCalls,100,0.63,0.65,0.020000000000000018,0.563281000002462
Top-4,anuranCalls,100,0.68,0.67,0.010000000000000009,0.568913099989004
Top-4,anuranCalls,100,0.74,0.76,0.020000000000000018,0.5641183000116143
Top-4,anuranCalls,100,0.79,0.77,0.020000000000000018,0.563941699998395
Top-4,anuranCalls,100,0.84,0.85,0.010000000000000009,0.5671958000020823
Top-4,anuranCalls,100,0.89,0.85,0.040000000000000036,0.5666616000016802
Top-4,anuranCalls,100,0.95,0.95,0.0,0.565022200004023
Top-4,anuranCalls,100,1.0,1.0,0.0,0.5658471999922767
Top-4,click-prediction,100,0.0,0.0,0.0,0.2275898999942001
Top-4,click-prediction,100,0.05,0.0,0.05,0.22799950000626268
Top-4,click-prediction,100,0.11,0.05,0.06,0.2274091000072076
Top-4,click-prediction,100,0.16,0.0,0.16,0.2272404000032111
Top-4,click-prediction,100,0.21,0.38,0.17,0.22639490000437945
Top-4,click-prediction,100,0.26,0.38,0.12,0.22553959999640938
Top-4,click-prediction,100,0.32,0.0,0.32,0.22817219998978544
Top-4,click-prediction,100,0.37,0.57,0.19999999999999996,0.2259879000048386
Top-4,click-prediction,100,0.42,0.48,0.06,0.22852589999820339
Top-4,click-prediction,100,0.47,0.33,0.13999999999999996,0.2292723000064143
Top-4,click-prediction,100,0.53,0.9,0.37,0.22955499999807216
Top-4,click-prediction,100,0.58,0.81,0.2300000000000001,0.2281180999998469
Top-4,click-prediction,100,0.63,0.86,0.22999999999999998,0.22720879999542376
Top-4,click-prediction,100,0.68,0.62,0.06000000000000005,0.22778410001046723
Top-4,click-prediction,100,0.74,0.71,0.030000000000000027,0.228179599995201
Top-4,click-prediction,100,0.79,0.86,0.06999999999999995,0.2307479000010062
Top-4,click-prediction,100,0.84,1.0,0.16000000000000003,0.227322999991884
Top-4,click-prediction,100,0.89,1.0,0.10999999999999999,0.22894899998937035
Top-4,click-prediction,100,0.95,0.62,0.32999999999999996,0.22842519999539945
Top-4,click-prediction,100,1.0,0.86,0.14,0.23032400000374764
Top-4,cmc,100,0.0,0.21,0.21,0.2840495000127703
Top-4,cmc,100,0.05,0.07,0.020000000000000004,0.28472360000159824
Top-4,cmc,100,0.11,0.1,0.009999999999999995,0.28387640000437386
Top-4,cmc,100,0.16,0.17,0.010000000000000009,0.28929460000654217
Top-4,cmc,100,0.21,0.21,0.0,0.2861407000091276
Top-4,cmc,100,0.26,0.28,0.020000000000000018,0.286120699987805
Top-4,cmc,100,0.32,0.45,0.13,0.28575280000222847
Top-4,cmc,100,0.37,0.41,0.03999999999999998,0.2878481000007014
Top-4,cmc,100,0.42,0.55,0.13000000000000006,0.286303399996541
Top-4,cmc,100,0.47,0.72,0.25,0.2866825000019162
Top-4,cmc,100,0.53,0.34,0.19,0.28748439999617403
Top-4,cmc,100,0.58,0.66,0.08000000000000007,0.2877695999923162
Top-4,cmc,100,0.63,0.69,0.05999999999999994,0.28699459999916144
Top-4,cmc,100,0.68,0.97,0.2899999999999999,0.28258289999939734
Top-4,cmc,100,0.74,0.93,0.19000000000000006,0.2821220000041649
Top-4,cmc,100,0.79,0.79,0.0,0.28428929999790853
Top-4,cmc,100,0.84,0.93,0.09000000000000008,0.28492999999434687
Top-4,cmc,100,0.89,1.0,0.10999999999999999,0.2859773999953177
Top-4,cmc,100,0.95,1.0,0.050000000000000044,0.2841770000013639
Top-4,cmc,100,1.0,1.0,0.0,0.2841544999901089
Top-4,covtype_reduced,100,0.0,0.0,0.0,0.7008624000081909
Top-4,covtype_reduced,100,0.05,0.16,0.11,0.7064546999972663
Top-4,covtype_reduced,100,0.11,0.04,0.07,0.7050229000087711
Top-4,covtype_reduced,100,0.16,0.04,0.12,0.7026509000061196
Top-4,covtype_reduced,100,0.21,0.16,0.04999999999999999,0.7010426000051666
Top-4,covtype_reduced,100,0.26,0.35,0.08999999999999997,0.7076597999985097
Top-4,covtype_reduced,100,0.32,0.31,0.010000000000000009,0.7072998999938136
Top-4,covtype_reduced,100,0.37,0.39,0.020000000000000018,0.7069469999914872
Top-4,covtype_reduced,100,0.42,0.37,0.04999999999999999,0.7063676999896416
Top-4,covtype_reduced,100,0.47,0.41,0.06,0.7053408000065247
Top-4,covtype_reduced,100,0.53,0.55,0.020000000000000018,0.7002837999898475
Top-4,covtype_reduced,100,0.58,0.69,0.10999999999999999,0.7043241999999736
Top-4,covtype_reduced,100,0.63,0.67,0.040000000000000036,0.7048560000039288
Top-4,covtype_reduced,100,0.68,0.69,0.009999999999999898,0.7082089000032283
Top-4,covtype_reduced,100,0.74,0.65,0.08999999999999997,0.7044369999930495
Top-4,covtype_reduced,100,0.79,0.86,0.06999999999999995,0.706324399994628
Top-4,covtype_reduced,100,0.84,0.8,0.039999999999999925,0.7045001000005868
Top-4,covtype_reduced,100,0.89,0.86,0.030000000000000027,0.7035041999988607
Top-4,covtype_reduced,100,0.95,0.82,0.13,0.7049067999978433
Top-4,covtype_reduced,100,1.0,1.0,0.0,0.7046125000051688
Top-4,default_credit_card_clients,100,0.0,0.0,0.0,2.0232615000059013
Top-4,default_credit_card_clients,100,0.05,0.12,0.06999999999999999,2.0252622999978485
Top-4,default_credit_card_clients,100,0.11,0.03,0.08,2.030332099995576
Top-4,default_credit_card_clients,100,0.16,0.12,0.04000000000000001,2.031574800006638
Top-4,default_credit_card_clients,100,0.21,0.22,0.010000000000000009,2.028494200007117
Top-4,default_credit_card_clients,100,0.26,0.06,0.2,2.0291738000014448
Top-4,default_credit_card_clients,100,0.32,0.09,0.23,2.0318148999940604
Top-4,default_credit_card_clients,100,0.37,0.41,0.03999999999999998,2.0662384999959613
Top-4,default_credit_card_clients,100,0.42,0.47,0.04999999999999999,2.0139047000047867
Top-4,default_credit_card_clients,100,0.47,0.69,0.21999999999999997,2.0380701999965822
Top-4,default_credit_card_clients,100,0.53,0.56,0.030000000000000027,2.041534699994372
Top-4,default_credit_card_clients,100,0.58,0.59,0.010000000000000009,2.0227231000026222
Top-4,default_credit_card_clients,100,0.63,0.59,0.040000000000000036,2.029466499996488
Top-4,default_credit_card_clients,100,0.68,0.87,0.18999999999999995,2.0240764999980456
Top-4,default_credit_card_clients,100,0.74,0.62,0.12,2.0176874000026146
Top-4,default_credit_card_clients,100,0.79,0.69,0.10000000000000009,2.0195515000013984
Top-4,default_credit_card_clients,100,0.84,0.84,0.0,2.01331129999744
Top-4,default_credit_card_clients,100,0.89,0.91,0.020000000000000018,2.0149136999898474
Top-4,default_credit_card_clients,100,0.95,0.94,0.010000000000000009,2.020901200005028
Top-4,default_credit_card_clients,100,1.0,0.97,0.030000000000000027,2.013538300008804
Top-4,eeg,100,0.0,0.0,0.0,0.9067246000049636
Top-4,eeg,100,0.05,0.15,0.09999999999999999,0.9210934000002453
Top-4,eeg,100,0.11,0.0,0.11,0.9068541000015102
Top-4,eeg,100,0.16,0.31,0.15,0.9099368999959552
Top-4,eeg,100,0.21,0.0,0.21,0.903941800010216
Top-4,eeg,100,0.26,0.23,0.03,0.9071494000090752
Top-4,eeg,100,0.32,0.0,0.32,0.9080396999997902
Top-4,eeg,100,0.37,0.85,0.48,0.9019376000069315
Top-4,eeg,100,0.42,0.69,0.26999999999999996,0.894833500002278
Top-4,eeg,100,0.47,0.0,0.47,0.9000743000069633
Top-4,eeg,100,0.53,0.15,0.38,0.8994028000015533
Top-4,eeg,100,0.58,0.31,0.26999999999999996,0.9064790999909746
Top-4,eeg,100,0.63,0.0,0.63,0.9063610000084736
Top-4,eeg,100,0.68,0.69,0.009999999999999898,0.9036178000096697
Top-4,eeg,100,0.74,0.23,0.51,0.9069786000036402
Top-4,eeg,100,0.79,0.85,0.05999999999999994,0.9073458999991999
Top-4,eeg,100,0.84,0.62,0.21999999999999997,0.9056696999978158
Top-4,eeg,100,0.89,0.92,0.030000000000000027,0.9088770999951521
Top-4,eeg,100,0.95,1.0,0.050000000000000044,0.9065153999981703
Top-4,eeg,100,1.0,1.0,0.0,0.907463600000483
Top-4,jm1-processed,100,0.0,0.1,0.1,0.8409132000087993
Top-4,jm1-processed,100,0.05,0.1,0.05,0.8362451000066358
Top-4,jm1-processed,100,0.11,0.07,0.039999999999999994,0.8316160000031232
Top-4,jm1-processed,100,0.16,0.0,0.16,0.8289529000176117
Top-4,jm1-processed,100,0.21,0.1,0.10999999999999999,0.829937600006815
Top-4,jm1-processed,100,0.26,0.14,0.12,0.8261122999974759
Top-4,jm1-processed,100,0.32,0.21,0.11000000000000001,0.8249379999979283
Top-4,jm1-processed,100,0.37,0.17,0.19999999999999998,0.8203313999983948
Top-4,jm1-processed,100,0.42,0.38,0.03999999999999998,0.8287628999969456
Top-4,jm1-processed,100,0.47,0.45,0.019999999999999962,0.8251466000074288
Top-4,jm1-processed,100,0.53,0.52,0.010000000000000009,0.8192716999983531
Top-4,jm1-processed,100,0.58,0.48,0.09999999999999998,0.8259507999973721
Top-4,jm1-processed,100,0.63,0.59,0.040000000000000036,0.8248106999963056
Top-4,jm1-processed,100,0.68,0.41,0.2700000000000001,0.8220573999933549
Top-4,jm1-processed,100,0.74,0.45,0.29,0.8212205000090762
Top-4,jm1-processed,100,0.79,0.66,0.13,0.8263386000035098
Top-4,jm1-processed,100,0.84,0.86,0.020000000000000018,0.8227122999960557
Top-4,jm1-processed,100,0.89,0.9,0.010000000000000009,0.8232169000038994
Top-4,jm1-processed,100,0.95,1.0,0.050000000000000044,0.8202753999939887
Top-4,jm1-processed,100,1.0,0.76,0.24,0.8257484000059776
Top-4,letter-recognition,100,0.0,0.05,0.05,1.4148334999990766
Top-4,letter-recognition,100,0.05,0.08,0.03,1.4082182000056491
Top-4,letter-recognition,100,0.11,0.11,0.0,1.4171977999940282
Top-4,letter-recognition,100,0.16,0.11,0.05,1.4106470999977319
Top-4,letter-recognition,100,0.21,0.22,0.010000000000000009,1.412581600001431
Top-4,letter-recognition,100,0.26,0.11,0.15000000000000002,1.4099348000017926
Top-4,letter-recognition,100,0.32,0.27,0.04999999999999999,1.4172242999920854
Top-4,letter-recognition,100,0.37,0.51,0.14,1.4115244999993593
Top-4,letter-recognition,100,0.42,0.41,0.010000000000000009,1.4103144000036991
Top-4,letter-recognition,100,0.47,0.22,0.24999999999999997,1.4053974999987986
Top-4,letter-recognition,100,0.53,0.59,0.05999999999999994,1.413916600002267
Top-4,letter-recognition,100,0.58,0.51,0.06999999999999995,1.4196000000010827
Top-4,letter-recognition,100,0.63,0.59,0.040000000000000036,1.4086197999931755
Top-4,letter-recognition,100,0.68,0.78,0.09999999999999998,1.4137191000045277
Top-4,letter-recognition,100,0.74,0.62,0.12,1.4153737000087858
Top-4,letter-recognition,100,0.79,1.0,0.20999999999999996,1.4132691999984672
Top-4,letter-recognition,100,0.84,1.0,0.16000000000000003,1.411471800005529
Top-4,letter-recognition,100,0.89,0.89,0.0,1.4161265000147978
Top-4,letter-recognition,100,0.95,1.0,0.050000000000000044,1.4095978000113973
Top-4,letter-recognition,100,1.0,0.89,0.10999999999999999,1.4093341000043438
Top-4,magic,100,0.0,0.07,0.07,1.2939226000016788
Top-4,magic,100,0.05,0.02,0.030000000000000002,1.299017899997125
Top-4,magic,100,0.11,0.0,0.11,1.2978262000033283
Top-4,magic,100,0.16,0.15,0.010000000000000009,1.3006740000055288
Top-4,magic,100,0.21,0.13,0.07999999999999999,1.298194599999988
Top-4,magic,100,0.26,0.22,0.04000000000000001,1.3002168000093661
Top-4,magic,100,0.32,0.26,0.06,1.2948793999967165
Top-4,magic,100,0.37,0.37,0.0,1.2973127000004752
Top-4,magic,100,0.42,0.59,0.16999999999999998,1.2969414000035613
Top-4,magic,100,0.47,0.44,0.02999999999999997,1.292138699995121
Top-4,magic,100,0.53,0.57,0.039999999999999925,1.2936070999930962
Top-4,magic,100,0.58,0.48,0.09999999999999998,1.2928414999914821
Top-4,magic,100,0.63,0.63,0.0,1.296127899993735
Top-4,magic,100,0.68,0.54,0.14,1.2937227000002167
Top-4,magic,100,0.74,0.74,0.0,1.2946983000074397
Top-4,magic,100,0.79,0.81,0.020000000000000018,1.3006077999962145
Top-4,magic,100,0.84,0.91,0.07000000000000006,1.2985548000069684
Top-4,magic,100,0.89,0.94,0.04999999999999993,1.3003597000060836
Top-4,magic,100,0.95,0.72,0.22999999999999998,1.2985432999994373
Top-4,magic,100,1.0,1.0,0.0,1.29611450000084
Top-4,mozilla,100,0.0,0.0,0.0,1.0809280000030412
