,predicted_ranking,predicted_ranking_weights,predicted_ranking_arr,true_ranking,true_ranking_weights,true_ranking_arr
letter-recognition,"('DyS', 'MS', 'HDy', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09455309 0.09419701 0.0941751  0.09402719 0.09395597 0.09356702
 0.09347937 0.09157295 0.08654943 0.08217783 0.08174505]","(np.float64(1.0428068330159301), np.float64(1.038879661768453), np.float64(1.038637989691685), np.float64(1.037006703173502), np.float64(1.0362212689240067), np.float64(1.0319315895613774), np.float64(1.030964901254306), np.float64(1.009939430575504), np.float64(0.9545361069764763), np.float64(0.9063225276612918), np.float64(0.9015495041451272))","('DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC')","[0.09881881 0.09822924 0.0979229  0.09752408 0.09744894 0.09641431
 0.09632761 0.08969791 0.0816521  0.07460624 0.07135786]","(np.float64(1.099865648641054), np.float64(1.0933037325957276), np.float64(1.0898941095525676), np.float64(1.0854551663454353), np.float64(1.084618843712207), np.float64(1.0731033243777612), np.float64(1.0721383367240367), np.float64(0.9983489474692359), np.float64(0.9087980932036015), np.float64(0.8303767632109234), np.float64(0.7942218924513781))"
magic,"('DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC')","[0.09394259 0.09375319 0.09363954 0.09362872 0.09328237 0.09318496
 0.09308755 0.09114475 0.08755679 0.0835846  0.08319496]","(np.float64(1.035234585567515), np.float64(1.0331473187837963), np.float64(1.0318949587135655), np.float64(1.0317756863259242), np.float64(1.0279589699214107), np.float64(1.0268855184326413), np.float64(1.0258120669438717), np.float64(1.0044026733623033), np.float64(0.9648638768592953), np.float64(0.9210909105950298), np.float64(0.916797104639952))","('DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC')","[0.09394259 0.09375319 0.09363954 0.09362872 0.09328237 0.09318496
 0.09308755 0.09114475 0.08755679 0.0835846  0.08319496]","(np.float64(1.035234585567515), np.float64(1.0331473187837963), np.float64(1.0318949587135655), np.float64(1.0317756863259242), np.float64(1.0279589699214107), np.float64(1.0268855184326413), np.float64(1.0258120669438717), np.float64(1.0044026733623033), np.float64(0.9648638768592953), np.float64(0.9210909105950298), np.float64(0.916797104639952))"
mozilla,"('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09176317 0.09164529 0.09160428 0.09157353 0.09148127 0.09136339
 0.09135826 0.09132751 0.09041006 0.08964638 0.08782685]","(np.float64(1.0095438053175572), np.float64(1.0082468846730328), np.float64(1.0077957818401553), np.float64(1.0074574547154966), np.float64(1.006442473341521), np.float64(1.005145552696997), np.float64(1.005089164842887), np.float64(1.0047508377182284), np.float64(0.9946574118325833), np.float64(0.9862556215702304), np.float64(0.966237933361269))","('DyS', 'X', 'ACC', 'MAX', 'SORD', 'SMM', 'MS', 'HDy', 'CC', 'PACC', 'PCC')","[0.09358171 0.09323121 0.09321528 0.09321528 0.09307721 0.09304535
 0.09293914 0.09260989 0.08852614 0.0846548  0.08190398]","(np.float64(1.0312032403870823), np.float64(1.0273410804436984), np.float64(1.0271655277189995), np.float64(1.0271655277189995), np.float64(1.025644070771606), np.float64(1.0252929653222074), np.float64(1.0241226138242125), np.float64(1.0204945241804277), np.float64(0.9754945090825192), np.float64(0.9328351969806009), np.float64(0.90252309318253))"
namao,"('DyS', 'MS', 'MAX', 'SMM', 'SORD', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09216335 0.09201861 0.09200827 0.09200827 0.09196692 0.09195658
 0.09170328 0.09163608 0.08975446 0.08839494 0.08638925]","(np.float64(1.0141793963578294), np.float64(1.0125866550958689), np.float64(1.0124728878628717), np.float64(1.0124728878628717), np.float64(1.0120178189308833), np.float64(1.0119040516978859), np.float64(1.009116754489455), np.float64(1.0083772674749736), np.float64(0.987671631069488), np.float64(0.9727112399303597), np.float64(0.9506403967289074))","('DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.0918789  0.09171501 0.09163819 0.09162283 0.0914487  0.09140261
 0.09132066 0.09106972 0.09095192 0.08917992 0.08777154]","(np.float64(1.0108350694067791), np.float64(1.0090320401285129), np.float64(1.0081868701543257), np.float64(1.0080178361594883), np.float64(1.0061021175513303), np.float64(1.005595015566818), np.float64(1.0046935009276852), np.float64(1.00193261234534), np.float64(1.000636685051586), np.float64(0.9811414309803336), np.float64(0.9656466481202338))"
occupancy,"('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09267136 0.0925251  0.09249375 0.0924154  0.09214899 0.09176244
 0.09169976 0.09157962 0.09020058 0.08742682 0.08507618]","(np.float64(1.0200255532933142), np.float64(1.0184156603009007), np.float64(1.018070683231098), np.float64(1.0172082405565908), np.float64(1.0142759354632667), np.float64(1.0100212182690311), np.float64(1.0093312641294254), np.float64(1.0080088520285142), np.float64(0.9928298609571881), np.float64(0.9622993902796342), np.float64(0.9364261100444191))","('SORD', 'MS', 'MAX', 'DyS', 'SMM', 'ACC', 'CC', 'X', 'HDy', 'PACC', 'PCC')","[0.09130868 0.09129858 0.09128847 0.09127332 0.09117227 0.09116217
 0.0911268  0.09112175 0.09055084 0.08996982 0.08972731]","(np.float64(1.0044280813653907), np.float64(1.004316927170406), np.float64(1.0042057729754217), np.float64(1.0040390416829452), np.float64(1.0029274997331008), np.float64(1.002816345538116), np.float64(1.0024273058556707), np.float64(1.0023717287581786), np.float64(0.9960915167415575), np.float64(0.9897001505299524), np.float64(0.987032449850326))"
page-blocks,"('SORD', 'DyS', 'SMM', 'MS', 'X', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC')","[0.09394357 0.09384283 0.0937898  0.09369436 0.09366254 0.09344514
 0.09330197 0.09309517 0.0874533  0.08237879 0.08139253]","(np.float64(1.0359520146725), np.float64(1.034841030563848), np.float64(1.0342563020856101), np.float64(1.0332037908247824), np.float64(1.0328529537378395), np.float64(1.0304555669770648), np.float64(1.028876800085823), np.float64(1.0265963590206955), np.float64(0.9643812489361979), np.float64(0.908422733568844), np.float64(0.8975467838736215))","('SORD', 'DyS', 'SMM', 'MS', 'X', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC')","[0.09394357 0.09384283 0.0937898  0.09369436 0.09366254 0.09344514
 0.09330197 0.09309517 0.0874533  0.08237879 0.08139253]","(np.float64(1.0359520146725), np.float64(1.034841030563848), np.float64(1.0342563020856101), np.float64(1.0332037908247824), np.float64(1.0328529537378395), np.float64(1.0304555669770648), np.float64(1.028876800085823), np.float64(1.0265963590206955), np.float64(0.9643812489361979), np.float64(0.908422733568844), np.float64(0.8975467838736215))"
parity5_plus_5,"('PCC', 'CC', 'SMM', 'ACC', 'MS', 'HDy', 'SORD', 'DyS', 'MAX', 'X', 'PACC')","[0.09739535 0.09532938 0.09383287 0.09349517 0.09125041 0.09080013
 0.09054189 0.09029026 0.08796604 0.08613183 0.08296666]","(np.float64(1.0732254955262441), np.float64(1.050460002982915), np.float64(1.0339696141534527), np.float64(1.0302483317184854), np.float64(1.005512748474291), np.float64(1.0005510385610017), np.float64(0.9977053519930854), np.float64(0.9949326317474233), np.float64(0.9693214526361782), np.float64(0.9491097813717483), np.float64(0.914231879334212))","('SMM', 'MS', 'PCC', 'PACC', 'CC', 'SORD', 'ACC', 'MAX', 'X', 'DyS', 'HDy')","[0.09340742 0.09239823 0.09228469 0.09149626 0.09148995 0.09038614
 0.09024107 0.09024107 0.09024107 0.08948418 0.08832991]","(np.float64(1.0277008186576768), np.float64(1.01659730290474), np.float64(1.0153481573825345), np.float64(1.006673535700552), np.float64(1.0066041387270963), np.float64(0.9944596683723216), np.float64(0.9928635379828366), np.float64(0.9928635379828366), np.float64(0.9928635379828366), np.float64(0.9845359011681337), np.float64(0.9718362550257119))"
pendigits,"('DyS', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09227696 0.0919225  0.09191222 0.09186085 0.09185058 0.09183003
 0.09159372 0.09141906 0.09039678 0.08791557 0.08702172]","(np.float64(1.0153756462311507), np.float64(1.0114753360958402), np.float64(1.01136228362815), np.float64(1.010797021289699), np.float64(1.010683968822009), np.float64(1.0104578638866286), np.float64(1.007857657129755), np.float64(1.0059357651790224), np.float64(0.9946870446438508), np.float64(0.9673848736966765), np.float64(0.9575493090076324))","('DyS', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'SMM', 'CC', 'PACC', 'HDy', 'PCC')","[0.09148101 0.09141521 0.09135954 0.09125325 0.09122795 0.09122795
 0.09121276 0.09064085 0.09058517 0.09020052 0.08939579]","(np.float64(1.0063333944686232), np.float64(1.0056096093481919), np.float64(1.0049971757847498), np.float64(1.0038279844363607), np.float64(1.003549605543887), np.float64(1.003549605543887), np.float64(1.003382578208403), np.float64(0.9970912152384994), np.float64(0.9964787816750574), np.float64(0.9922474225094586), np.float64(0.9833949737287977))"
phoneme,"('DyS', 'MS', 'HDy', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09455309 0.09419701 0.0941751  0.09402719 0.09395597 0.09356702
 0.09347937 0.09157295 0.08654943 0.08217783 0.08174505]","(np.float64(1.0428068330159301), np.float64(1.038879661768453), np.float64(1.038637989691685), np.float64(1.037006703173502), np.float64(1.0362212689240067), np.float64(1.0319315895613774), np.float64(1.030964901254306), np.float64(1.009939430575504), np.float64(0.9545361069764763), np.float64(0.9063225276612918), np.float64(0.9015495041451272))","('DyS', 'HDy', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09475374 0.094464   0.09405399 0.09395559 0.09391732 0.09347451
 0.09344171 0.09196567 0.0863458  0.08213637 0.08149128]","(np.float64(1.0451244414527079), np.float64(1.0419286331541984), np.float64(1.0374062629204586), np.float64(1.036320894064361), np.float64(1.0358988061758787), np.float64(1.0310146463234398), np.float64(1.0306528567047406), np.float64(1.0143723238632771), np.float64(0.95238570252615), np.float64(0.9059560347930876), np.float64(0.8988408389586702))"
php50jXam,"('DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09153672 0.09130928 0.09126885 0.0912638  0.09125369 0.09113744
 0.09112734 0.09111723 0.09063709 0.0898537  0.08949486]","(np.float64(1.0069471556800638), np.float64(1.004445266076568), np.float64(1.004000485702613), np.float64(1.0039448881558686), np.float64(1.0038336930623801), np.float64(1.0025549494872599), np.float64(1.0024437543937712), np.float64(1.0023325593002828), np.float64(0.9970507923595691), np.float64(0.9884331726141943), np.float64(0.9844857467953453))","('DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09153672 0.09130928 0.09126885 0.0912638  0.09125369 0.09113744
 0.09112734 0.09111723 0.09063709 0.0898537  0.08949486]","(np.float64(1.0069471556800638), np.float64(1.004445266076568), np.float64(1.004000485702613), np.float64(1.0039448881558686), np.float64(1.0038336930623801), np.float64(1.0025549494872599), np.float64(1.0024437543937712), np.float64(1.0023325593002828), np.float64(0.9970507923595691), np.float64(0.9884331726141943), np.float64(0.9844857467953453))"
phpGUrE90,"('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PACC', 'CC', 'PCC')","[0.09346407 0.09304991 0.09285876 0.0927207  0.09214193 0.09131891
 0.09111714 0.09010828 0.08992774 0.08916844 0.08412412]","(np.float64(1.0288616513490934), np.float64(1.0243024834929744), np.float64(1.0221982521747655), np.float64(1.020678529556059), np.float64(1.0143073847314823), np.float64(1.005247499889194), np.float64(1.0030263668310848), np.float64(0.9919207015405382), np.float64(0.9899333719622299), np.float64(0.9815748975593446), np.float64(0.9260465711066113))","('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'PACC', 'X', 'CC', 'PCC')","[0.09346163 0.09292055 0.09281976 0.09257574 0.0920824  0.09168985
 0.09132913 0.0899499  0.08993929 0.08910114 0.0841306 ]","(np.float64(1.0288313699688494), np.float64(1.0228750925006986), np.float64(1.0217655898350628), np.float64(1.0190794254866808), np.float64(1.0136487019127791), np.float64(1.0093274810045127), np.float64(1.005356629359079), np.float64(0.9901739613030083), np.float64(0.9900571715487307), np.float64(0.9808307809608108), np.float64(0.9261147810818182))"
phpMD2hR6,"('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09176317 0.09164529 0.09160428 0.09157353 0.09148127 0.09136339
 0.09135826 0.09132751 0.09041006 0.08964638 0.08782685]","(np.float64(1.0095438053175572), np.float64(1.0082468846730328), np.float64(1.0077957818401553), np.float64(1.0074574547154966), np.float64(1.006442473341521), np.float64(1.005145552696997), np.float64(1.005089164842887), np.float64(1.0047508377182284), np.float64(0.9946574118325833), np.float64(0.9862556215702304), np.float64(0.966237933361269))","('DyS', 'MAX', 'SMM', 'HDy', 'MS', 'SORD', 'X', 'ACC', 'PCC', 'CC', 'PACC')","[0.09586815 0.09513326 0.09481984 0.09438755 0.09438755 0.09431731
 0.09307447 0.09218287 0.08497984 0.08353166 0.07731749]","(np.float64(1.058834427993324), np.float64(1.0507177528011167), np.float64(1.047256229557381), np.float64(1.0424817147384355), np.float64(1.0424817147384355), np.float64(1.041705856080357), np.float64(1.0279791259758884), np.float64(1.018131689161813), np.float64(0.9385763359911328), np.float64(0.9225817113476653), np.float64(0.8539480608253228))"
phpV5QYya,"('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09359954 0.09355691 0.09348229 0.09346098 0.09298665 0.09280011
 0.09234177 0.09127053 0.09105202 0.08339879 0.08205041]","(np.float64(1.031486856588397), np.float64(1.0310169944107321), np.float64(1.0301947355998196), np.float64(1.029959804510987), np.float64(1.0247325877844693), np.float64(1.022676940757187), np.float64(1.017625922347293), np.float64(1.0058206351334718), np.float64(1.0034125914729413), np.float64(0.9190723305821578), np.float64(0.9042129392135172))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'X', 'MAX', 'ACC', 'PACC', 'CC', 'PCC')","[0.09194774 0.09185519 0.09169579 0.09162895 0.09156725 0.09126388
 0.09126388 0.09120218 0.09042062 0.08917115 0.08798338]","(np.float64(1.0115868162343278), np.float64(1.0105685687690749), np.float64(1.008814920356695), np.float64(1.008079519409568), np.float64(1.0074006877660662), np.float64(1.0040630988521817), np.float64(1.0040630988521815), np.float64(1.0033842672086801), np.float64(0.9947857330576563), np.float64(0.981039392276743), np.float64(0.967971883139332))"
phpWfYmlu,"('DyS', 'SORD', 'MS', 'SMM', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09384066 0.09344793 0.09338337 0.09310899 0.09301215 0.09281309
 0.09239884 0.09212984 0.08708886 0.08610433 0.08267194]","(np.float64(1.0337987409107101), np.float64(1.029472169656843), np.float64(1.0287609524644261), np.float64(1.025738279396656), np.float64(1.0246714536080312), np.float64(1.0224785339314135), np.float64(1.017914890280074), np.float64(1.0149514853116717), np.float64(0.9594172762038131), np.float64(0.9485712140194608), np.float64(0.9107581666226479))","('DyS', 'SORD', 'MS', 'SMM', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09375557 0.09357791 0.09344332 0.09338948 0.09278651 0.092625
 0.09231275 0.092232   0.08699372 0.08610541 0.08277832]","(np.float64(1.0328510403460558), np.float64(1.0308938609140146), np.float64(1.0294111492230744), np.float64(1.0288180645466982), np.float64(1.0221755161712855), np.float64(1.0203962621421572), np.float64(1.0169563710191756), np.float64(1.0160667440046114), np.float64(0.9583596049932133), np.float64(0.9485737078330072), np.float64(0.9119210748329619))"
phphQEck0,"('DyS', 'HDy', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09703007 0.09674529 0.09577232 0.09557654 0.09501293 0.09148888
 0.09139989 0.09112698 0.08707492 0.08534849 0.07342368]","(np.float64(1.0731667566077718), np.float64(1.0700171394973534), np.float64(1.0592559477034236), np.float64(1.0570905859400106), np.float64(1.0508569687423068), np.float64(1.0118804570008777), np.float64(1.010896201653872), np.float64(1.0078778185897213), np.float64(0.9630613917893903), np.float64(0.9439668380574779), np.float64(0.8120766215587019))","('DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC')","[0.09388673 0.09342165 0.09296702 0.09291999 0.09290954 0.09268484
 0.09224067 0.09207345 0.08798704 0.08625214 0.08265693]","(np.float64(1.0341874052483857), np.float64(1.0290644515807492), np.float64(1.0240566204674422), np.float64(1.0235385689729617), np.float64(1.0234234464186327), np.float64(1.0209483115005613), np.float64(1.0160556029415828), np.float64(1.0142136420723205), np.float64(0.969200723329718), np.float64(0.9500903793111197), np.float64(0.9104882206219758))"
phplE7q6h,"('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09745626 0.09740868 0.09598151 0.09576743 0.09571391 0.09077232
 0.09030254 0.09009441 0.08711518 0.08577126 0.07361649]","(np.float64(1.0779676480230718), np.float64(1.0774414466056734), np.float64(1.0616554040837272), np.float64(1.0592874977054354), np.float64(1.0586955211108626), np.float64(1.004036348878623), np.float64(0.9988401098818158), np.float64(0.9965379786806986), np.float64(0.9635846149161356), np.float64(0.9487194248746362), np.float64(0.8142749627293929))","('DyS', 'HDy', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09703007 0.09674529 0.09577232 0.09557654 0.09501293 0.09148888
 0.09139989 0.09112698 0.08707492 0.08534849 0.07342368]","(np.float64(1.0731667566077718), np.float64(1.0700171394973534), np.float64(1.0592559477034236), np.float64(1.0570905859400106), np.float64(1.0508569687423068), np.float64(1.0118804570008777), np.float64(1.010896201653872), np.float64(1.0078778185897213), np.float64(0.9630613917893903), np.float64(0.9439668380574779), np.float64(0.8120766215587019))"
phpmPOD5A,"('DyS', 'MAX', 'X', 'SORD', 'SMM', 'MS', 'HDy', 'ACC', 'PCC', 'CC', 'PACC')","[0.10080639 0.10013964 0.10005917 0.09967406 0.09874291 0.09830032
 0.09179949 0.08912673 0.07696425 0.0728143  0.07157276]","(np.float64(1.12572438319228), np.float64(1.1182786339018367), np.float64(1.117380008987473), np.float64(1.1130794468973029), np.float64(1.102681072888236), np.float64(1.0977386358592347), np.float64(1.0251425802774128), np.float64(0.9952953956217568), np.float64(0.8594746585650503), np.float64(0.8131312879814294), np.float64(0.799266789302673))","('HDy', 'SORD', 'SMM', 'PACC', 'PCC', 'X', 'MAX', 'DyS', 'ACC', 'CC', 'MS')","[0.09913951 0.09574072 0.09289911 0.09141562 0.09141562 0.08897099
 0.08897099 0.08825363 0.08773127 0.08773127 0.08773127]","(np.float64(1.0920120863535803), np.float64(1.0545747135809873), np.float64(1.0232746150334098), np.float64(1.0069341224093067), np.float64(1.0069341224093067), np.float64(0.9800068317470527), np.float64(0.9800068317470526), np.float64(0.9721050911823456), np.float64(0.9663513965963938), np.float64(0.9663513965963938), np.float64(0.9663513965963938))"
phpwRjVjk,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'PCC', 'SMM', 'ACC', 'CC', 'PACC')","[0.1051509  0.10155062 0.09841839 0.09841239 0.09159587 0.08897367
 0.08752156 0.08572743 0.08440733 0.08384928 0.07439257]","(np.float64(1.1665625969209958), np.float64(1.126620540884383), np.float64(1.0918709521325298), np.float64(1.0918043820391357), np.float64(1.0161807559431484), np.float64(0.9870896251298152), np.float64(0.9709796625283815), np.float64(0.9510752046034693), np.float64(0.9364297840567112), np.float64(0.9302387653710362), np.float64(0.825324298181533))","('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'PCC', 'ACC', 'SMM', 'CC', 'PACC')","[0.10519162 0.10232221 0.09820758 0.09820156 0.09168072 0.08817968
 0.08767437 0.08556893 0.08469067 0.08368006 0.07460261]","(np.float64(1.1670640124837746), np.float64(1.1352289040321148), np.float64(1.0895785598372816), np.float64(1.0895118195679911), np.float64(1.0171653676568817), np.float64(0.9783225309296993), np.float64(0.9727163483092813), np.float64(0.9493572540575392), np.float64(0.9396131747410985), np.float64(0.9284008095002625), np.float64(0.8276897431406092))"
phpxijhaP,"('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09121406 0.0911837  0.09117358 0.09113816 0.09111792 0.09100661
 0.09096107 0.09095095 0.0907688  0.09050569 0.08997947]","(np.float64(1.0033687023698101), np.float64(1.0030347530046861), np.float64(1.0029234365496447), np.float64(1.002533828957), np.float64(1.0023111960469173), np.float64(1.0010867150414624), np.float64(1.0005857909937765), np.float64(1.000474474538735), np.float64(0.9984707783479909), np.float64(0.995576550516916), np.float64(0.9897880948547657))","('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09121406 0.0911837  0.09117358 0.09113816 0.09111792 0.09100661
 0.09096107 0.09095095 0.0907688  0.09050569 0.08997947]","(np.float64(1.0033687023698101), np.float64(1.0030347530046861), np.float64(1.0029234365496447), np.float64(1.002533828957), np.float64(1.0023111960469173), np.float64(1.0010867150414624), np.float64(1.0005857909937765), np.float64(1.000474474538735), np.float64(0.9984707783479909), np.float64(0.995576550516916), np.float64(0.9897880948547657))"
pol,"('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09359954 0.09355691 0.09348229 0.09346098 0.09298665 0.09280011
 0.09234177 0.09127053 0.09105202 0.08339879 0.08205041]","(np.float64(1.031486856588397), np.float64(1.0310169944107321), np.float64(1.0301947355998196), np.float64(1.029959804510987), np.float64(1.0247325877844693), np.float64(1.022676940757187), np.float64(1.017625922347293), np.float64(1.0058206351334718), np.float64(1.0034125914729413), np.float64(0.9190723305821578), np.float64(0.9042129392135172))","('DyS', 'MS', 'SMM', 'SORD', 'MAX', 'ACC', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09247524 0.09237612 0.09227177 0.09226133 0.09214133 0.09192221
 0.09172916 0.09144743 0.09012744 0.08832745 0.08492052]","(np.float64(1.0178100994277712), np.float64(1.0167190487810474), np.float64(1.0155705744160746), np.float64(1.0154557269795774), np.float64(1.014134981459859), np.float64(1.0117231852934168), np.float64(1.0095985077182175), np.float64(1.0064976269327917), np.float64(0.991969426215889), np.float64(0.9721582434201126), np.float64(0.9346605554037595))"
pollen,"('DyS', 'X', 'ACC', 'HDy', 'MAX', 'SORD', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.0937447  0.09318039 0.09308988 0.0930047  0.09294614 0.09277578
 0.09238183 0.09223276 0.0883145  0.08590285 0.08242646]","(np.float64(1.0326882897514253), np.float64(1.0264718167932785), np.float64(1.025474835281123), np.float64(1.0245364997402706), np.float64(1.0238913940559344), np.float64(1.0220147229742298), np.float64(1.0176749210977873), np.float64(1.016032833901296), np.float64(0.9728693990220864), np.float64(0.9463027740217036), np.float64(0.9080069547606658))","('PCC', 'CC', 'MS', 'SORD', 'HDy', 'DyS', 'ACC', 'MAX', 'X', 'SMM', 'PACC')","[0.10043696 0.09802707 0.09285227 0.09010786 0.08955488 0.08941152
 0.08923402 0.08923402 0.08775258 0.08756825 0.08582057]","(np.float64(1.1069450330962485), np.float64(1.0803848687247646), np.float64(1.0233519945219745), np.float64(0.9931050084671966), np.float64(0.9870104665009354), np.float64(0.9854304000652381), np.float64(0.983474127335327), np.float64(0.983474127335327), np.float64(0.9671467741664544), np.float64(0.9651152601777007), np.float64(0.9458534979139614))"
puma32H,"('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09345821 0.09341491 0.0932471  0.09323086 0.09275991 0.09252173
 0.09196417 0.09196417 0.08896526 0.085739   0.08273467]","(np.float64(1.0294389290411705), np.float64(1.0289619196740327), np.float64(1.0271135083763727), np.float64(1.0269346298636959), np.float64(1.0217471529960693), np.float64(1.0191236014768101), np.float64(1.0129821058749073), np.float64(1.0129821058749073), np.float64(0.979949207200596), np.float64(0.9444120093488093), np.float64(0.9113194845036057))","('MAX', 'DyS', 'ACC', 'X', 'SORD', 'HDy', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.09319962 0.09319395 0.09300694 0.09300694 0.0929276  0.09271792
 0.09234389 0.09232122 0.08715852 0.08681283 0.08331059]","(np.float64(1.0264740132817152), np.float64(1.0264115978332842), np.float64(1.0243518880350628), np.float64(1.0243518880350628), np.float64(1.0234780717570295), np.float64(1.0211687001650849), np.float64(1.0170492805686426), np.float64(1.0167996187749184), np.float64(0.9599391452543268), np.float64(0.9561318029000392), np.float64(0.9175590557697142))"
puma8NH,"('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09345821 0.09341491 0.0932471  0.09323086 0.09275991 0.09252173
 0.09196417 0.09196417 0.08896526 0.085739   0.08273467]","(np.float64(1.0294389290411705), np.float64(1.0289619196740327), np.float64(1.0271135083763727), np.float64(1.0269346298636959), np.float64(1.0217471529960693), np.float64(1.0191236014768101), np.float64(1.0129821058749073), np.float64(1.0129821058749073), np.float64(0.979949207200596), np.float64(0.9444120093488093), np.float64(0.9113194845036057))","('DyS', 'X', 'ACC', 'HDy', 'MAX', 'SORD', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.0937447  0.09318039 0.09308988 0.0930047  0.09294614 0.09277578
 0.09238183 0.09223276 0.0883145  0.08590285 0.08242646]","(np.float64(1.0326882897514253), np.float64(1.0264718167932785), np.float64(1.025474835281123), np.float64(1.0245364997402706), np.float64(1.0238913940559344), np.float64(1.0220147229742298), np.float64(1.0176749210977873), np.float64(1.016032833901296), np.float64(0.9728693990220864), np.float64(0.9463027740217036), np.float64(0.9080069547606658))"
quake,"('PCC', 'CC', 'MS', 'SORD', 'HDy', 'DyS', 'ACC', 'MAX', 'X', 'SMM', 'PACC')","[0.10043696 0.09802707 0.09285227 0.09010786 0.08955488 0.08941152
 0.08923402 0.08923402 0.08775258 0.08756825 0.08582057]","(np.float64(1.1069450330962485), np.float64(1.0803848687247646), np.float64(1.0233519945219745), np.float64(0.9931050084671966), np.float64(0.9870104665009354), np.float64(0.9854304000652381), np.float64(0.983474127335327), np.float64(0.983474127335327), np.float64(0.9671467741664544), np.float64(0.9651152601777007), np.float64(0.9458534979139614))","('PCC', 'DyS', 'MAX', 'HDy', 'SORD', 'SMM', 'ACC', 'X', 'CC', 'MS', 'PACC')","[0.09650547 0.09569624 0.09557782 0.09491334 0.09249225 0.09166987
 0.09050538 0.09020274 0.08614347 0.08391317 0.08238026]","(np.float64(1.0641884037070297), np.float64(1.055264918092525), np.float64(1.0539590421489387), np.float64(1.0466316271321499), np.float64(1.0199337189521667), np.float64(1.0108651360105967), np.float64(0.9980240225653327), np.float64(0.9946867840428351), np.float64(0.9499242586432441), np.float64(0.9253302617057055), np.float64(0.9084264231026185))"
