,predicted_ranking,predicted_ranking_weights,predicted_ranking_arr,true_ranking,true_ranking_weights,true_ranking_arr
letter-recognition,"('DyS', 'SMM', 'SORD', 'MAX', 'MS', 'X', 'ACC', 'HDy', 'PCC', 'PACC', 'CC')","[0.09399116 0.09385528 0.09373746 0.09352977 0.09345449 0.09330277
 0.09169077 0.09167741 0.08521083 0.08515277 0.08439729]","(np.float64(1.0373600441340391), np.float64(1.0358603318115107), np.float64(1.0345599471684972), np.float64(1.0322677348189577), np.float64(1.031436933512858), np.float64(1.0297623919152046), np.float64(1.0119711312234145), np.float64(1.0118236066934787), np.float64(0.9404534635568569), np.float64(0.9398126620201598), np.float64(0.931474502609245))","('DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC')","[0.09881881 0.09822924 0.0979229  0.09752408 0.09744894 0.09641431
 0.09632761 0.08969791 0.0816521  0.07460624 0.07135786]","(np.float64(1.099865648641054), np.float64(1.0933037325957276), np.float64(1.0898941095525676), np.float64(1.0854551663454353), np.float64(1.084618843712207), np.float64(1.0731033243777612), np.float64(1.0721383367240367), np.float64(0.9983489474692359), np.float64(0.9087980932036015), np.float64(0.8303767632109234), np.float64(0.7942218924513781))"
magic,"('DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC')","[0.09394259 0.09375319 0.09363954 0.09362872 0.09328237 0.09318496
 0.09308755 0.09114475 0.08755679 0.0835846  0.08319496]","(np.float64(1.035234585567854), np.float64(1.0331473187837341), np.float64(1.0318949587140276), np.float64(1.0317756863257006), np.float64(1.0279589699186154), np.float64(1.0268855184333425), np.float64(1.0258120669441761), np.float64(1.0044026733650875), np.float64(0.9648638768547736), np.float64(0.9210909105981937), np.float64(0.9167971046420686))","('DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC')","[0.09394259 0.09375319 0.09363954 0.09362872 0.09328237 0.09318496
 0.09308755 0.09114475 0.08755679 0.0835846  0.08319496]","(np.float64(1.035234585567515), np.float64(1.0331473187837963), np.float64(1.0318949587135655), np.float64(1.0317756863259242), np.float64(1.0279589699214107), np.float64(1.0268855184326413), np.float64(1.0258120669438717), np.float64(1.0044026733623033), np.float64(0.9648638768592953), np.float64(0.9210909105950298), np.float64(0.916797104639952))"
mozilla,"('DyS', 'SMM', 'SORD', 'HDy', 'MS', 'MAX', 'X', 'ACC', 'CC', 'PACC', 'PCC')","[0.09346932 0.09303004 0.09302041 0.0927731  0.09238986 0.09235955
 0.09235186 0.09127988 0.08691392 0.08646481 0.08594725]","(np.float64(1.0301174811778164), np.float64(1.0252762196899516), np.float64(1.0251700862693913), np.float64(1.0224444192899032), np.float64(1.018220803036934), np.float64(1.0178867794455866), np.float64(1.0178020156267047), np.float64(1.0059878209391302), np.float64(0.9578709733590769), np.float64(0.9529212956980362), np.float64(0.9472173090011172))","('DyS', 'X', 'ACC', 'MAX', 'SORD', 'SMM', 'MS', 'HDy', 'CC', 'PACC', 'PCC')","[0.09358171 0.09323121 0.09321528 0.09321528 0.09307721 0.09304535
 0.09293914 0.09260989 0.08852614 0.0846548  0.08190398]","(np.float64(1.0312032403870823), np.float64(1.0273410804436984), np.float64(1.0271655277189995), np.float64(1.0271655277189995), np.float64(1.025644070771606), np.float64(1.0252929653222074), np.float64(1.0241226138242125), np.float64(1.0204945241804277), np.float64(0.9754945090825192), np.float64(0.9328351969806009), np.float64(0.90252309318253))"
namao,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09331784 0.09299888 0.09297354 0.0928199  0.09263049 0.0923941
 0.0920952  0.09199258 0.08826915 0.08595945 0.08454887]","(np.float64(1.0282833574360664), np.float64(1.0247686798744806), np.float64(1.0244894825336044), np.float64(1.0227965012310762), np.float64(1.0207093778932506), np.float64(1.0181045295396671), np.float64(1.0148109028620644), np.float64(1.0136801342681725), np.float64(0.9726511189626776), np.float64(0.9472001776754786), np.float64(0.9316567686777283))","('DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.0918789  0.09171501 0.09163819 0.09162283 0.0914487  0.09140261
 0.09132066 0.09106972 0.09095192 0.08917992 0.08777154]","(np.float64(1.0108350694067791), np.float64(1.0090320401285129), np.float64(1.0081868701543257), np.float64(1.0080178361594883), np.float64(1.0061021175513303), np.float64(1.005595015566818), np.float64(1.0046935009276852), np.float64(1.00193261234534), np.float64(1.000636685051586), np.float64(0.9811414309803336), np.float64(0.9656466481202338))"
occupancy,"('DyS', 'SMM', 'SORD', 'MS', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09208333 0.09192792 0.09191508 0.09190376 0.09172553 0.09169494
 0.09168214 0.09089936 0.09046268 0.08863538 0.08706988]","(np.float64(1.013473752932095), np.float64(1.011763357526998), np.float64(1.011622022758064), np.float64(1.011497469570065), np.float64(1.0095358334462456), np.float64(1.0091991459162464), np.float64(1.0090582119176423), np.float64(1.0004429423166457), np.float64(0.9956367854248285), np.float64(0.9755254617437338), np.float64(0.9582954445822784))","('SORD', 'MS', 'MAX', 'DyS', 'SMM', 'ACC', 'CC', 'X', 'HDy', 'PACC', 'PCC')","[0.09130868 0.09129858 0.09128847 0.09127332 0.09117227 0.09116217
 0.0911268  0.09112175 0.09055084 0.08996982 0.08972731]","(np.float64(1.0044280813653907), np.float64(1.004316927170406), np.float64(1.0042057729754217), np.float64(1.0040390416829452), np.float64(1.0029274997331008), np.float64(1.002816345538116), np.float64(1.0024273058556707), np.float64(1.0023717287581786), np.float64(0.9960915167415575), np.float64(0.9897001505299524), np.float64(0.987032449850326))"
page-blocks,"('SORD', 'DyS', 'SMM', 'MS', 'X', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC')","[0.09394357 0.09384283 0.0937898  0.09369436 0.09366254 0.09344514
 0.09330197 0.09309517 0.0874533  0.08237879 0.08139253]","(np.float64(1.0359520146681318), np.float64(1.0348410305595837), np.float64(1.034256302082488), np.float64(1.0332037908214555), np.float64(1.0328529537337483), np.float64(1.0304555669727715), np.float64(1.0288768000821766), np.float64(1.0265963590177976), np.float64(0.9643812489408231), np.float64(0.9084227335794435), np.float64(0.8975467838851177))","('SORD', 'DyS', 'SMM', 'MS', 'X', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC')","[0.09394357 0.09384283 0.0937898  0.09369436 0.09366254 0.09344514
 0.09330197 0.09309517 0.0874533  0.08237879 0.08139253]","(np.float64(1.0359520146725), np.float64(1.034841030563848), np.float64(1.0342563020856101), np.float64(1.0332037908247824), np.float64(1.0328529537378395), np.float64(1.0304555669770648), np.float64(1.028876800085823), np.float64(1.0265963590206955), np.float64(0.9643812489361979), np.float64(0.908422733568844), np.float64(0.8975467838736215))"
parity5_plus_5,"('DyS', 'HDy', 'SORD', 'SMM', 'MS', 'MAX', 'ACC', 'X', 'CC', 'PCC', 'PACC')","[0.0934287  0.0933452  0.09308427 0.09265762 0.09260181 0.0921889
 0.09155698 0.09030742 0.08914677 0.08809568 0.08358666]","(np.float64(1.0302407516332959), np.float64(1.0293200048665587), np.float64(1.0264427335560062), np.float64(1.0217380076093998), np.float64(1.0211226074303454), np.float64(1.0165694411069006), np.float64(1.009601314321018), np.float64(0.9958222962500173), np.float64(0.9830238243682653), np.float64(0.9714334102940071), np.float64(0.9217122766268782))","('SMM', 'MS', 'PCC', 'PACC', 'CC', 'SORD', 'ACC', 'MAX', 'X', 'DyS', 'HDy')","[0.09340742 0.09239823 0.09228469 0.09149626 0.09148995 0.09038614
 0.09024107 0.09024107 0.09024107 0.08948418 0.08832991]","(np.float64(1.0277008186576768), np.float64(1.01659730290474), np.float64(1.0153481573825345), np.float64(1.006673535700552), np.float64(1.0066041387270963), np.float64(0.9944596683723216), np.float64(0.9928635379828366), np.float64(0.9928635379828366), np.float64(0.9928635379828366), np.float64(0.9845359011681337), np.float64(0.9718362550257119))"
pendigits,"('DyS', 'SMM', 'SORD', 'MS', 'X', 'MAX', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09236974 0.09224353 0.09222771 0.09219987 0.09200066 0.09194852
 0.09188557 0.09138939 0.09019462 0.08741982 0.08612057]","(np.float64(1.0168299040220388), np.float64(1.0154405646033093), np.float64(1.0152663689825578), np.float64(1.0149599222694357), np.float64(1.0127669760604172), np.float64(1.0121930117111364), np.float64(1.0115000055753507), np.float64(1.0060378909735181), np.float64(0.9928856049781332), np.float64(0.9623399385830215), np.float64(0.9480373797364822))","('DyS', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'SMM', 'CC', 'PACC', 'HDy', 'PCC')","[0.09148101 0.09141521 0.09135954 0.09125325 0.09122795 0.09122795
 0.09121276 0.09064085 0.09058517 0.09020052 0.08939579]","(np.float64(1.0063333944686232), np.float64(1.0056096093481919), np.float64(1.0049971757847498), np.float64(1.0038279844363607), np.float64(1.003549605543887), np.float64(1.003549605543887), np.float64(1.003382578208403), np.float64(0.9970912152384994), np.float64(0.9964787816750574), np.float64(0.9922474225094586), np.float64(0.9833949737287977))"
phoneme,"('DyS', 'MS', 'HDy', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09455309 0.09419701 0.0941751  0.09402719 0.09395597 0.09356702
 0.09347937 0.09157295 0.08654943 0.08217783 0.08174505]","(np.float64(1.0428068330141578), np.float64(1.0388796617660858), np.float64(1.0386379896864546), np.float64(1.0370067031724222), np.float64(1.0362212689228958), np.float64(1.0319315895606216), np.float64(1.030964901253236), np.float64(1.0099394305763483), np.float64(0.9545361069743716), np.float64(0.9063225276684874), np.float64(0.9015495041528279))","('DyS', 'HDy', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09475374 0.094464   0.09405399 0.09395559 0.09391732 0.09347451
 0.09344171 0.09196567 0.0863458  0.08213637 0.08149128]","(np.float64(1.0451244414527079), np.float64(1.0419286331541984), np.float64(1.0374062629204586), np.float64(1.036320894064361), np.float64(1.0358988061758787), np.float64(1.0310146463234398), np.float64(1.0306528567047406), np.float64(1.0143723238632771), np.float64(0.95238570252615), np.float64(0.9059560347930876), np.float64(0.8988408389586702))"
php50jXam,"('DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09153672 0.09130928 0.09126885 0.0912638  0.09125369 0.09113744
 0.09112734 0.09111723 0.09063709 0.0898537  0.08949486]","(np.float64(1.0069471556821938), np.float64(1.0044452660783616), np.float64(1.0040004857045222), np.float64(1.0039448881579045), np.float64(1.003833693063983), np.float64(1.002554949489464), np.float64(1.0024437543936495), np.float64(1.0023325593023655), np.float64(0.9970507923556631), np.float64(0.988433172609424), np.float64(0.9844857467926731))","('DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09153672 0.09130928 0.09126885 0.0912638  0.09125369 0.09113744
 0.09112734 0.09111723 0.09063709 0.0898537  0.08949486]","(np.float64(1.0069471556800638), np.float64(1.004445266076568), np.float64(1.004000485702613), np.float64(1.0039448881558686), np.float64(1.0038336930623801), np.float64(1.0025549494872599), np.float64(1.0024437543937712), np.float64(1.0023325593002828), np.float64(0.9970507923595691), np.float64(0.9884331726141943), np.float64(0.9844857467953453))"
phpGUrE90,"('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PACC', 'CC', 'PCC')","[0.09346407 0.09304991 0.09285876 0.0927207  0.09214193 0.09131891
 0.09111714 0.09010828 0.08992774 0.08916844 0.08412412]","(np.float64(1.0288616513487794), np.float64(1.024302483495425), np.float64(1.0221982521767032), np.float64(1.0206785295566665), np.float64(1.0143073847347546), np.float64(1.0052474998898082), np.float64(1.0030263668356458), np.float64(0.9919207015466456), np.float64(0.9899333719529869), np.float64(0.9815748975527373), np.float64(0.9260465711071892))","('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'PACC', 'X', 'CC', 'PCC')","[0.09346163 0.09292055 0.09281976 0.09257574 0.0920824  0.09168985
 0.09132913 0.0899499  0.08993929 0.08910114 0.0841306 ]","(np.float64(1.0288313699688494), np.float64(1.0228750925006986), np.float64(1.0217655898350628), np.float64(1.0190794254866808), np.float64(1.0136487019127791), np.float64(1.0093274810045127), np.float64(1.005356629359079), np.float64(0.9901739613030083), np.float64(0.9900571715487307), np.float64(0.9808307809608108), np.float64(0.9261147810818182))"
phpMD2hR6,"('DyS', 'SORD', 'HDy', 'MAX', 'MS', 'SMM', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09404594 0.0934951  0.093465   0.09312489 0.09283565 0.0923338
 0.09212706 0.09147293 0.08697523 0.08567929 0.08444511]","(np.float64(1.0365890165961984), np.float64(1.0305175335337573), np.float64(1.0301858234876304), np.float64(1.0264370596995105), np.float64(1.023248979608085), np.float64(1.0177175235784435), np.float64(1.0154388472773346), np.float64(1.0082288815701232), np.float64(0.9586545714281478), np.float64(0.9443704378264142), np.float64(0.9307671532909971))","('DyS', 'MAX', 'SMM', 'HDy', 'MS', 'SORD', 'X', 'ACC', 'PCC', 'CC', 'PACC')","[0.09586815 0.09513326 0.09481984 0.09438755 0.09438755 0.09431731
 0.09307447 0.09218287 0.08497984 0.08353166 0.07731749]","(np.float64(1.058834427993324), np.float64(1.0507177528011167), np.float64(1.047256229557381), np.float64(1.0424817147384355), np.float64(1.0424817147384355), np.float64(1.041705856080357), np.float64(1.0279791259758884), np.float64(1.018131689161813), np.float64(0.9385763359911328), np.float64(0.9225817113476653), np.float64(0.8539480608253228))"
phpV5QYya,"('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'HDy', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09329807 0.09308916 0.09303746 0.09300185 0.09240626 0.09234715
 0.09234286 0.09223131 0.08745719 0.08634418 0.08444452]","(np.float64(1.0279148935694666), np.float64(1.0256132021356317), np.float64(1.0250436342206866), np.float64(1.0246513174537655), np.float64(1.0180893298614129), np.float64(1.0174381793974416), np.float64(1.017390829976381), np.float64(1.0161618404765034), np.float64(0.9635627962134208), np.float64(0.9513002331261659), np.float64(0.93037060557673))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'X', 'MAX', 'ACC', 'PACC', 'CC', 'PCC')","[0.09194774 0.09185519 0.09169579 0.09162895 0.09156725 0.09126388
 0.09126388 0.09120218 0.09042062 0.08917115 0.08798338]","(np.float64(1.0115868162343278), np.float64(1.0105685687690749), np.float64(1.008814920356695), np.float64(1.008079519409568), np.float64(1.0074006877660662), np.float64(1.0040630988521817), np.float64(1.0040630988521815), np.float64(1.0033842672086801), np.float64(0.9947857330576563), np.float64(0.981039392276743), np.float64(0.967971883139332))"
phpWfYmlu,"('DyS', 'SORD', 'MS', 'SMM', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09384066 0.09344793 0.09338337 0.09310899 0.09301215 0.09281309
 0.09239884 0.09212984 0.08708886 0.08610433 0.08267194]","(np.float64(1.0337987409114826), np.float64(1.0294721696570852), np.float64(1.0287609524632981), np.float64(1.0257382793930372), np.float64(1.0246714536096149), np.float64(1.022478533932323), np.float64(1.0179148902766482), np.float64(1.0149514853105355), np.float64(0.9594172761998488), np.float64(0.9485712140219774), np.float64(0.9107581666327285))","('DyS', 'SORD', 'MS', 'SMM', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09375557 0.09357791 0.09344332 0.09338948 0.09278651 0.092625
 0.09231275 0.092232   0.08699372 0.08610541 0.08277832]","(np.float64(1.0328510403460558), np.float64(1.0308938609140146), np.float64(1.0294111492230744), np.float64(1.0288180645466982), np.float64(1.0221755161712855), np.float64(1.0203962621421572), np.float64(1.0169563710191756), np.float64(1.0160667440046114), np.float64(0.9583596049932133), np.float64(0.9485737078330072), np.float64(0.9119210748329619))"
phphQEck0,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'PCC', 'CC')","[0.09369351 0.0933653  0.09336072 0.09311896 0.0927858  0.09270049
 0.09184013 0.09165939 0.0871708  0.08536005 0.08494484]","(np.float64(1.033519599901813), np.float64(1.0298991400135993), np.float64(1.0298486904254516), np.float64(1.0271818697569184), np.float64(1.0235067511648772), np.float64(1.0225657298434063), np.float64(1.0130751755582408), np.float64(1.011081548515094), np.float64(0.9615685393231534), np.float64(0.9415944386303104), np.float64(0.9370143168838886))","('DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC')","[0.09388673 0.09342165 0.09296702 0.09291999 0.09290954 0.09268484
 0.09224067 0.09207345 0.08798704 0.08625214 0.08265693]","(np.float64(1.0341874052483857), np.float64(1.0290644515807492), np.float64(1.0240566204674422), np.float64(1.0235385689729617), np.float64(1.0234234464186327), np.float64(1.0209483115005613), np.float64(1.0160556029415828), np.float64(1.0142136420723205), np.float64(0.969200723329718), np.float64(0.9500903793111197), np.float64(0.9104882206219758))"
phplE7q6h,"('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09745626 0.09740868 0.09598151 0.09576743 0.09571391 0.09077232
 0.09030254 0.09009441 0.08711518 0.08577126 0.07361649]","(np.float64(1.0779676480170897), np.float64(1.0774414466014037), np.float64(1.061655404080044), np.float64(1.059287497701594), np.float64(1.0586955211078704), np.float64(1.004036348879872), np.float64(0.9988401098844488), np.float64(0.9965379786826761), np.float64(0.9635846149149098), np.float64(0.9487194248751118), np.float64(0.8142749627416224))","('DyS', 'HDy', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09703007 0.09674529 0.09577232 0.09557654 0.09501293 0.09148888
 0.09139989 0.09112698 0.08707492 0.08534849 0.07342368]","(np.float64(1.0731667566077718), np.float64(1.0700171394973534), np.float64(1.0592559477034236), np.float64(1.0570905859400106), np.float64(1.0508569687423068), np.float64(1.0118804570008777), np.float64(1.010896201653872), np.float64(1.0078778185897213), np.float64(0.9630613917893903), np.float64(0.9439668380574779), np.float64(0.8120766215587019))"
phpmPOD5A,"('DyS', 'MAX', 'X', 'SORD', 'SMM', 'MS', 'HDy', 'ACC', 'PCC', 'PACC', 'CC')","[0.09735721 0.09698977 0.09691663 0.09688283 0.09614057 0.09497984
 0.09215264 0.0912389  0.08055948 0.07944045 0.07734168]","(np.float64(1.0806859228262784), np.float64(1.0766071795292589), np.float64(1.0757953414484787), np.float64(1.0754202012238674), np.float64(1.067180881951901), np.float64(1.054296547990544), np.float64(1.0229140495747275), np.float64(1.0127713479129086), np.float64(0.8942275391048343), np.float64(0.8818060529457802), np.float64(0.8585091875379498))","('HDy', 'SORD', 'SMM', 'PACC', 'PCC', 'X', 'MAX', 'DyS', 'ACC', 'CC', 'MS')","[0.09913951 0.09574072 0.09289911 0.09141562 0.09141562 0.08897099
 0.08897099 0.08825363 0.08773127 0.08773127 0.08773127]","(np.float64(1.0920120863535803), np.float64(1.0545747135809873), np.float64(1.0232746150334098), np.float64(1.0069341224093067), np.float64(1.0069341224093067), np.float64(0.9800068317470527), np.float64(0.9800068317470526), np.float64(0.9721050911823456), np.float64(0.9663513965963938), np.float64(0.9663513965963938), np.float64(0.9663513965963938))"
phpwRjVjk,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'PCC', 'SMM', 'ACC', 'CC', 'PACC')","[0.1050472  0.10148269 0.09837366 0.09836439 0.09160863 0.08900007
 0.0874973  0.08578372 0.08447041 0.08387406 0.07449787]","(np.float64(1.1653461905797728), np.float64(1.1258030874763196), np.float64(1.091312893030407), np.float64(1.0912101286116846), np.float64(1.0162647557973006), np.float64(0.9873265719735747), np.float64(0.9706555319076295), np.float64(0.9516457886215641), np.float64(0.937076606906243), np.float64(0.9304609334479105), np.float64(0.8264457415452942))","('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'PCC', 'ACC', 'SMM', 'CC', 'PACC')","[0.10519162 0.10232221 0.09820758 0.09820156 0.09168072 0.08817968
 0.08767437 0.08556893 0.08469067 0.08368006 0.07460261]","(np.float64(1.1670640124837746), np.float64(1.1352289040321148), np.float64(1.0895785598372816), np.float64(1.0895118195679911), np.float64(1.0171653676568817), np.float64(0.9783225309296993), np.float64(0.9727163483092813), np.float64(0.9493572540575392), np.float64(0.9396131747410985), np.float64(0.9284008095002625), np.float64(0.8276897431406092))"
phpxijhaP,"('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09121406 0.0911837  0.09117358 0.09113816 0.09111792 0.09100661
 0.09096107 0.09095095 0.0907688  0.09050569 0.08997947]","(np.float64(1.0033687023728464), np.float64(1.003034753009312), np.float64(1.002923436553759), np.float64(1.002533828961667), np.float64(1.0023111960500986), np.float64(1.0010867150437048), np.float64(1.0005857909956946), np.float64(1.0004744745422998), np.float64(0.9984707783413007), np.float64(0.9955765505099481), np.float64(0.9897880948444783))","('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09121406 0.0911837  0.09117358 0.09113816 0.09111792 0.09100661
 0.09096107 0.09095095 0.0907688  0.09050569 0.08997947]","(np.float64(1.0033687023698101), np.float64(1.0030347530046861), np.float64(1.0029234365496447), np.float64(1.002533828957), np.float64(1.0023111960469173), np.float64(1.0010867150414624), np.float64(1.0005857909937765), np.float64(1.000474474538735), np.float64(0.9984707783479909), np.float64(0.995576550516916), np.float64(0.9897880948547657))"
pol,"('DyS', 'SMM', 'SORD', 'MS', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09362986 0.09345892 0.09328745 0.09278467 0.09269804 0.09266501
 0.09223298 0.09140671 0.08817929 0.08590524 0.08375183]","(np.float64(1.0318744518545955), np.float64(1.029990580121802), np.float64(1.0281007635565662), np.float64(1.0225598148627357), np.float64(1.021604999968478), np.float64(1.0212409974273031), np.float64(1.0164797171102653), np.float64(1.0073736260051667), np.float64(0.9718048403258632), np.float64(0.9467431035738335), np.float64(0.9230107777540298))","('DyS', 'MS', 'SMM', 'SORD', 'MAX', 'ACC', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09247524 0.09237612 0.09227177 0.09226133 0.09214133 0.09192221
 0.09172916 0.09144743 0.09012744 0.08832745 0.08492052]","(np.float64(1.0178100994277712), np.float64(1.0167190487810474), np.float64(1.0155705744160746), np.float64(1.0154557269795774), np.float64(1.014134981459859), np.float64(1.0117231852934168), np.float64(1.0095985077182175), np.float64(1.0064976269327917), np.float64(0.991969426215889), np.float64(0.9721582434201126), np.float64(0.9346605554037595))"
pollen,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'SMM', 'ACC', 'X', 'CC', 'PCC', 'PACC')","[0.09463547 0.09430391 0.09387471 0.09334722 0.0923091  0.09142712
 0.0910741  0.09091099 0.08762415 0.08755864 0.08293459]","(np.float64(1.0445056830405641), np.float64(1.0408461982263715), np.float64(1.0361089884343442), np.float64(1.0302870407678297), np.float64(1.0188291259333992), np.float64(1.0090946517405817), np.float64(1.0051982383153626), np.float64(1.0033979890829712), np.float64(0.967120680584218), np.float64(0.9663976446434123), np.float64(0.9153612599307914))","('PCC', 'CC', 'MS', 'SORD', 'HDy', 'DyS', 'ACC', 'MAX', 'X', 'SMM', 'PACC')","[0.10043696 0.09802707 0.09285227 0.09010786 0.08955488 0.08941152
 0.08923402 0.08923402 0.08775258 0.08756825 0.08582057]","(np.float64(1.1069450330962485), np.float64(1.0803848687247646), np.float64(1.0233519945219745), np.float64(0.9931050084671966), np.float64(0.9870104665009354), np.float64(0.9854304000652381), np.float64(0.983474127335327), np.float64(0.983474127335327), np.float64(0.9671467741664544), np.float64(0.9651152601777007), np.float64(0.9458534979139614))"
puma32H,"('DyS', 'SORD', 'SMM', 'MAX', 'HDy', 'MS', 'ACC', 'X', 'CC', 'PACC', 'PCC')","[0.09310192 0.09293119 0.0927072  0.09253374 0.09228733 0.09219058
 0.09190465 0.09186898 0.08778941 0.0867249  0.08596009]","(np.float64(1.025771003187832), np.float64(1.0238898987480847), np.float64(1.0214220641421257), np.float64(1.0195109158937599), np.float64(1.0167960457479066), np.float64(1.015730034317417), np.float64(1.01257974780346), np.float64(1.0121867756929088), np.float64(0.9672392196884956), np.float64(0.9555107063378485), np.float64(0.9470843141364511))","('MAX', 'DyS', 'ACC', 'X', 'SORD', 'HDy', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.09319962 0.09319395 0.09300694 0.09300694 0.0929276  0.09271792
 0.09234389 0.09232122 0.08715852 0.08681283 0.08331059]","(np.float64(1.0264740132817152), np.float64(1.0264115978332842), np.float64(1.0243518880350628), np.float64(1.0243518880350628), np.float64(1.0234780717570295), np.float64(1.0211687001650849), np.float64(1.0170492805686426), np.float64(1.0167996187749184), np.float64(0.9599391452543268), np.float64(0.9561318029000392), np.float64(0.9175590557697142))"
puma8NH,"('DyS', 'SORD', 'SMM', 'MS', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.0930564  0.09280726 0.09276433 0.09273992 0.09242181 0.09239954
 0.09208697 0.0918409  0.08872975 0.08672201 0.08443111]","(np.float64(1.0247941741387965), np.float64(1.022050452453039), np.float64(1.0215777587951655), np.float64(1.0213088918197382), np.float64(1.017805670137865), np.float64(1.017560409783281), np.float64(1.0141182724387086), np.float64(1.0114083206858662), np.float64(0.9771464793851009), np.float64(0.9550359671900857), np.float64(0.9298072366766514))","('DyS', 'X', 'ACC', 'HDy', 'MAX', 'SORD', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.0937447  0.09318039 0.09308988 0.0930047  0.09294614 0.09277578
 0.09238183 0.09223276 0.0883145  0.08590285 0.08242646]","(np.float64(1.0326882897514253), np.float64(1.0264718167932785), np.float64(1.025474835281123), np.float64(1.0245364997402706), np.float64(1.0238913940559344), np.float64(1.0220147229742298), np.float64(1.0176749210977873), np.float64(1.016032833901296), np.float64(0.9728693990220864), np.float64(0.9463027740217036), np.float64(0.9080069547606658))"
quake,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'SMM', 'ACC', 'X', 'PCC', 'CC', 'PACC')","[0.09492864 0.09469334 0.09390199 0.0932922  0.09224052 0.09070459
 0.09034595 0.09025788 0.08874112 0.08851114 0.08238262]","(np.float64(1.048009999051357), np.float64(1.045412318040212), np.float64(1.0366758188851273), np.float64(1.0299437000469045), np.float64(1.0183331984680202), np.float64(1.0013765439166105), np.float64(0.9974172451826798), np.float64(0.9964448632158074), np.float64(0.9796998978558311), np.float64(0.9771609453738662), np.float64(0.9095022608116963))","('PCC', 'DyS', 'MAX', 'HDy', 'SORD', 'SMM', 'ACC', 'X', 'CC', 'MS', 'PACC')","[0.09650547 0.09569624 0.09557782 0.09491334 0.09249225 0.09166987
 0.09050538 0.09020274 0.08614347 0.08391317 0.08238026]","(np.float64(1.0641884037070297), np.float64(1.055264918092525), np.float64(1.0539590421489387), np.float64(1.0466316271321499), np.float64(1.0199337189521667), np.float64(1.0108651360105967), np.float64(0.9980240225653327), np.float64(0.9946867840428351), np.float64(0.9499242586432441), np.float64(0.9253302617057055), np.float64(0.9084264231026185))"
