,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
cpu_act,0.0440229256267825,0.2182024434110785,0.5599459676184508,0.5447267300520143,0.0091217201613951,0.7455533808713061,0.0418745699070371,0.0,0.0,0.0,0.0975682816588665,0.0544906248747992,0.8480100986728669,0.2409132077679238,0.5692448532063222,8.378517213110764e-15,1.6643386341712073e-14,5.377134276472306e-27,5.5182419604044655e-27,0.7496758003129462,0.0638519032741985,9.180881225791758e-05,0.0,0.4287424061634677,7.123059988740657e-14,8.51205216340927e-14,4.4556990698043586e-12,1.0650724457683626e-14,1.0293268742275212e-14,0.0047320039643475,5.960831358408432e-14,5.828087221696954e-14,0.5833688559080453,0.5114694451294991,0.0095054604668198,0.0181274014596269,0.061973986228003,0.4781420735177961,0.2159070513585032,0.00460946444114,0.0343371776138121,2.473405535486839e-10,2.8767684926010003e-10,0.0,0.0653562653562654,0.0,0.8537158742646389,0.0374734617242951,5.4825873130307544e-14,5.3605752149975363e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3661809495443118,0.3369813925633088,0.8280889659936348,0.0529983557330463,0.061973986228003,0.0325280477798107,0.0880359704782418,0.0732358550540368,0.0513509328489908,0.0309067688378033,0.0244302395026126,0.0196280991735537,0.0,0.0,0.0,0.119047619047619,0.0,0.0294685257952035,0.0,0.0196280991735537,0.0387453874538745,0.0004466569052868,0.0,0.6844324788940115,0.0412720444713045,0.0,0.6245078444584238,0.060096292697789,0.0,0.0,0.0,0.0,0.0,0.0,0.1365200483311885,0.0943104938499516,0.0031700865794941,0.0032960352909243,1.6597414774409542e-11,9.587180226121121e-14,0.4622217207378723,0.2025956355364296,0.0577263572541059,0.3744671692877424,0.0260413630540847,0.1967990357042721,0.0,0.0,0.0933687524596615,0.2512520768017161,0.0,0.5898290508441819,0.1756828694279258
default_credit_card_clients,0.093072312051065,0.4106059457909441,0.5238401331649891,0.8411546413197551,0.0026973805048544,0.681058420866281,0.0434154603565626,0.0,0.0,0.0,0.0271032667689881,0.0391041698280459,0.6881731253046579,0.2020151498902951,0.6348777432676095,1.093301352397564e-14,7.668464682923522e-15,8.736123754309834e-28,8.350072068897097e-28,0.558408046633901,0.6453820717292159,0.0009351294428749,0.0,0.6048285807362362,0.0,0.0,5.276144452852118e-13,0.0,0.0,0.0159248195769472,2.9342015112591865e-14,1.6284875449754442e-14,0.5511598347375456,0.8409905695314198,0.016524488742273,0.0439337332624219,0.7234889058913542,0.8183188769826759,0.3952902692690059,0.0001169180101939,0.000373740331292,0.0009061856511922,0.0042786750189232,0.0,0.0201268498942916,0.0,0.6727070472442742,0.0388487812052538,2.5842230371765582e-14,1.617500019548119e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0474085054831111,0.0886019895278979,0.0,0.0540896722948306,0.7234889058913542,0.3460301151648054,0.2805979606686889,0.4367365967365967,0.3681177728541936,0.3449341995668832,0.3286610429109405,0.021694214876033,0.0073529411764705,0.0,0.0,0.1146245059288537,0.0,0.1188247007871112,0.0,0.021694214876033,0.0387453874538745,0.004257030171956,0.0,0.597696244261614,0.0283157955813969,0.0,0.6543452675614554,0.0413487119045122,0.0,0.0,0.0,0.0,0.0,0.0,0.1350807454244147,0.140097638456594,0.1294260816344117,0.231117726896048,1.6532150628986926e-11,9.998713628989423e-15,0.8107308613949711,0.3825712910064305,0.009434436257313,0.2629228866125908,0.0008413056375582,0.0479454081195731,0.0,0.0,0.0850700682716493,0.0581496638089453,0.0,0.666229887650275,0.0360640465471895
delta_ailerons,0.0155982185863066,0.0607640559050248,0.6684801077619225,0.0936211845279183,0.002463884407017,0.887659297389766,0.0395497755706088,0.0,0.0,0.0,0.0629668402127416,0.0668883594616139,0.996441204697557,0.1890839845123494,0.5614852100783292,0.0,1.3591350810829006e-29,9.004091263884783e-42,2.5170044327414048e-42,0.8693478647317119,0.1068133902399997,7.576087363362201e-05,0.0,0.0664909231107828,0.0,0.0,0.0,0.0,0.0,0.0174117082182407,6.6643229975316756e-21,3.054846758741572e-21,0.7089493190948738,0.1443490612824554,0.0002805095087159,0.0001315298947779,0.0827850038255547,0.4590867887262356,0.1706505141809286,0.0033783241111397,0.0135844643374464,1.1203652554638857e-10,1.1157960372006447e-10,0.0,0.0489871086556169,0.0,0.8956959864096958,0.0479224821680424,8.134744056876387e-21,2.539406497624829e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4628264509277602,0.8839674126091172,0.8922090925211814,0.041493822417789,0.0827850038255547,0.1824275502555925,0.1351942612193239,0.1095104895104895,0.088700720159643,0.1810574712643678,0.0449820706777748,0.003099173553719,0.0,0.0,0.0,0.1,0.0,0.0251129859008346,0.0,0.003099173553719,0.0092250922509225,0.0003971164833717,0.0,0.8830608858628042,0.0232337823418405,0.0,0.217188127899389,0.0458694656092908,0.0,0.0,0.0,0.0,0.0,0.0,0.0677407642960603,0.0065078879236406,0.0193615755537026,0.0153272902283053,1.6517719508116338e-11,7.794714684324043e-22,0.4424689834412021,0.1598759157939767,0.0734155476852158,0.40817766721347,0.0229670271977911,0.1508339936671947,0.0,0.0,0.3987603305785124,0.8226491818128436,0.0,0.2436332237241001,0.0920838145179543
eeg,0.0418207152698587,0.0938918765010403,0.7480549877763478,0.0022284767993739,0.0032977382200825,0.0,0.4550273084746579,0.0,0.0,0.0,0.0056345898778146,0.0035771876142827,0.9900570852202925,0.3074567366936754,0.6938092908836402,2.326484873022434e-17,2.473236666499719e-17,3.282441160030835e-30,2.2400564809303524e-30,0.3004292231910234,0.428191066525564,0.001198413827533,0.0,0.1110767300984509,6.343481119179771e-15,8.66372732274953e-17,1.7610975384224642e-15,2.2970109683913165e-14,3.1032133307676874e-16,0.0130557962446024,2.8246756461416505e-17,2.155205252365451e-18,0.827886384735833,0.0087916333726353,1.0,0.7579147774414565,0.209487375669472,0.6018332485237786,0.2278980020329948,0.0011531912827578,0.0032274244062448,5.339134990805189e-09,5.242914391529155e-09,0.0,0.023486506199854,0.0,0.0880357818513554,0.5490819381370662,3.139439681576952e-17,2.211954264575809e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487786965630095,0.0526417195251327,0.1019589272129554,0.2681586971748608,0.209487375669472,0.164683885879984,0.162683180381386,0.2353146853146853,0.1660908255955241,0.1632840722495895,0.0488932659609698,0.012396694214876,0.0,0.0,0.0,0.2417582417582418,0.0,0.0572817005863384,0.0,0.012396694214876,0.025830258302583,0.0056341780624753,0.0,0.4050032990423234,0.4182012925610735,0.0,0.0684656164080101,0.3905790048577933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0053705634652838,0.0013033795333202,1.652243437027262e-11,6.45362569214284e-17,0.5887115579558082,0.2151671147980091,0.0529395267115069,0.3757420152136528,0.0068834944427708,0.1040588468873345,0.0,0.0,0.1410861865407319,0.0570354799214085,0.0,0.2065227728223415,0.3834879672778187
electricity-normalized,0.0780001582787216,0.4182217941710243,0.6899722843093203,0.5306026302324828,0.0005874821120218,0.566040094021684,0.4023229238256168,0.0,0.0,0.0,0.0133463049729623,0.0112954755199054,0.9783619948223944,0.1694511425078594,0.4877659611136812,1.8178557005598347e-25,5.644673201518105e-26,2.357530292667993e-37,1.8666069713614217e-37,0.5637086357277483,0.3737010921895781,0.0003073311392924,0.0,0.1636912273166203,6.237284262840807e-19,5.31917389181537e-19,2.639751404077217e-18,1.8058057258251218e-18,1.5399962973877857e-18,0.0692982347125465,9.114374190151058e-19,5.037979549950101e-19,0.7553800264378797,0.5043408806720548,0.1013449674760882,0.303848693939466,0.5920428462127009,0.6432839234269165,0.2478885511426504,0.0002107761063225,0.0012611935290177,8.558822597961087e-08,1.579485616078637e-07,0.0,0.0039783001808318,0.0,0.5103604623658793,0.297026021158543,1.0015430319251949e-18,5.608719411657923e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665943118875382,0.2604448512157314,0.5679658372962169,0.288780431451442,0.5920428462127008,0.8141428749668728,0.151907978755977,0.5557270315891004,0.4470276898989804,0.8138314176245212,0.5146654729491572,0.006198347107438,0.0,0.0,0.0,0.0714285714285714,0.0,0.1815641428027059,0.0122448979591836,0.006198347107438,0.0092250922509225,0.0014256523135229,0.0,0.5531885495919988,0.170453458962045,0.0,0.2009073623884898,0.0003780706999624,0.0,0.0,0.0,0.0,0.0,0.0,0.2099918054429114,0.5102679554897038,0.0415797638798852,0.1002843039464445,1.6517720383375483e-11,4.3245370807586177e-19,0.6310915614697321,0.2351253898807621,0.0398629551144826,0.3267367075103601,0.0022220714479006,0.0394783977834031,0.0,0.0,0.2484504132231405,0.3145383591670005,0.0,0.3967503167507598,0.4387704810164774
elevators,0.0477380240067221,0.5731580123682575,0.5028625694748637,0.9238907853748052,0.0038334183475223,0.607932940516006,0.1250176247526139,0.0,0.0,0.0,0.0303067250303032,0.0341857188955251,0.8583928598870569,0.2082725590333283,0.744321514172436,1.973412891588244e-22,3.617440933905068e-22,1.9128133138599457e-33,2.421225091308312e-33,0.5539384071709019,0.4478512804176746,0.0003266391530616,0.0,0.4142365032109634,0.0,0.0,8.121540734900808e-16,0.0,0.0,0.0112459339996065,2.970095982655271e-17,3.30738028181311e-17,0.5461031539127675,0.908466473548738,0.1130902361686418,0.3690288404837038,0.3132364192807957,0.5911617136492093,0.2445826565213592,0.0006703402447234,0.0024393899041831,5.858101983862551e-08,1.3127350175856489e-07,0.0,0.0635431918008785,0.0,0.7346546150585094,0.1280573795911677,3.2799059076698937e-17,3.646588501096556e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1435013798822956,0.2656680876482589,0.5961314393045658,0.1416612541017404,0.3132364192807957,0.1914783685188507,0.2195676880822203,0.2921147817699542,0.2514398721971604,0.2140996168582375,0.2233646599357586,0.0165289256198347,0.0,0.0,0.0,0.1176470588235294,0.0,0.0639153968130395,0.0040816326530612,0.0165289256198347,0.033210332103321,0.0012542213582796,0.0,0.52228769782184,0.0581257165755678,0.0,0.4377814477295507,0.0002208494732027,0.0,0.0,0.0,0.0,0.0,0.0,0.1930222753255278,0.5624665987774695,0.1193222861220087,0.2051467433698891,1.6517716771953635e-11,1.9729681376381716e-18,0.5776715584992853,0.2317191817498846,0.0392772953479103,0.3442533746969278,0.0057850637577187,0.060082389318597,0.0,0.0,0.1092745638200183,0.1395071459408875,0.0,0.4778435895778707,0.0008882008802077
file22f0e4a679,0.0381233121805162,0.269289159471119,0.5206074262158112,0.1256561710974754,0.6427273257657142,0.747995222255632,0.0891466719817561,0.0,0.0,0.0,0.0917222362580791,0.0898230087559301,0.9999701264153318,0.1934571144483524,0.4727836092755094,1.3008206844432688e-24,3.704974060411327e-25,9.71055970833894e-38,1.3370057683026088e-37,0.765959334019426,0.1261054147650175,0.0001582557317619,0.0,0.0060938188215972,0.0,0.0,6.015476906757408e-17,0.0,0.0,2.4328983670267096e-05,7.611194266634363e-19,1.527315549208162e-19,0.5725622330171352,0.1456433647050437,0.000905251497998,0.0021696259366127,0.0052027543993879,0.2193567511486587,0.1282964253206057,0.0552665136444784,0.1908263640661669,1.4393792752238886e-13,7.522355649445271e-14,0.0,0.0,0.0,0.9466043743359984,0.0720413620895671,6.853823064215887e-19,1.699593893133474e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2865217943960377,0.3509254243698474,0.8002218170664679,0.1213713297960937,0.0052027543993879,0.0002200802431976,0.043523715227985,0.0091544818817546,0.0085998920125888,0.0002175256457792,0.0010598064655174,0.262396694214876,0.0,0.0,0.0,0.0646446078431372,0.0,0.001737299073577,0.0,0.262396694214876,0.2177121771217712,0.0005697918913371,0.0,0.9851750865238204,0.0274015765401441,0.0,0.0706217743716965,0.0473916730083174,0.0,0.0,0.0,0.0,0.0,0.0,0.0846392526853078,0.0378123876354453,0.0003030539358633,0.0005858384032523,1.651771895531441e-11,1.4384575045235206e-19,0.200324564437103,0.1145200521133286,0.1867186289451706,0.8981711750721526,0.2553319243232572,0.4927173878573304,0.0,0.0,0.0057625258264462,0.0661346441835091,0.0,0.3338688948496602,0.1277638588982327
file79b563a1a18,0.0099387382396454,0.2499113521489999,0.0133740777820065,0.4456080795951858,0.1724963261251087,0.5805444217463843,0.0891446951731403,0.0,0.0,0.0,0.130485576323044,0.2598783386584789,1.0,0.050352910097845,0.2730587615453462,2.619449256199957e-25,2.5828105048893213e-25,7.511262992169845e-38,7.745506444475393e-38,0.6466552044969724,0.346063281543741,0.0009885522015332,0.0,0.0,0.0,0.0,2.938326552541762e-17,0.0,0.0,0.0002099231813791,3.6596116266717417e-19,1.851730506604903e-19,0.0686712193032123,0.4312676600634447,0.0070635510791819,0.0350725718275634,0.0590665646518745,0.4760328760090395,0.2189581678874489,0.0048501723471552,0.0236891449377121,3.617932163670194e-10,5.290246466999989e-10,0.0,0.1298969072164947,0.0,0.639004305819453,0.1068141177623907,3.3642397244524e-20,7.435584033383916e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0590259563799956,0.188819295672781,0.4882219239001524,0.1094540588587788,0.0590665646518745,0.0045130537495548,0.2308120819401345,0.0664031620553359,0.0505631572566518,0.0042996238883616,0.0145577157299252,0.146694214876033,1.0,0.0,0.0,0.0115578865578865,0.0,0.0081292484952285,0.0,0.146694214876033,0.1955719557195571,0.0005643509697988,0.0,0.667921018983211,0.0563114990464003,0.0,0.0880607627917593,0.0649710509623148,0.0,0.0,0.0,0.0,0.0,0.0,0.1229229466830199,0.1229547608141821,0.9465966414519856,0.2246211387265846,1.6517719617873328e-11,9.843261203820224e-20,0.4600891438354479,0.2054964485796508,0.0549025409623386,0.4337433992728471,0.0292636174281472,0.2028508021591492,0.0,0.0,0.0118514692378328,0.0571118825019663,0.0,0.1550624500968309,0.0765422059916212
file7b5365fa741c,0.0254520537438158,0.2845092360099642,0.0,0.4901045435079242,0.0413403344179728,0.5613119905735212,0.0027862652797707,0.0,0.0,0.0,0.1827527645014067,0.4233346020014986,0.7484660482763055,0.0,0.0,4.005981249460823e-22,1.0492360384548909e-21,7.4575609555173595e-34,7.213302814805803e-34,0.5984977012081749,0.7919080159135351,0.0009887050052016,0.0,0.5464040941066788,4.628008128202921e-17,5.2138145711161806e-17,1.8773221667636152e-15,1.529122164171508e-16,1.7442838970181699e-16,0.001013937990235,1.5456494010183086e-17,1.797920812840684e-17,0.0183913180898246,0.4755960945002389,0.0002247749419733,0.0,0.0910482019892884,0.5961689282338773,0.2896177986516231,0.0030450646499521,0.0182455909814456,6.24454149175999e-08,2.196079137988525e-07,0.0,0.0820770519262981,0.0,0.727688215080885,0.0636664140917769,1.4065095587092212e-17,1.6060701705504097e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476920147982581,0.1232199449758769,0.6336480466592294,0.0583274007758682,0.0910482019892884,0.0208872742903927,0.2558045149407044,0.0739510489510489,0.0621231333181122,0.0247549909255898,0.0797064910778932,0.0475206611570247,0.2941176470588235,0.0,0.0,0.0070921985815602,0.0,0.0128945287371392,0.0081632653061224,0.0475206611570247,0.07380073800738,0.0006441775325233,0.0,0.6676158396401506,0.0460772930433768,0.0,0.5627374599001809,0.0024926933031614,0.0,0.0,0.0,0.0,0.0,0.0,0.0662666102720851,0.0,0.9228033433257976,0.3937556781281719,1.6517755610534816e-11,4.0366433137741877e-17,0.5832272824254032,0.275346973496769,0.0231361111074853,0.4180991062430828,0.0149785733992954,0.1943318564801755,0.0,0.0,0.0396866391184572,0.0922456441594876,0.0,0.595569308616172,0.0029891826662812
fri_c2_1000_10,0.0162561071220506,0.0993758811822388,0.4821481374486392,3.100672360646224e-06,0.0357103718251641,0.6163507612415909,0.2118966776713423,0.0,0.0,0.0,0.0516205170151302,0.0807855353174045,0.9756648947476032,0.0750466714507764,0.5002469707031816,2.425421441538953e-24,1.4362426416917464e-24,4.42329881635884e-37,8.313010939539804e-38,0.6779151903074636,0.281910551164073,0.000300765655307,0.0,0.1735519600390921,0.0,0.0,1.2600468336200095e-17,0.0,0.0,0.0011804881658244,2.064315267506838e-18,5.052356560577364e-20,0.539812779798046,0.0766483656565803,0.0001121525591154,5.508014284583678e-05,0.0104055087987758,0.2597725973448517,0.1035273419008584,0.0282741283200349,0.0807411329031738,3.149476105739317e-13,1.181400455726031e-13,0.0,0.08,0.0,0.5209925259950539,0.2239544539376678,2.2773437693540325e-18,6.312934532391727e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1692946407794973,0.4441292440327885,0.672043298858582,0.1500348406199693,0.0104055087987758,0.0116027055554594,0.1226728101918834,0.0221233312142403,0.0168087507931523,0.0099463601532567,0.01250101337614,0.0082644628099173,0.0,0.0,0.0,0.0888888888888888,0.0,0.0,0.0,0.0082644628099173,0.0018450184501845,0.0009991763340861,0.0,0.7022799530588795,0.1125921464118255,0.0,0.2102300384235162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675132533943992,0.0043695960012682,5.880877679751014e-07,9.739595003048084e-07,1.651771948323732e-11,1.4285265161531035e-20,0.2399467645648617,0.095888693073852,0.1658138664632834,0.5081080778805879,0.1485436146802619,0.3868396175932206,0.0,0.0,0.1983471074380165,0.3429501928997632,0.0,0.2573274286425802,0.0484046987305511
fried,0.000870322735887,0.0001186273617953,0.84463783298429,1.7920725577840403e-05,0.0008332444711001,0.4735729394083788,0.0297263276766589,0.0,0.0,0.0,0.0076521161675238,0.0091216439764042,0.9999957880474424,0.0072500243642259,0.0240583312358613,1.943185223394321e-26,5.751818339818937e-27,3.675990641263185e-38,3.897036460436689e-40,0.5085260829906486,0.0586043112553006,0.0005684644930787,0.0,0.0022881715689023,0.0,0.0,4.254029439238215e-18,0.0,0.0,0.0498668027716843,6.147945294316109e-19,9.660671347475529e-22,0.92471611987339,0.0333863385359297,9.03570222558246e-05,5.514437876483414e-07,0.4286151491966335,0.5294359232398369,0.1629910295487427,0.0004076952199809,0.0041440538718168,2.690379688732088e-09,5.520678448910418e-09,0.0,0.0284694969675348,0.0,0.715804452641905,0.0279358182771558,6.841174703878784e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986865544008689,0.1936718144889647,0.784377019833929,0.0139329612880398,0.4286151491966335,0.4715675336987734,0.1221924007546463,0.4660699300699301,0.4858105959468373,0.4706819923371648,0.1973275465852402,0.0082644628099173,0.0,0.0,0.0,0.0,0.0,0.1629455414104082,0.0,0.0082644628099173,0.0,0.0030266773939359,0.0,0.7699547121301296,0.0155057991640604,0.0,0.0456949838086659,0.0104458913220796,0.0,0.0,0.0,0.0,0.0,0.0,0.0662867386823879,0.0001152924971281,0.0019507151661534,2.2997069644916175e-19,1.6517720052837774e-11,4.3065075020815313e-23,0.5142656648341579,0.1538313801573343,0.0569739427749231,0.3950195921310592,0.0045824753689433,0.0338446338169595,0.0,0.0,0.1983471074380165,0.2150266196752456,0.0,0.1144152927334981,0.0205333700310104
gina_agnostic,0.012064926276191,0.1068923907307228,0.1670742112620793,0.5811029679622551,1.0,0.5310071758569727,0.0935216429493162,0.0,0.0,0.0,0.0395543877434648,0.0690744958456211,0.9997352456431212,0.0546094668445625,0.2453571408200763,1.2036953327264715e-20,6.196929905375115e-21,3.125760950937669e-33,3.699463639520762e-33,0.5675955276956868,0.56892014284951,0.0020282630238686,0.0,0.0181408839429558,0.0,0.0,7.320670093931287e-15,0.0,0.0,0.0,1.259319205982112e-16,4.093879030049718e-17,0.2302550787257604,0.5748363879848414,0.0023148946876223,0.0048062480683217,0.0312165263963274,0.4065496207591724,0.2261039435749838,0.0094056647922686,0.0388492397535727,9.268093078669252e-11,1.1044268798307728e-10,0.0,0.0271844660194174,0.0,0.7058304277724554,0.1314266374930627,5.0582523223006405e-17,2.98041133665262e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295643980027538,0.0834893399256948,0.6560455625337014,0.0936947069700151,0.0312165263963274,0.0003456684073769,0.1050543502635646,0.0367632367632367,0.027559455224954,0.0002666839838084,0.000907136749105,1.0,0.0,0.0,0.0,0.008890023725171,0.0,0.0101123917773307,0.0,1.0,1.0,0.0029787636077529,0.0,0.7715497257786599,0.0667342824684699,0.0,0.0573852854010861,0.0400906257951721,0.0,0.0,0.0,0.0,0.0,0.0,0.1044338304625073,0.0605897209557036,0.0132720900045422,0.0108324583484987,1.651775842879141e-11,1.4532422181849892e-17,0.389263605285041,0.2117286744917698,0.0655662236677546,0.4488474043646602,0.0567146991653396,0.2518959924379927,0.0,0.0,0.0,0.0009320384085556,0.0,0.1306751090508647,0.1280133709807831
houses,0.0413520401020908,0.2668120274991633,0.7772283114784183,0.0252864178367101,0.0013420490670548,0.8793943735550317,0.3031578377920682,0.0,0.0,0.0,0.0210657121643228,0.0488522115773358,0.9823766771852058,0.3114668202479439,0.952554194027458,5.4994604148016205e-17,4.9494766319537506e-17,7.366507011655283e-28,6.278795542575037e-28,0.8858855186993684,0.4116693544869525,0.0001811455089407,0.0,0.1477798303142947,3.340138602258133e-14,2.7756576417413787e-14,1.2491752821481836e-13,1.0195026540432281e-13,8.529846350396811e-14,0.0315421005734216,2.3010301632681265e-14,1.911995174664084e-14,0.8381364032265589,0.170465479843572,0.0023796437209432,0.0031078216281576,0.0483550114766641,0.4271248437460674,0.1914459939548255,0.005985188607065,0.0625724497327919,9.21902269731134e-11,1.2674970035621415e-10,0.0,0.0264150943396226,0.0,0.9338956816895616,0.2378680096059131,2.4104587435906784e-14,2.0032824675526367e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2555476430595538,1.0,0.6524588652119891,0.4520797739178826,0.0483550114766641,0.0666789916915368,0.0270954765193299,0.0591408591408591,0.0481251234899271,0.0651149425287356,0.0269573341688373,0.006198347107438,0.0,0.0,0.0,0.25,0.0,0.0804730042572022,0.0,0.006198347107438,0.011070110701107,0.0009862158136317,0.0,0.3922155145856875,0.2397224529883711,0.0,0.1760264180674122,0.0481049164005748,0.0,0.0,0.0,0.0,0.0,0.0,0.0973398500087168,0.0339174194341848,0.0054642376049624,0.0133954023860757,1.6543820449245768e-11,2.1677898985487653e-14,0.4099798376201907,0.1788884430099549,0.0630227347365879,0.3709845519794088,0.0368710461834967,0.2117866596819069,0.0,0.0,0.2484504132231405,0.7640252977537345,0.0,0.2323732319104383,0.0578148359483548
jm1-processed,0.1454732078214128,0.4208468635344822,0.5730176614964917,0.6033463412591064,0.0068573048464744,0.6582685225040091,0.0018605724678971,0.0,0.0,0.0,0.0239751694597673,0.0131406053702509,0.6172540811289606,0.591438584133375,0.6640506990791926,1.770378849966923e-15,5.6430632780157774e-15,3.988478260546767e-27,5.510831688843119e-27,0.0,0.062167318969106,0.0004000188441932,0.0,0.6653755637068597,2.524369398045755e-18,2.2609968229593826e-18,1.0283219573530685e-12,5.6507731009815915e-18,4.9613583690470266e-18,0.0062990549273203,7.567506609424025e-16,9.140985783161885e-16,0.5870701283828419,0.5925293905281795,0.0660528895917231,0.0931576312575844,0.2817138485080336,0.6711581224862224,0.3016138778473078,0.0007794749337948,0.0016297730581895,2.236659083641161e-07,4.769934673727885e-07,0.0,0.1511665762344005,0.0,0.6716296449305126,0.1227180682667313,3.2738672369272883e-16,3.6628908919395415e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0956398562584873,0.0401603299419598,0.6857140718138177,0.0835498278245386,0.2817138485080336,0.1476134228627997,0.3013880208239851,0.2373251748251748,0.1759907194486522,0.1461850027367268,0.1192824878019901,0.0196280991735537,0.0,0.0,0.0,0.6571428571428573,0.0,0.0404823463371261,0.0,0.0196280991735537,0.0387453874538745,0.0022000737338752,0.0,0.5782426067686492,0.0647748530019975,0.0,0.6752169580571654,0.0016645351626947,0.0,0.0,0.0,0.0,0.0,0.0,0.2723530251173605,0.2082751842151096,0.0142515546264919,0.0164926934720211,1.651795215813505e-11,2.6912189354148314e-16,0.6598128632559195,0.2880732061313432,0.0293271606700859,0.3145252096371719,0.0052256438554025,0.0874325179982191,0.0,0.0,0.0933687524596615,0.0678681868371425,0.0,0.7016453258067896,0.0019787795540198
kdd_JapaneseVowels,0.0108686604381871,0.0281180415830976,0.7091131925322641,0.0388633979790964,0.004981407706998,0.7304088405158228,0.2615741720097898,0.0,0.0,0.0,0.0242929527774508,0.0246201442051316,0.526511913895618,0.2334905013264463,0.4368609127332944,6.671931395813622e-24,4.999447767637444e-24,8.845797682970167e-36,8.968828901501809e-36,0.795632834585493,0.1671389036380067,0.0001671137104056,0.0,0.7331877741587239,0.0,0.0,2.0694769166164242e-16,0.0,0.0,0.0086668292897138,2.6611585848764506e-18,1.8696299298568688e-18,0.7070056808253268,0.0551001920539051,0.0002204656072144,0.0001386088287213,0.0286151491966335,0.3762659947631046,0.1576321257165468,0.0102792047704059,0.0695520280361804,1.0106884018038583e-11,8.186691444761166e-12,0.0,0.0370370370370371,0.0,0.894457187858446,0.1801658818209732,2.956604589294996e-18,2.0772112933563915e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758846358972821,0.2767391957074536,0.9257621864504326,0.0902576326381778,0.0286151491966335,0.0225903134411681,0.0333585776227087,0.0422048539695598,0.0333754128678036,0.0209523809523809,0.0148000541664927,0.012396694214876,0.0,0.0,0.0,0.0659340659340659,0.0,0.0367168325432173,0.0,0.012396694214876,0.022140221402214,0.0013776123948476,0.0,0.8296728206107666,0.1948109902019612,0.0,0.7393290436768802,0.00187320881338,0.0,0.0,0.0,0.0,0.0,0.0,0.0676961022157042,0.009703217327455,0.0065284673803925,0.0190111618226553,1.6517721529654258e-11,1.6921031076134258e-18,0.3582119499722693,0.1461621875757884,0.0876666981564033,0.4272218382523483,0.0532848187387325,0.292576317519635,0.0,0.0,0.141086186540732,0.2256624875413765,0.0,0.7621074972047412,0.0022333740520955
