,quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
182,PACC,namao,100,0.84,0.86,0.016,0.0038003000008757226
183,PCC,namao,100,0.84,0.86,0.027000000000000003,0.0034258000014233403
184,SMM,namao,100,0.84,0.86,0.020999999999999998,0.000134599999000784
185,SORD,namao,100,0.84,0.86,0.020999999999999998,2.0383502999975462
186,X,namao,100,0.84,0.86,0.022,0.00037030000385129824
187,ACC,namao,100,0.89,0.89,0.02,0.0002562000008765608
188,CC,namao,100,0.89,0.89,0.022,5.100002454128116e-06
189,DyS,namao,100,0.89,0.89,0.018,0.0490432000005967
190,HDy,namao,100,0.89,0.89,0.030999999999999993,0.2196957000051043
191,MAX,namao,100,0.89,0.89,0.022000000000000002,0.00018980000459123403
192,MS,namao,100,0.89,0.89,0.019000000000000003,0.024766700000327546
193,PACC,namao,100,0.89,0.89,0.016999999999999998,0.003795499993429985
194,PCC,namao,100,0.89,0.89,0.03,0.003421099994739052
195,SMM,namao,100,0.89,0.89,0.019000000000000003,0.0001368000012007542
196,SORD,namao,100,0.89,0.89,0.019000000000000003,2.0391626999989967
197,X,namao,100,0.89,0.89,0.023,0.00036720000207424164
198,ACC,namao,100,0.95,0.91,0.015,0.0002547999974922277
199,CC,namao,100,0.95,0.91,0.034,5.200003215577453e-06
200,DyS,namao,100,0.95,0.91,0.009,0.04917709999426734
201,HDy,namao,100,0.95,0.91,0.014000000000000002,0.21916369999962626
202,MAX,namao,100,0.95,0.91,0.021,0.00018789999739965424
203,MS,namao,100,0.95,0.91,0.012,0.024793999997200444
204,PACC,namao,100,0.95,0.91,0.024,0.003793500000028871
205,PCC,namao,100,0.95,0.91,0.053000000000000005,0.0034152000007452443
206,SMM,namao,100,0.95,0.91,0.015,0.00013590000162366778
207,SORD,namao,100,0.95,0.91,0.013000000000000001,2.044048499999917
208,X,namao,100,0.95,0.91,0.018000000000000002,0.00036839999665971845
209,ACC,namao,100,1.0,1.0,0.0,0.0002587999988463707
210,CC,namao,100,1.0,1.0,0.031999999999999994,5.30000397702679e-06
211,DyS,namao,100,1.0,1.0,0.002,0.0497246000013547
212,HDy,namao,100,1.0,1.0,0.002,0.22201760000461945
213,MAX,namao,100,1.0,1.0,0.009000000000000001,0.00018990000535268337
214,MS,namao,100,1.0,1.0,0.002,0.025014099999680184
215,PACC,namao,100,1.0,1.0,0.02,0.003829000001132954
216,PCC,namao,100,1.0,1.0,0.05800000000000001,0.0034328999972785823
217,SMM,namao,100,1.0,1.0,0.005,0.00013839999883202836
218,SORD,namao,100,1.0,1.0,0.003,2.039726899995003
219,X,namao,100,1.0,1.0,0.006,0.00036410000029718503
0,ACC,occupancy,100,0.0,0.01,0.006,0.00025159999495372176
1,CC,occupancy,100,0.0,0.01,0.006,5.299996701069176e-06
2,DyS,occupancy,100,0.0,0.01,0.003,0.04776510000374401
3,HDy,occupancy,100,0.0,0.01,0.0,0.21517339999991236
4,MAX,occupancy,100,0.0,0.01,0.009,0.00019109999993816018
5,MS,occupancy,100,0.0,0.01,0.006,0.024959099995612632
6,PACC,occupancy,100,0.0,0.01,0.06399999999999999,0.002671800000825897
7,PCC,occupancy,100,0.0,0.01,0.06399999999999999,0.0023194999957922846
8,SMM,occupancy,100,0.0,0.01,0.007000000000000001,0.00012180000339867547
9,SORD,occupancy,100,0.0,0.01,0.004,1.1639951999968616
10,X,occupancy,100,0.0,0.01,0.012,0.0003620999996201135
11,ACC,occupancy,100,0.05,0.06,0.005,0.0002545000024838373
12,CC,occupancy,100,0.05,0.06,0.005,5.299996701069176e-06
13,DyS,occupancy,100,0.05,0.06,0.006,0.047253600001567975
14,HDy,occupancy,100,0.05,0.06,0.006999999999999999,0.2151547000030405
15,MAX,occupancy,100,0.05,0.06,0.006,0.00018909999926108867
16,MS,occupancy,100,0.05,0.06,0.005,0.024929000006522983
17,PACC,occupancy,100,0.05,0.06,0.05800000000000001,0.002692000001843553
18,PCC,occupancy,100,0.05,0.06,0.05700000000000001,0.002349299997149501
19,SMM,occupancy,100,0.05,0.06,0.009,0.00012380000407574698
20,SORD,occupancy,100,0.05,0.06,0.005,1.1660876000023563
21,X,occupancy,100,0.05,0.06,0.006999999999999999,0.0003612000000430271
22,ACC,occupancy,100,0.11,0.12,0.004,0.0002517000029911287
23,CC,occupancy,100,0.11,0.12,0.004,5.100002454128116e-06
24,DyS,occupancy,100,0.11,0.12,0.004,0.04706579999765381
25,HDy,occupancy,100,0.11,0.12,0.005,0.2142999999996391
26,MAX,occupancy,100,0.11,0.12,0.005,0.00018350000027567148
27,MS,occupancy,100,0.11,0.12,0.005,0.02494740000111051
28,PACC,occupancy,100,0.11,0.12,0.06100000000000001,0.002686200001335237
29,PCC,occupancy,100,0.11,0.12,0.06000000000000001,0.002317799997399561
30,SMM,occupancy,100,0.11,0.12,0.015000000000000003,0.00012199999764561653
31,SORD,occupancy,100,0.11,0.12,0.004,1.1656674000041676
32,X,occupancy,100,0.11,0.12,0.006,0.000356399999873247
33,ACC,occupancy,100,0.16,0.17,0.005,0.0002545000024838373
34,CC,occupancy,100,0.16,0.17,0.005,5.000001692678779e-06
35,DyS,occupancy,100,0.16,0.17,0.005,0.04802180000115186
36,HDy,occupancy,100,0.16,0.17,0.006,0.21685720000095898
37,MAX,occupancy,100,0.16,0.17,0.008,0.00018959999579237774
38,MS,occupancy,100,0.16,0.17,0.005,0.025185200000123587
39,PACC,occupancy,100,0.16,0.17,0.053000000000000005,0.0027092999953310937
40,PCC,occupancy,100,0.16,0.17,0.052000000000000005,0.002352999996219296
41,SMM,occupancy,100,0.16,0.17,0.011,0.00012250000145286322
42,SORD,occupancy,100,0.16,0.17,0.005,1.1677775999996811
43,X,occupancy,100,0.16,0.17,0.008,0.0003619999988586642
44,ACC,occupancy,100,0.21,0.19,0.004,0.0002554000020609237
45,CC,occupancy,100,0.21,0.19,0.004,5.199995939619839e-06
46,DyS,occupancy,100,0.21,0.19,0.004,0.04782049999630544
47,HDy,occupancy,100,0.21,0.19,0.008,0.21717920000082813
48,MAX,occupancy,100,0.21,0.19,0.004,0.0001914000022225082
49,MS,occupancy,100,0.21,0.19,0.004,0.025150900000880938
50,PACC,occupancy,100,0.21,0.19,0.048,0.0027135999989695847
51,PCC,occupancy,100,0.21,0.19,0.046,0.002329000002646353
52,SMM,occupancy,100,0.21,0.19,0.01,0.00012089999654563144
53,SORD,occupancy,100,0.21,0.19,0.004,1.171959200000856
54,X,occupancy,100,0.21,0.19,0.007000000000000001,0.00035229999775765464
55,ACC,occupancy,100,0.26,0.26,0.006,0.0002542000001994893
56,CC,occupancy,100,0.26,0.26,0.006,5.100002454128116e-06
57,DyS,occupancy,100,0.26,0.26,0.007999999999999998,0.047988700003770646
58,HDy,occupancy,100,0.26,0.26,0.012,0.2158218999975361
59,MAX,occupancy,100,0.26,0.26,0.006,0.0001908999984152615
60,MS,occupancy,100,0.26,0.26,0.006,0.02510269999766024
61,PACC,occupancy,100,0.26,0.26,0.044,0.002717099996516481
62,PCC,occupancy,100,0.26,0.26,0.040999999999999995,0.0023467999999411404
63,SMM,occupancy,100,0.26,0.26,0.011,0.00012199999764561653
64,SORD,occupancy,100,0.26,0.26,0.006,1.1658935000014026
65,X,occupancy,100,0.26,0.26,0.012,0.0003578999967430718
66,ACC,occupancy,100,0.32,0.31,0.004,0.0002537000036682002
67,CC,occupancy,100,0.32,0.31,0.004,5.199995939619839e-06
68,DyS,occupancy,100,0.32,0.31,0.004,0.047626300001866184
69,HDy,occupancy,100,0.32,0.31,0.009999999999999998,0.21504389999608975
70,MAX,occupancy,100,0.32,0.31,0.007000000000000001,0.00018679999629966915
71,MS,occupancy,100,0.32,0.31,0.005,0.025020799999765586
72,PACC,occupancy,100,0.32,0.31,0.041999999999999996,0.0027084999965154566
73,PCC,occupancy,100,0.32,0.31,0.037,0.0023365000015473925
74,SMM,occupancy,100,0.32,0.31,0.006,0.00012239999341545627
75,SORD,occupancy,100,0.32,0.31,0.004,1.1620432999989134
76,X,occupancy,100,0.32,0.31,0.015000000000000003,0.0003569999971659854
77,ACC,occupancy,100,0.37,0.36,0.004,0.00025350000214530155
78,CC,occupancy,100,0.37,0.36,0.004,5.100002454128116e-06
79,DyS,occupancy,100,0.37,0.36,0.006,0.04720119999547023
80,HDy,occupancy,100,0.37,0.36,0.015,0.21454909999738447
81,MAX,occupancy,100,0.37,0.36,0.003,0.00019540000357665122
82,MS,occupancy,100,0.37,0.36,0.006,0.02513639999961015
83,PACC,occupancy,100,0.37,0.36,0.035,0.0026991999984602444
84,PCC,occupancy,100,0.37,0.36,0.031,0.0023639999999431893
85,SMM,occupancy,100,0.37,0.36,0.007999999999999998,0.00012340000102994964
86,SORD,occupancy,100,0.37,0.36,0.007000000000000001,1.1628730000011274
87,X,occupancy,100,0.37,0.36,0.009,0.0003569999971659854
88,ACC,occupancy,100,0.42,0.41,0.005,0.0002516000022296794
89,CC,occupancy,100,0.42,0.41,0.005,5.199995939619839e-06
90,DyS,occupancy,100,0.42,0.41,0.01,0.047350100001494866
91,HDy,occupancy,100,0.42,0.41,0.018000000000000002,0.21381799999653595
92,MAX,occupancy,100,0.42,0.41,0.006,0.00018979999731527641
93,MS,occupancy,100,0.42,0.41,0.009,0.024863999999070074
94,PACC,occupancy,100,0.42,0.41,0.035,0.002693100002943538
95,PCC,occupancy,100,0.42,0.41,0.032,0.0023373000003630295
96,SMM,occupancy,100,0.42,0.41,0.012,0.00012430000060703605
97,SORD,occupancy,100,0.42,0.41,0.009999999999999998,1.1632892999987234
98,X,occupancy,100,0.42,0.41,0.01,0.0003625999961514026
99,ACC,occupancy,100,0.47,0.49,0.011,0.0002542000001994893
100,CC,occupancy,100,0.47,0.49,0.011,5.100002454128116e-06
101,DyS,occupancy,100,0.47,0.49,0.009000000000000001,0.04785670000273967
102,HDy,occupancy,100,0.47,0.49,0.019,0.2162679000030039
103,MAX,occupancy,100,0.47,0.49,0.009000000000000001,0.00019009999959962443
104,MS,occupancy,100,0.47,0.49,0.009000000000000001,0.025105900000198744
105,PACC,occupancy,100,0.47,0.49,0.026000000000000002,0.0027102999956696294
106,PCC,occupancy,100,0.47,0.49,0.020999999999999998,0.0023501000032410957
107,SMM,occupancy,100,0.47,0.49,0.011000000000000001,0.00012129999959142879
108,SORD,occupancy,100,0.47,0.49,0.01,1.1687275000003865
109,X,occupancy,100,0.47,0.49,0.01,0.00035510000452632084
110,ACC,occupancy,100,0.53,0.55,0.01,0.0002538999979151413
111,CC,occupancy,100,0.53,0.55,0.007999999999999998,5.299996701069176e-06
112,DyS,occupancy,100,0.53,0.55,0.011,0.04748579999431968
113,HDy,occupancy,100,0.53,0.55,0.023,0.2137598999979673
114,MAX,occupancy,100,0.53,0.55,0.01,0.0001899999988381751
115,MS,occupancy,100,0.53,0.55,0.01,0.02495970000018133
116,PACC,occupancy,100,0.53,0.55,0.03,0.0026967999947373755
117,PCC,occupancy,100,0.53,0.55,0.024,0.0023431000008713454
118,SMM,occupancy,100,0.53,0.55,0.013000000000000001,0.0001233000002685003
119,SORD,occupancy,100,0.53,0.55,0.01,1.1684584000031464
120,X,occupancy,100,0.53,0.55,0.01,0.000352700000803452
121,ACC,occupancy,100,0.58,0.58,0.009,0.0002506000018911436
122,CC,occupancy,100,0.58,0.58,0.009,5.100002454128116e-06
123,DyS,occupancy,100,0.58,0.58,0.007999999999999998,0.04708159999427153
124,HDy,occupancy,100,0.58,0.58,0.028999999999999998,0.21371329999965383
125,MAX,occupancy,100,0.58,0.58,0.009,0.00018819999968400225
126,MS,occupancy,100,0.58,0.58,0.009999999999999998,0.0247148999987985
127,PACC,occupancy,100,0.58,0.58,0.020000000000000004,0.0026775000005727634
128,PCC,occupancy,100,0.58,0.58,0.016,0.002333399999770336
129,SMM,occupancy,100,0.58,0.58,0.008,0.0001216000018757768
130,SORD,occupancy,100,0.58,0.58,0.009,1.1657173999992665
131,X,occupancy,100,0.58,0.58,0.008,0.00035539999953471124
132,ACC,occupancy,100,0.63,0.63,0.009999999999999998,0.00025209999876096845
133,CC,occupancy,100,0.63,0.63,0.006,5.200003215577453e-06
134,DyS,occupancy,100,0.63,0.63,0.011,0.0476522999961162
135,HDy,occupancy,100,0.63,0.63,0.033,0.215793900002609
136,MAX,occupancy,100,0.63,0.63,0.009999999999999998,0.00019009999959962443
137,MS,occupancy,100,0.63,0.63,0.009,0.0250201000017114
138,PACC,occupancy,100,0.63,0.63,0.019999999999999997,0.002693800000997726
139,PCC,occupancy,100,0.63,0.63,0.014000000000000002,0.002326499998162035
140,SMM,occupancy,100,0.63,0.63,0.009,0.00012170000263722613
141,SORD,occupancy,100,0.63,0.63,0.007999999999999998,1.1695760000002338
142,X,occupancy,100,0.63,0.63,0.004,0.00035429999843472615
143,ACC,occupancy,100,0.68,0.67,0.007999999999999998,0.00025299999833805487
144,CC,occupancy,100,0.68,0.67,0.012,5.200003215577453e-06
145,DyS,occupancy,100,0.68,0.67,0.007999999999999998,0.04761529999814229
146,HDy,occupancy,100,0.68,0.67,0.023,0.21622190000198316
147,MAX,occupancy,100,0.68,0.67,0.006,0.0001911999934236519
148,MS,occupancy,100,0.68,0.67,0.007999999999999998,0.024904899997636676
149,PACC,occupancy,100,0.68,0.67,0.011,0.0027253000007476658
150,PCC,occupancy,100,0.68,0.67,0.009,0.0023446999985026196
151,SMM,occupancy,100,0.68,0.67,0.007999999999999998,0.00012370000331429765
152,SORD,occupancy,100,0.68,0.67,0.009,1.1665382999999565
153,X,occupancy,100,0.68,0.67,0.011,0.0003580999982659705
154,ACC,occupancy,100,0.74,0.73,0.008,0.0002524999945308082
155,CC,occupancy,100,0.74,0.73,0.012,5.199995939619839e-06
156,DyS,occupancy,100,0.74,0.73,0.009000000000000001,0.04745399999956135
157,HDy,occupancy,100,0.74,0.73,0.031000000000000007,0.21596169999975245
158,MAX,occupancy,100,0.74,0.73,0.008,0.00019020000036107376
159,MS,occupancy,100,0.74,0.73,0.009000000000000001,0.024970400001620874
160,PACC,occupancy,100,0.74,0.73,0.013000000000000001,0.002708200001507066
161,PCC,occupancy,100,0.74,0.73,0.007999999999999998,0.0023347000023932196
162,SMM,occupancy,100,0.74,0.73,0.011,0.00012229999992996454
163,SORD,occupancy,100,0.74,0.73,0.009000000000000001,1.172989200000302
164,X,occupancy,100,0.74,0.73,0.014000000000000002,0.00035090000164927915
165,ACC,occupancy,100,0.79,0.79,0.006,0.00025290000485256314
166,CC,occupancy,100,0.79,0.79,0.012,5.200003215577453e-06
167,DyS,occupancy,100,0.79,0.79,0.005,0.04724939999869093
168,HDy,occupancy,100,0.79,0.79,0.034,0.2145684999995865
169,MAX,occupancy,100,0.79,0.79,0.006,0.000192299994523637
170,MS,occupancy,100,0.79,0.79,0.006,0.024820799997542053
171,PACC,occupancy,100,0.79,0.79,0.009,0.00270019999879878
172,PCC,occupancy,100,0.79,0.79,0.007000000000000001,0.0023317000013776124
173,SMM,occupancy,100,0.79,0.79,0.008,0.00012259999493835494
174,SORD,occupancy,100,0.79,0.79,0.006,1.1659242000023369
175,X,occupancy,100,0.79,0.79,0.007000000000000001,0.0003619999988586642
176,ACC,occupancy,100,0.84,0.84,0.008,0.00025100000493694097
177,CC,occupancy,100,0.84,0.84,0.012,5.199995939619839e-06
178,DyS,occupancy,100,0.84,0.84,0.006999999999999999,0.04712960000324529
179,HDy,occupancy,100,0.84,0.84,0.039,0.21413519999623531
180,MAX,occupancy,100,0.84,0.84,0.008,0.00018740000086836517
181,MS,occupancy,100,0.84,0.84,0.009999999999999998,0.024733500002184883
182,PACC,occupancy,100,0.84,0.84,0.007000000000000001,0.002690299996174872
183,PCC,occupancy,100,0.84,0.84,0.009,0.002316399994015228
184,SMM,occupancy,100,0.84,0.84,0.009,0.00012260000221431255
185,SORD,occupancy,100,0.84,0.84,0.009,1.1646756999980425
186,X,occupancy,100,0.84,0.84,0.006999999999999999,0.000356399999873247
187,ACC,occupancy,100,0.89,0.9,0.013000000000000001,0.00025430000096093863
188,CC,occupancy,100,0.89,0.9,0.019,5.200003215577453e-06
189,DyS,occupancy,100,0.89,0.9,0.01,0.047441900002013426
190,HDy,occupancy,100,0.89,0.9,0.03,0.216225599993777
191,MAX,occupancy,100,0.89,0.9,0.013000000000000001,0.00019120000069960952
192,MS,occupancy,100,0.89,0.9,0.011,0.0251600999981747
193,PACC,occupancy,100,0.89,0.9,0.009,0.0027062000008299947
194,PCC,occupancy,100,0.89,0.9,0.016,0.002349599999433849
195,SMM,occupancy,100,0.89,0.9,0.009999999999999998,0.00012250000145286322
196,SORD,occupancy,100,0.89,0.9,0.011,1.1736004000049434
197,X,occupancy,100,0.89,0.9,0.011,0.00035740000021178275
198,ACC,occupancy,100,0.95,0.95,0.012,0.00025159999495372176
199,CC,occupancy,100,0.95,0.95,0.016,5.299996701069176e-06
200,DyS,occupancy,100,0.95,0.95,0.009999999999999998,0.04745620000176132
201,HDy,occupancy,100,0.95,0.95,0.018000000000000002,0.21471369999926537
202,MAX,occupancy,100,0.95,0.95,0.011,0.00018979999731527641
203,MS,occupancy,100,0.95,0.95,0.013000000000000001,0.024938700000348035
204,PACC,occupancy,100,0.95,0.95,0.009999999999999998,0.002693100002943538
205,PCC,occupancy,100,0.95,0.95,0.018,0.0023286999930860475
206,SMM,occupancy,100,0.95,0.95,0.015000000000000003,0.00012179999612271786
207,SORD,occupancy,100,0.95,0.95,0.013000000000000001,1.1712527999989106
208,X,occupancy,100,0.95,0.95,0.011,0.00036220000038156286
209,ACC,occupancy,100,1.0,0.99,0.013000000000000001,0.00025409999943803996
210,CC,occupancy,100,1.0,0.99,0.023,5.299996701069176e-06
211,DyS,occupancy,100,1.0,0.99,0.013000000000000001,0.04748239999753423
212,HDy,occupancy,100,1.0,0.99,0.004,0.21479560000443598
213,MAX,occupancy,100,1.0,0.99,0.013000000000000001,0.0001880999989225529
214,MS,occupancy,100,1.0,0.99,0.013000000000000001,0.024839999998221174
215,PACC,occupancy,100,1.0,0.99,0.017000000000000005,0.0026911000022664666
216,PCC,occupancy,100,1.0,0.99,0.026000000000000002,0.0023280000023078173
217,SMM,occupancy,100,1.0,0.99,0.011999999999999999,0.00012280000373721123
218,SORD,occupancy,100,1.0,0.99,0.013000000000000001,1.1511152999955812
219,X,occupancy,100,1.0,0.99,0.013000000000000001,0.00035650000063469633
0,ACC,phoneme,100,0.0,0.0,0.039,0.0002505000011296943
1,CC,phoneme,100,0.0,0.0,0.118,5.099995178170502e-06
2,DyS,phoneme,100,0.0,0.0,0.024000000000000004,0.046164500003214926
3,HDy,phoneme,100,0.0,0.0,0.004,0.2092250999994576
4,MAX,phoneme,100,0.0,0.0,0.05,0.00018559999443823472
5,MS,phoneme,100,0.0,0.0,0.016,0.02513639999961015
6,PACC,phoneme,100,0.0,0.0,0.29800000000000004,0.0026973999993060715
7,PCC,phoneme,100,0.0,0.0,0.223,0.002340899998671375
8,SMM,phoneme,100,0.0,0.0,0.027000000000000003,0.00010009999823523685
9,SORD,phoneme,100,0.0,0.0,0.027999999999999997,0.2956162999980734
10,X,phoneme,100,0.0,0.0,0.044000000000000004,0.0003547999949660152
11,ACC,phoneme,100,0.05,0.2,0.033,0.0002533000006224029
12,CC,phoneme,100,0.05,0.2,0.079,5.200003215577453e-06
13,DyS,phoneme,100,0.05,0.2,0.052000000000000005,0.04628989999764599
14,HDy,phoneme,100,0.05,0.2,0.036,0.2084331000005477
15,MAX,phoneme,100,0.05,0.2,0.05800000000000001,0.00018570000247564167
16,MS,phoneme,100,0.05,0.2,0.037,0.02509529999952065
17,PACC,phoneme,100,0.05,0.2,0.29599999999999993,0.0026972000050591305
18,PCC,phoneme,100,0.05,0.2,0.189,0.002341400002478622
19,SMM,phoneme,100,0.05,0.2,0.04000000000000001,0.00010119999933522195
20,SORD,phoneme,100,0.05,0.2,0.044000000000000004,0.29614450000372017
21,X,phoneme,100,0.05,0.2,0.062,0.0003496999997878447
22,ACC,phoneme,100,0.11,0.08,0.075,0.0002497999957995489
23,CC,phoneme,100,0.11,0.08,0.03500000000000001,5.100002454128116e-06
24,DyS,phoneme,100,0.11,0.08,0.043000000000000003,0.0459919000059017
25,HDy,phoneme,100,0.11,0.08,0.08299999999999999,0.20729429999482818
26,MAX,phoneme,100,0.11,0.08,0.048,0.000189200000022538
27,MS,phoneme,100,0.11,0.08,0.089,0.024864300001354422
28,PACC,phoneme,100,0.11,0.08,0.238,0.0026680000009946525
29,PCC,phoneme,100,0.11,0.08,0.12700000000000003,0.0023349000039161183
30,SMM,phoneme,100,0.11,0.08,0.057999999999999996,9.999999747378752e-05
31,SORD,phoneme,100,0.11,0.08,0.048,0.2946875999987242
32,X,phoneme,100,0.11,0.08,0.048,0.0003511000031721778
33,ACC,phoneme,100,0.16,0.16,0.07300000000000001,0.00025520000053802505
34,CC,phoneme,100,0.16,0.16,0.023,5.199995939619839e-06
35,DyS,phoneme,100,0.16,0.16,0.05800000000000001,0.04645860000164248
36,HDy,phoneme,100,0.16,0.16,0.1,0.21068620000005467
37,MAX,phoneme,100,0.16,0.16,0.054000000000000006,0.000189200000022538
38,MS,phoneme,100,0.16,0.16,0.088,0.025180399999953806
39,PACC,phoneme,100,0.16,0.16,0.22800000000000004,0.0027039999986300245
40,PCC,phoneme,100,0.16,0.16,0.089,0.0023607999974046834
41,SMM,phoneme,100,0.16,0.16,0.068,0.00010150000161956996
42,SORD,phoneme,100,0.16,0.16,0.06000000000000001,0.2966852000026847
43,X,phoneme,100,0.16,0.16,0.046,0.00035170000046491623
44,ACC,phoneme,100,0.21,0.14,0.08499999999999999,0.00025430000096093863
45,CC,phoneme,100,0.21,0.14,0.033,5.100002454128116e-06
46,DyS,phoneme,100,0.21,0.14,0.053000000000000005,0.046341100001882296
47,HDy,phoneme,100,0.21,0.14,0.082,0.21022030000312952
48,MAX,phoneme,100,0.21,0.14,0.06600000000000002,0.0001880999989225529
49,MS,phoneme,100,0.21,0.14,0.069,0.025133500006631948
50,PACC,phoneme,100,0.21,0.14,0.24499999999999997,0.0026925999991362914
51,PCC,phoneme,100,0.21,0.14,0.06000000000000001,0.0023383000007015653
52,SMM,phoneme,100,0.21,0.14,0.057999999999999996,0.00010119999933522195
53,SORD,phoneme,100,0.21,0.14,0.05700000000000001,0.295002700004261
54,X,phoneme,100,0.21,0.14,0.06800000000000002,0.0003521999969962053
55,ACC,phoneme,100,0.26,0.28,0.09400000000000001,0.00025319999986095354
56,CC,phoneme,100,0.26,0.28,0.073,5.200003215577453e-06
57,DyS,phoneme,100,0.26,0.28,0.05600000000000001,0.04581709999911254
58,HDy,phoneme,100,0.26,0.28,0.11400000000000002,0.2075886000020546
59,MAX,phoneme,100,0.26,0.28,0.052000000000000005,0.00019079999765381217
60,MS,phoneme,100,0.26,0.28,0.12300000000000003,0.024965600001451094
61,PACC,phoneme,100,0.26,0.28,0.20500000000000002,0.0026763000059872866
62,PCC,phoneme,100,0.26,0.28,0.018000000000000002,0.002325099994777702
63,SMM,phoneme,100,0.26,0.28,0.073,0.00010119999933522195
64,SORD,phoneme,100,0.26,0.28,0.05900000000000001,0.29561939999985043
65,X,phoneme,100,0.26,0.28,0.04,0.00035229999775765464
66,ACC,phoneme,100,0.32,0.28,0.098,0.0002528000040911138
67,CC,phoneme,100,0.32,0.28,0.11499999999999999,5.099995178170502e-06
68,DyS,phoneme,100,0.32,0.28,0.072,0.04638690000138013
69,HDy,phoneme,100,0.32,0.28,0.119,0.20936190000065835
70,MAX,phoneme,100,0.32,0.28,0.054000000000000006,0.00018840000120690092
71,MS,phoneme,100,0.32,0.28,0.091,0.025127000000793487
72,PACC,phoneme,100,0.32,0.28,0.205,0.0026878999997279607
73,PCC,phoneme,100,0.32,0.28,0.026000000000000002,0.002351899995119311
74,SMM,phoneme,100,0.32,0.28,0.068,0.0001021999996737577
75,SORD,phoneme,100,0.32,0.28,0.06899999999999999,0.2957230000029085
76,X,phoneme,100,0.32,0.28,0.078,0.00035399999615037814
77,ACC,phoneme,100,0.37,0.26,0.11000000000000001,0.00025329999334644526
78,CC,phoneme,100,0.37,0.26,0.131,5.000001692678779e-06
79,DyS,phoneme,100,0.37,0.26,0.036,0.04634930000611348
80,HDy,phoneme,100,0.37,0.26,0.081,0.20986800000537187
81,MAX,phoneme,100,0.37,0.26,0.038000000000000006,0.0001897000038297847
82,MS,phoneme,100,0.37,0.26,0.05600000000000001,0.025081200001295656
83,PACC,phoneme,100,0.37,0.26,0.217,0.0026947000005748123
84,PCC,phoneme,100,0.37,0.26,0.05600000000000001,0.0023458000068785623
85,SMM,phoneme,100,0.37,0.26,0.054000000000000006,0.0001005000012810342
86,SORD,phoneme,100,0.37,0.26,0.045,0.29597430000285385
87,X,phoneme,100,0.37,0.26,0.06000000000000001,0.00035290000232635066
88,ACC,phoneme,100,0.42,0.44,0.127,0.0002553000012994744
89,CC,phoneme,100,0.42,0.44,0.19099999999999998,5.100002454128116e-06
90,DyS,phoneme,100,0.42,0.44,0.044,0.046527999998943415
91,HDy,phoneme,100,0.42,0.44,0.07600000000000001,0.21003599999676226
92,MAX,phoneme,100,0.42,0.44,0.074,0.00019009999959962443
93,MS,phoneme,100,0.42,0.44,0.12200000000000003,0.02524529999936931
94,PACC,phoneme,100,0.42,0.44,0.199,0.0026980000038747676
95,PCC,phoneme,100,0.42,0.44,0.097,0.0023599999985890463
96,SMM,phoneme,100,0.42,0.44,0.053000000000000005,0.0001021999996737577
97,SORD,phoneme,100,0.42,0.44,0.044,0.2962474000014481
98,X,phoneme,100,0.42,0.44,0.046,0.00035209999623475596
99,ACC,phoneme,100,0.47,0.46,0.092,0.00025630000163801014
100,CC,phoneme,100,0.47,0.46,0.21400000000000002,5.200003215577453e-06
101,DyS,phoneme,100,0.47,0.46,0.035,0.046694200005731545
102,HDy,phoneme,100,0.47,0.46,0.068,0.21012649999465793
103,MAX,phoneme,100,0.47,0.46,0.048,0.00019079999765381217
104,MS,phoneme,100,0.47,0.46,0.06,0.025229799997759983
105,PACC,phoneme,100,0.47,0.46,0.185,0.002701500001421664
106,PCC,phoneme,100,0.47,0.46,0.13599999999999998,0.0023654000033275224
107,SMM,phoneme,100,0.47,0.46,0.048,0.00010119999933522195
108,SORD,phoneme,100,0.47,0.46,0.05,0.2965954999963287
109,X,phoneme,100,0.47,0.46,0.048,0.00035510000452632084
110,ACC,phoneme,100,0.53,0.46,0.07100000000000001,0.00025489999825367704
111,CC,phoneme,100,0.53,0.46,0.24899999999999997,5.199995939619839e-06
112,DyS,phoneme,100,0.53,0.46,0.027000000000000003,0.04624340000009397
113,HDy,phoneme,100,0.53,0.46,0.07100000000000001,0.20966459999908693
114,MAX,phoneme,100,0.53,0.46,0.044000000000000004,0.00018930000078398734
115,MS,phoneme,100,0.53,0.46,0.045000000000000005,0.025105599997914396
116,PACC,phoneme,100,0.53,0.46,0.183,0.002707100000407081
117,PCC,phoneme,100,0.53,0.46,0.179,0.0023373000003630295
118,SMM,phoneme,100,0.53,0.46,0.030000000000000006,0.00010230000043520704
119,SORD,phoneme,100,0.53,0.46,0.022000000000000002,0.296005399999558
120,X,phoneme,100,0.53,0.46,0.04000000000000001,0.0003552000052877702
121,ACC,phoneme,100,0.58,0.44,0.099,0.0002542000001994893
122,CC,phoneme,100,0.58,0.44,0.273,5.000001692678779e-06
123,DyS,phoneme,100,0.58,0.44,0.051000000000000004,0.046275799999421
124,HDy,phoneme,100,0.58,0.44,0.084,0.20868029999837745
125,MAX,phoneme,100,0.58,0.44,0.06999999999999999,0.00018760000239126384
126,MS,phoneme,100,0.58,0.44,0.083,0.025112200004514307
127,PACC,phoneme,100,0.58,0.44,0.16200000000000003,0.002704400001675822
128,PCC,phoneme,100,0.58,0.44,0.221,0.002343000000109896
